A	whereas the cultural heritage is a major element of the identity and historical development of the peoples of Europe,
B	whereas 'cultural heritage' encompasses both tangible and intangible elements, which are constantly enriched by the cultural and creative contributions of each successive generation,
C	whereas the cultural heritage includes both the architectural heritage and the natural heritage marked by man's way of living in time and place,
D	whereas the European Union is dedicated to the task of promoting and conserving cultural diversity and quality of life and protecting the environment,
E	whereas conservation of the numerous elements of cultural heritage provides a foundation for further social and economic development and thereby enhances environmental protection, employment opportunities and European integration,
F	whereas the cultural heritage is of particular importance in rural areas which, while making up 90% of Europe's territory, are feeling the effects of abandonment, dwindling populations and economic stagnation,
G	whereas Europe's islands, in particular the smaller ones, have largely succeeded in preserving unaltered their original configurations, and their considerable cultural heritage requires suitable support, protection and promotion,
H	whereas it is important to conserve and develop not only monuments but also other elements of cultural creation which shape and make possible suitable living conditions for today's inhabitants of the EU,
I	whereas the European cultural heritage in its entirety, independently of its European, national or local dimension, is of fundamental value to European citizens,  
1	Calls on the Council to recognise explicitly the contribution made by the cultural heritage to European integration in terms of European identity and citizenship, sustainable economic and social development, intercultural exchanges and cultural diversity;
2	Calls on the Commission, in drafting its legislative proposals, to implement effectively the horizontal clause of Article 151(4) of the EC Treaty with regard to culture, considering in depth the implications of the proposed legislation for culture and the cultural heritage with a view to ensuring that measures to promote them are embodied in all European Union policies;
3	Takes the view that the cultural heritage must be regarded as an indivisible whole requiring the adoption of joint protective measures;
4	Stresses that sustainable development presupposes an integrated approach to the cultural, natural and architectural environment in both urban and rural areas while calling for particular attention to be given to the European cultural heritage in rural regions;
5	Stresses also that particular attention should be given to the protection and promotion of the natural and architectural heritage of Europe's island regions;
6	Takes the view that action taken in rural and island regions must take into consideration the following principles:
7	Urges the European Union, the Member States, the local authorities and cultural, non-governmental organisations to take action to protect and rehabilitate Europe's cultural heritage, particularly small traditional communities, and raise public awareness of its importance;
8	Considers that the factors to be taken into account in order to develop this particular sector, with due regard to the subsidiarity principle, must include:
