A	 whereas, in the decades ahead, rapid demographic change in the world will bring ever greater pressure to bear on the climate, natural resources and biodiversity, and whereas this evolution is also related to the disparity in prosperity between the industrialised world and developing countries,
B	 whereas sustainable economic development, combined with fair and equitable sharing of the benefits derived from natural resources and access to resources and markets are necessary to alleviate poverty and increase human well-being,
C	 whereas, because of the rapid growth of the world population, by 2010 an additional 400 million people will be living on Earth; whereas in a world in which mutual dependence is constantly increasing we cannot continue to produce and consume in the present way and whereas, worldwide, 15 500 species of plants and animals are seriously endangered; whereas in recent decades nearly all types of ecosystem and all species have already suffered very badly and whereas fresh water is also a valuable resource, which is under pressure; whereas the worldwide water crisis is a threat to human life and sustainable development and ultimately also to peace and security,  
D	 whereas, worldwide, the average ecological footprint
E	 whereas, according to the UN 2005 Millennium Ecosystem Assessment, there has been a decline in 2/3 of all ecosystems since the beginning of the 1960s and whereas demand for natural resources has risen by 70% over the same period,
F	 whereas according to the European Environment Agency, Europe's ecological footprint exceeded its own biocapacity in 1960 and is to date twice as large as its biocapacity; whereas this is not compatible with equitable sustainable development,  
G	 whereas the failure so far to assign a value to natural capital, in particular ecosystem services, is a serious impediment in the overall efforts to establish a framework for sustainable use of natural resources,  
H	 whereas the interests of commerce and the environment need not be in conflict; whereas, however, sustained economic prosperity in the future will only be possible in a market-based system in which all forms of capital, including natural capital, are fully valued, and the costs of damage to human health and the environment are fully internalised into product prices,
I	 whereas rising economic growth in developing countries will increase pressure on the environment still further,
J	 whereas progress in the field of know-how and technology is crucial in order to attain a balance between economic growth on the one hand and social and ecological sustainability on the other,
K	 whereas pursuant to Article 6 of the Treaty, bolstered by the Cardiff Process, environmental protection requirements must be integrated into the formulation and implementation of EU policy,
L	 whereas there is little complementarity and insufficient coordination between the different international fora responsible for sustainable development (Convention on Biological Diversity, Kyoto Protocol, Convention to Combat Desertification, etc.); whereas, furthermore, there are no tools to enforce these agreements worldwide, 
M	 whereas the EU Strategy for Growth and Jobs
N	 whereas the guiding principles for sustainable development adopted by the European Council of 15/16 June 2006 should form the basis for sustainable development, particularly those relating to the quality of life and solidarity between and within generations, 
O	 whereas, in its communication on the review of the EU Sustainable Development Strategy - a platform for action (
P	 whereas in June 2006, the European Council demanded inter alia the following in the Renewed EU Sustainable Development Strategy:
Q	 whereas the 6th EAP:
R	 whereas the Annex to the Thematic Strategy states that:
S	 whereas in its resolution of 16 November 2005 on Winning the Battle against Global Climate Change
T	 whereas agriculture uses 50% of all land and consumes 30% of all water and 20% of all fuel,
U	 whereas transportation is the fastest growing end-use sector and is responsible for 40% of all energy use worldwide and for approximately 40-80 % of all air pollution and for 28 % of all CO2 emissions in Europe,  
V	" whereas an enhanced understanding of how natural systems work will open up new opportunities for ecologically sound production and consumption systems; whereas there are already more than 2000 patented technologies inspired by nature (""biomimicry""), "
W	 whereas one of the Millennium Development Goals adopted by the United Nations in 2000 was that of ensuring a sustainable environment before 2015 by integrating sustainable development into national policy and programmes, halting the loss of natural resources and halving the number of people without access to safe drinking water; whereas by 2020 the living conditions of at least 140 million slum-dwellers must be significantly improved,
X	 whereas every year between 5 and 6 million people - mainly children - die of diseases caused by water and air pollution; whereas 370 000 premature deaths are caused by air pollution in Europe, 
Y	 whereas sustainable use of natural resources is a 'conditio sine qua non' for long-term prosperity,
Z	 whereas the basis of most environmental problems is the unsustainable use of natural resources,
AA	 whereas a transformation of the present system of production and consumption is urgently needed;
AB	 whereas society depends primarily on products made up of a set of different materials, i.e	biological, mineral and synthetic materials, which are often combined to produce composite materials, and whereas these materials ought to be used and handled in such a way that, when the useful life of the products is over, they do not become useless waste,
AC	 whereas by 2015 at the latest better management and avoidance of overexploitation of renewable natural resources such as fish stocks, biodiversity, water, air, soil and the atmosphere must result in the recovery of damaged marine ecosystems, in accordance with the Johannesburg Plan of Implementation adopted at the United Nations Summit on Sustainable Development in Johannesburg in 2002,
AD	 whereas our industrial system feeds on distant ecosystems by means of trade and is often insensitive to their degradation; whereas therefore the natural resource strategy must be based on the application of the ecological footprint methodology and have as a primary goal to reduce the ecological footprint of the EU in the world, and to take a leading role and encourage other non-EU countries to do the same, 
AE	 whereas by 2010 at the latest the loss of biodiversity must be halted, in accordance with the Johannesburg Plan of Implementation, 
AF	 whereas there are major disparities between Member States as regards the productivity of resources; whereas eliminating these disparities alone would mean that the improved productivity would reduce the amount of natural resources used and consequently reduce pressure on the environment and improve the competitive position of the Member States,
AG	 whereas economically developed and service orientated Member States have exported a large amount of their energy and natural resource consuming activities to less developed EU and non-EU countries; whereas the Commission should take into consideration that different Member States use different amounts of natural resource to reach the same economic growth rate,  
AH	 whereas the Johannesburg Plan of Implementation also called for a decoupling of economic growth and environmental degradation by improving efficiency and sustainability in the use of resources and production processes and by reducing resource degradation, pollution and waste, 
AI	 whereas the abovementioned European Union Environmental Technologies Action Plan:
AJ	 whereas a policy can only be implemented if the public and consumers are also encouraged to alter their consumption patterns to take account of environmental and health requirements,
1	Takes reluctant note of the abovementioned communication from the Commission 'Thematic Strategy on the sustainable use of natural resources', and regrets the lack of a clear vision on how to meet the overall objective; considers that it should be seen as a first step in a process eventually leading to a comprehensive strategy for the sustainable use of natural resources;
2	Considers that the Commission's action platform for the study of the Sustainable Development Strategy is too cautious and limited in scope and that, in its present form, it will not be able to persuade the public or political decision-makers to pursue the crucial goals for which it provides;
3	Calls on the Commission to establish goals and targets at political and at sectoral level for resource efficiency, and speed up the work on appropriate tools to maintain progress; 
4	Notes with regret that the Thematic Strategy on the sustainable use of natural resources (Thematic Strategy) fails to pursue the objectives of the European Community's 6th EAP; considers that the objectives of the 6th EAP relating to the sustainable use of natural resources will remain unattained unless the concerted actions presented in the Thematic Strategy are made more effective; considers that this applies particularly to the objective of ensuring that the use of natural resources and their impact do not exceed the carrying capacity of the environment;
5	Calls on the European Union to step up its efforts and take decisions with a view to becoming the most efficient economy in the world in terms of its use of resources and energy; stresses that the attainment of such aims would permit greater independence and security of supply of resources and energy and a decoupling of economic growth from the exploitation of natural resources; 
6	Stresses that pollution, the increasing scarcity of natural resources and raw materials and the increasing difficulty of gaining access to them constitute a threat to the conservation of biodiversity and will cause price rises on such a scale as to more or less completely destabilise the economic and social systems of the European Union and third countries, and will give rise to risks of conflict; urges the Commission and the European Union to respond in ways commensurate with the situation;
7	Considers that, even if there is a need for more specific data in certain fields, this should not be taken as an excuse for postponing measures which need to be taken to ensure sustainable use of natural resources; notes, furthermore, that the knowledge currently available is sufficient to permit practical action to be taken now to improve the sustainable consumption of natural resources;
8	Stresses the essential objectives of sustainable use of natural resources, including a high level of protection of the environment and public health, the availability of natural resources for future generations, a contribution to the stability and prosperity of our economic and social system and limiting the use of resources in order to reduce and stabilise environmental impact; 
9	Considers that the Commission should take Parliament, European public opinion and the environment seriously, and calls on the Commission to set binding targets and timetables for natural resources in the following way:
10	"Encourages the Commission to define best practices for the major product groups, starting with the ""top-ten"" (defined by the Commission), to be completed within three years"	The Data Centre for Natural Resources (proposed in the Thematic Strategy) shall be responsible for defining best practices;  
11	Encourages the Commission to propose Community policies in order to:
12	Considers that the Thematic Strategy should include guidelines explaining the necessary measures for certain sectors and required changes proposed for policies to reach a sustainable or more efficient resource use;   
13	Considers that, by postponing practical action, the EU will surrender its competitive position in the field of innovation and trade in new eco-efficient technologies;
14	Considers that the European Union should take the lead in the search for innovative solutions and in promoting more efficient use of resources, and that it should aim to be the world leader in eco-efficient technologies; notes that the market for sustainable products will have to grow in order to meet the increasing demand from a rapidly growing 'middle class' for consumer goods and services which respect regional and global carrying capacity; 
15	Welcomes the acknowledgement by the Commission that policy on the sustainable use of natural resources has so far proven inadequate;
16	While acknowledging that working towards the sustainable use of natural resources is a long-term process, considers that a time horizon of 25 years as outlined in the Commission's communication is too long;  
17	Welcomes the Commission's focus on life-cycle thinking throughout the Communication and encourages the Commission to follow this approach through to concrete policy action;  
18	Stresses that R&D efforts must be geared towards enhancing our understanding of how natural systems work so as to structure production and consumption systems along biological lines, thereby improving resource productivity and reducing pollution; 
19	Considers the establishment of a European Data Centre before 2008 to be useful if its remit is to periodically assess and optimise the known indicators and in addition to establish which further indicators are still needed to facilitate the pursuit of the urgent objective of reducing the environmental and health impact of the use of natural resources to a minimum; 
20	Does not agree with the Commission that no indicators are known which would enable specific, clear and time-tabled objectives to be included in the Thematic Strategy now; notes that indicators which are already known include GDP (
21	Proposes that the Commission perform within three years an assessment regarding the possibilities and the instruments for decoupling natural resource use from economic growth	The revised Thematic Strategy should include these decoupling instruments	This approach should also be implemented in the revision of existing policies;  
22	Stresses the need to develop a complement to the GDP - focusing on the qualitative aspects of growth - and in this process specifically develop methodologies to assign a value to natural capital; 
23	Considers that, if reductions in the use of natural resources are accompanied by a switch to an alternative, research should first be conducted into the environmental impact of the alternative in question;
24	Calls on the EU to ensure that all Community instruments and legislation contribute overall to the conservation of natural resources and the pursuit of sustainable development in the EU and countries outside the EU; the EU should encourage the establishment of  resource strategies in non-EU countries, which should also be reflected in its funds and aid policy;  
25	Considers it important to tackle not only Community use (use within the EU) of natural resources but also imports of resources from third countries;
26	Stresses the need to address the obvious shortcomings of the current economic model with regard to assigning a value to ecosystem services, and to present a policy framework giving priority to resource efficiency and production systems progressively structured along biological lines; 
27	Considers that by 2030 the use of primary non-renewable resources in the EU must be reduced by a factor of 4, or the use of natural resources must be halved by 2030 while simultaneously increasing worldwide prosperity; notes that the following indicators can be used: TMR (
28	"Agrees that at present there are very few aggregated impact indicators that are already widely accepted for measuring the progress of reductions in the environmental impact of resource use, the so-called eco-efficiency indicator; considers that these need to be finalised as soon as possible and at the latest by 2008; notes that in this respect the further development of ""environmentally weighted material consumption"" (EMC) should be actively supported; "
29	Considers that market instruments and subsidies, particularly of a fiscal nature, can be used to reduce the use of environmentally damaging resources, particularly by means of a re-allocation of subsidies and by reducing in stages, but quickly, any subsidies to unsustainable activities and supporting the introduction of ecotaxes; abolishing harmful subsidies on resource use should be incorporated in the Commission's preparation of a roadmap as demanded in the Sustainable Development Strategy; 
30	Considers that a re-allocation of subsidies, for example more subsidies for small-scale hydroelectric power, as well as for wind power and solar energy, would promote the use of new technologies and improve Europe's competitive position in the world, as well as reducing dependence on fossil fuels imported from other parts of the world; 
31	Notes that the decoupling of economic growth and improvement of the efficiency of resource use is already regarded as a political objective in nine Member States (including Germany and Finland) and Japan; considers  that  relative decoupling is not sufficient, given that absolute consumption of natural resources remains too high; stresses therefore that a political programme relating to the sustainable use of natural resources should concentrate on decoupling of economic growth from the use of natural resources that brings about an absolute reduction both in the resources used and in the environmental impact of resource use;  
32	Stresses that the EU should adopt a clear target for the absolute reduction of resource use,  given that the analysis in the Annex to the Thematic Strategy indicates that we need to go beyond a 3% annual resource efficiency improvement, and that halving resource use in the period 2005-2030 requires almost 6% annual resource efficiency improvement; 
33	Considers that the adverse impact of the total use of resources in the EU per category of resource must be halved, for example by means of a sectoral approach in the construction industry, transport and other sectors, in order to reduce the impact of the use of these resources and dependence on them;
34	Considers that the Thematic Strategy should aim to make more efficient use of natural resources, improve their management and the management of waste, adopt more sustainable methods of production and patterns of consumption, and ensure that the use of natural resources does not exceed the potential burden which the environment can withstand;  
35	Proposes that targets be set for resource use reduction in the following sectors: food, housing and transport, as according to recent studies these cause the highest negative impacts;  
