A	whereas Article 6 of the Treaty on European Union provides that the European Union shall be founded on the principles of liberty, democracy, respect for human rights and fundamental freedoms, and the rule of law, principles which are common to the Member States and it is important that political declarations on the fight against discrimination are matched by the progressive development and full and correct implementation of legislation and policies, notably as regards the directives prohibiting discrimination and projects promoting equality,
B	whereas Article 6 of the Treaty on European Union also provides that the European Union shall respect fundamental rights as guaranteed by the European Convention for the Protection of Human Rights and Fundamental Freedoms, and the promotion of equality and non-discrimination in accordance with Article 13 of the EC Treaty should be a priority of the European Union's laws and policies,
C	whereas employment is one of the basic requirements of social inclusion but levels of unemployment among many groups, in particular women, migrants, people with disabilities, ethnic minorities, older and younger people and those with isolated or unrecognised skills, remain unacceptably high; whereas unemployment among persons suffering from multiple discrimination is even higher,
D	whereas Community law does not currently cover discrimination in most areas of Community competence and whereas Directives 2000/43/EC and 2000/78/EC provide different levels of protection, which create gaps in protection against discrimination that impacts on employment,
E	whereas the Commission's mapping survey on Developing Anti-Discrimination law in Europe confirms that at Member State level there is a patchwork of legislation across Member States, protecting against discrimination in different ways and often lacking a common method of implementation, which has led to a lack of harmony in the implementation of directives and a situation in which people are not sufficiently aware of their rights,
F	"whereas the inconsistent application of non-discrimination policies in Member States contributes to the lack of implementation in practice of Community directives prohibiting discrimination, as is reflected in reports such as that of the European Group of Experts on Combating Sexual Orientation Discrimination entitled ""Combating sexual orientation discrimination in employment: legislation in fifteen EU member states"","
G	whereas in its resolution of  5 December 2007 on the follow-up of the European Year of Equal Opportunities for All (2007)
H	whereas the Commission has therefore justly commenced procedures against several Member States, and needs to continue doing so when necessary,
1	Calls on the Member States to take due account in their legislative practice of the various grounds for discrimination set out in Article 21 of the Charter of Fundamental Rights of the European Union;
2	Recalls that Directives 2000/43/EC and 2000/78/EC provide minimum requirements and should be the foundation on which a more comprehensive Community anti-discrimination policy is built;
3	Expresses concern about deficiencies in the transposition and implementation of Directives 2000/43/EC and 2000/78/EC by some Member States and the lack of information for EU citizens about possible remedies in cases of discrimination;
4	Regrets that Directives 2000/43/EC and 2000/78/EC do not cover differences in treatment of a discriminatory nature based on physical criteria such as height or complexion, particularly in relation to access to jobs where there is no direct link between those physical characteristics and the skills required to perform the jobs concerned;
