A	whereas poorly designed regulation of the financial industry, combined with the severe and pervasive effects of the financial, economic and debt crisis, may cause more difficult access to finance for SMEs;
B	whereas it is crucial to create and develop the necessary tools and lay down the right conditions to enable the Union to boost growth in the eurozone and in the Union as whole;
C	whereas bank loans are the main source of financing for SMEs in the European Union;
D	whereas, according to ECB data, lending rates for SMEs vary greatly among Member States and there are imbalances in access to liquidity, with high rejection rates as regards lending for business projects in some countries;
E	whereas SMEs account for more than 98 % of Europe's businesses and provide more than 67 % of jobs in the Union; whereas they are thus the backbone of the European Union's economy and important drivers of European long-term economic growth and sustainable job creation opportunities within the 27 Member States;
F	whereas 85 % of all new jobs in the EU between 2002 and 2010 were created by SMEs, in particular by new firms; whereas 32,5 million people in the EU are self-employed;
G	whereas there are different kinds of SMEs which all have different needs;
H	whereas actions supporting SMEs and entrepreneurship are regulated by the ‘Small Business Act’, which Member States have committed themselves to implementing together with the European Commission;
1	Welcomes the Commission's Action Plan and its broad set of proposals and recommendations regarding SMEs;
2	Agrees with the Commission that the European Union's economic success, excellence and cohesion largely depend on sustainable growth and job creation based on SMEs committed to providing quality products and services; highlights the importance of encouraging economic growth across the spectrum of companies; emphasises that SMEs are part of a broader ‘ecosystem’ of enterprises; notes that in this ‘ecosystem’ there is also a need to ensure an equal focus on improving access to finance for microenterprises and sole traders; notes that larger companies rely extensively on a broad network of smaller SMEs;
3	Stresses that, because of the aggravating effect of the financial and economic crisis, many SMEs have difficulty in accessing finance, and that SMEs need to comply with new and sometimes more stringent regulatory criteria than before; stresses that banking institutions which have benefited during the crisis from state aid, as well as other implicit forms of subsidy provision such as public guarantees and liquidity support from central banks and the European Central Bank, should be subject to targets for their financing amounts and conditions for SMEs; encourages the Commission to continue its efforts in promoting national-level implementation of the ‘Think Small First’ principle, which implies a further simplification of the regulatory and administrative environment for SMEs;
4	Underlines the fact that when simplifying the regulatory and administrative environment for SMEs, adequate protection for employees needs to be provided in the fields of social security and occupational health and safety; calls on the Commission and the Member States to tackle possible discrimination in access to finance in the case of SMEs run by disadvantaged people or social groups;
5	Notes that in recent years considerable efforts have been made to reduce red tape;
6	Highlights the importance of strengthening the local banking system; underlines the responsibility and the functions of banks, ranging from European- to local-scale banks, in terms of investing wisely in the economy and more specifically in SMEs; notes the differences between Member States in the cost of borrowing for SMEs and in access to financing for SMEs resulting from the adverse macroeconomic context, which might have negative competitive implications in border areas; points out that, even though SMEs' problems in accessing credit still vary among Member States, the results of the October 2011 ECB Bank Lending Survey show a significant overall tightening of credit standards for loans to SMEs and demonstrate that reducing investments to a minimum can lead to a credit crunch; acknowledges, in addition, that there is a significant demand for micro-credits in the EU;
7	Reiterates that revised public procurement and concession contract rules should not hamper SMEs' and micro-enterprises' access to the procurement market;
8	Recalls that in Europe the main source of financing for SMEs is the banking sector; believes that because of the fragmentation of the banking sector and the subsequent great divergence in lending rates and credit offer among countries, a differentiated approach to improving SMEs' access to funding is necessary, taking into account the country-specific circumstances;
9	Reminds the Commission that SMEs across Europe are very heterogeneous, ranging from very traditional, family-run businesses to fast-growing enterprises, high-tech firms, micro-enterprises, social enterprises and start-ups, and that approaches to assisting them must be equally diverse;
10	Points out that in the current situation where insufficient access to appropriate sources of risk capital, particularly in the early stages, continues to be one of the most significant constraints on the creation and development of growth-oriented firms, the Commission's Action Plan places a lot of emphasis on venture capital as a possible mode of growth finance; underlines nonetheless that this kind of funding is adequate only for a small number of SMEs and that bank loans remain the main source of funding;
11	Stresses that there is no one-size-fits-all mode of finance and calls on the Commission to support the development of a broad range of tailored programmes, instruments and initiatives, ranging across equity (such as business angels, crowd funding and multilateral trading facilities), quasi-equity (such as mezzanine finance) and debt instruments (such as small-ticket company bonds, guarantee facilities and platforms), in partnerships between banks and other operators involved in SME financing (accountancy professionals, business or SME associations or chambers of commerce), in order to support businesses in their start-up, growth and transfer phases, taking into account their size, turnover and financing needs;
12	Stresses that the Commission should emphasise the important role that the stock market can play in improving access to liquidity for both SMEs and investors at different stages; recalls that stock markets designed specifically for SMEs are already in place in the eurozone and that they were designed in response to specific market and financing requirements;
13	Asks the Commission to subject new regulations relevant to SMEs to an overall and inclusive impact assessment, including a comprehensive test, taking into account the needs and challenges that SMEs have to face;
14	Highlights the fact that SMEs are often at the end of a long delivery life cycle and hence are the ones affected most by late payments and short payment periods; welcomes, therefore, the Commission's initiative of strongly encouraging Member States to accelerate the implementation of the Late Payments Directive;
