A	 whereas the ESS is part of the overall Common Foreign and Security Policy (CFSP) and European Security and Defence Policy (ESDP), under which the full range of possible political action by the European Union – including diplomatic, economic and development policy measures – can be deployed,
B	 whereas opinion polls over the last 10 years have shown a consistently high level of approval as it has emerged that more than 60% of EU citizens are in favour of a common European Union foreign policy and more than 70% are in favour of a common European Union defence policy; whereas, moreover, other polls show that there is no support for increasing military expenditure,
C	 whereas security and combating the proliferation of weapons of mass destruction (WMD), as well as international terrorism are considered as a priority for the EU; whereas a joint response and common strategy are needed in the ESDP,
D	 whereas controls over arms exports must be tightened up by the European Union and also internationally,
1	Recognises that the ESS of December 2003, based on an initiative by the Greek presidency, contains an excellent analysis of the threats to the modern world and states the fundamental principles of the EU's foreign policy; emphasises, however, the need to monitor its implementation on a regular basis, in order to be able to react to geopolitical developments;
2	Notes that, as stated in the ESS, international terrorism, the proliferation of WMD, regional conflicts, state failure and organised crime represent nowadays the main threats facing the European Union and its citizens; emphasises that the increasing worldwide competition for sources of water and energy, as well as natural disasters and the security of the Union's external borders, must be included as a strategic objective in the further development of the ESS; is concerned about the prospect of renewed arms races at global and regional levels and the ongoing proliferation of conventional arms;
3	Recognises that the fight against international terrorism cannot, however, be pursued by military means alone, and that the prevention and repression of terrorism require a whole range of non-military measures such as intelligence-sharing and police and judicial cooperation, for which full interinstitutional and inter-pillar cooperation is needed, and that the building of democratic institutions, infrastructure and civil society in failed or failing states is required; stresses that one of the greatest contributions of the European Union to preventing international terrorism is its capacity to be effective in the building or rebuilding of democratic institutions, social and economic infrastructure, good governance and civil society and in successfully combating racism and xenophobia;
4	"Points out that the task of the CFSP is to protect the citizens of the EU from those threats, defend the justified interests of the EU and promote the objectives of the United Nations Charter by acting as a global responsible actor for worldwide peace and democracy; strongly supports the idea of the ESS that the best means of attaining these objectives is ""effective multilateralism"", meaning international institutions and international law;"
5	Reiterates its position that the EU, through the ESDP, must fulfil its tasks by civil and peaceful means in the first place and by military means only if all avenues for negotiation have been thoroughly explored and found to be a dead end; in carrying out these legitimate tasks, the primary consideration should be unequivocal respect for the human rights and fundamental freedoms of citizens within and outside the EU's borders;
6	Considers that the geopolitical challenges have evolved considerably since the adoption of the ESS in 2003,  making its revision necessary in 2008 at the latest; is of the opinion that the ESS should be revised every 5 years and that it should be debated in the European Parliament and the parliaments of the Member States;
