1	Welcomes the Communication from the Commission on the share of renewable energy in the EU and encourages the Commission to continue to develop an ambitious and, at the same time, realistic strategy in the area of renewable energies;
2	Recognises the exceptional importance of renewable energies, along with energy efficiency and conservation, not only in surmounting health and environmental degradation and ensuring sustainable development which meets Europe's climate objectives, but also in contributing to innovation and both regional and national development, trade opportunities and the creation of jobs in line with the Lisbon agenda;
3	Stresses, furthermore, that renewable energies combined with energy conservation measures reduce Europe's dependence on energy imports and thus diminish the political and economic risks resulting from these imports;
4	Calls on the Commission to set ambitious but realistic targets for ultra-low or non CO2 emitting and CO2  neutral energy technologies to supply 60% of EU electricity demand by 2020, in support of European climate and security-of-supply objectives;
5	"Points out that 'renewable energies"" does not just refer to wind power, and that other renewable energies such as hydropower plants, solar-thermal power plants, geothermal plants and biomass can be managed to improve network stability;"
6	Recognises the potential from a wide diversity of more than twenty-one different renewable energy technologies, which in principle cover not only all geographical areas but also all relevant energy uses;
7	Recognises that renewable energies are the fastest growing sector of the energy industry in Europe and even worldwide, with a growth rate above 20% a year for wind and solar  photovoltaic (PV) energy, and that the development of renewable energy technologies has created more than 300 000 jobs;
8	Recognises that impressive cost reductions have been achieved in the various renewable energy technologies, in some cases up to 50% in 15 years, but notes that there must be further cost reductions, which will require the provision of strong incentives;
9	Calls for adoption of the Biomass Action Plan as announced, greater promotion of solar thermal power stations in the south of the EU and a coordinated major project for North Sea wind power to promote the rapid expansion of these renewable energies;
10	Welcomes the fact that the EU is a world leader in most renewable energy technologies as a result of the efforts in some Member States, and calls for new EU-wide initiatives and directives;
11	Recognises the potential of biomass, which must be harnessed through a systemic approach to the use and integrated maintenance of the territory;
12	Recognises, further, the potential of geothermal energy for both heat and electricity production and calls for more political attention to be paid to the potential in geothermal energies;
13	Welcomes moves to promote hydrogen technology and a hydrogen-based economy and stresses that hydrogen is an energy carrier, the advantages of  which become especially evident when it is produced from renewable sources of energy, thereby effectively promoting environmental protection, sustainable development and measures to combat the greenhouse effect;
