A	 whereas this resolution is not seeking to be all-encompassing, but to highlight in two main parts, first, the most important developments in human rights outside the EU in a geographical order and, second, eight key thematic issues of importance to the EU in the coming years;
1	Recalls the findings contained in its special in-depth reports on the acceding/candidate countries Bulgaria, Romania and Turkey, congratulates them on the progress they have achieved with regard to human rights but reminds them that there is still work to do; therefore urges them to continue and to redouble their efforts in this regard;
2	Affirms that the European Parliament should continue to work towards guarantees of human rights in both Voivodina and Kosovo;
3	Calls on Croatia, Bosnia and Herzegovina, Serbia and Montenegro to ensure fair war crimes trials; reminds them of their obligation to cooperate fully with the International Criminal Tribunal for the former Yugoslavia (ICTY);
4	Reminds Serbia and Montenegro of the importance of ensuring human rights and the rule of law, in particular the need to condemn and deal by law with all acts of intolerance and violence based on ethnic grounds;
5	Favours, in order to strengthen respect for human rights in the neighbourhood countries and in the Mediterranean area, the creation of independent institutions, open to civil societies, in the countries concerned, which could guarantee effective implementation of the rights deriving from signed bilateral and multilateral agreements;
6	Demands ever greater respect for the rights of women and minorities and for freedom and pluralism of the media, respect for human rights in the penal system and the abolition of torture and the death penalty in countries with which the EU has concluded an association agreement and is negotiating action plans;
7	Hopes that greater efforts will be made to promote women's rights within the framework of the Barcelona Process; demands in this respect the setting-up of a regional action plan aimed at enhancing women's rights and equality between the sexes in the spirit of the report of the UN Development Programme; calls upon all member countries of the Barcelona Process to withdraw their reservations concerning the Convention on the Elimination of All Forms of Discrimination against Women (CEDAW);
8	Stresses that the countries of the region have to make progress in the field of human rights, particularly in cooperation with the International Criminal Tribunal for the former Yugoslavia, in the implementation of an effective policy in favour of the return of refugees and displaced persons, in respect for minority rights and in the implementation of active policies against trafficking in human beings;
9	Calls on all countries which by their proximity to the EU have political, trade and social interactions with the EU to recognise that the process of economic and social reform necessitates as its basis the adoption of policies promoting human rights and democratic standards in accordance with international human rights law;
10	Welcomes the strong reference to upholding human rights standards by the newly elected President of the Ukraine in his address to this Parliament in Strasbourg in February 2005, welcomes the fact that the rule of law was upheld in Ukraine at the time of the presidential elections, and encourages Ukraine to choose the path of openness and democracy, which is an indispensable foundation for ensuring, for all its citizens, human rights in the widest sense; calls on the new government to make legislative and policy reforms guaranteeing press and media freedom all over Ukraine, to end torture and ill-treatment by law enforcement agents, to ensure immediate access to counsel from the moment of detention, and to fight against corruption;
11	Calls on Belarus to grant civil and political rights to all citizens; calls on the authorities in Belarus to immediately stop the execution of political opponents and arbitrary arrests and detentions; supports the work of the Belarusian Association of Journalists, which has been awarded the 2004 Sakharov Prize in recognition of its struggle to provide the citizens of Belarus with unbiased information and balanced reporting; calls on the Belarusian authorities to allow the development of an adoption policy with EU countries and to facilitate a visa system to allow the continuation of holiday programmes for children affected by the Chernobyl nuclear disaster;
12	Recognises the recent elections in Moldova; notes the concerns of the EU Council that the elections did not succeed in meeting certain obligations required for a full competitive electoral process, especially in relation to fair access to the media and impartial campaigning coverage; calls on the new Government of Moldova to investigate reports of alleged torture and ill treatment by police of victims, including minors, and to improve its prison conditions; calls for reforms to improve the rule of law and to redress corruption in the institutions; calls on Moldova to prevent any trafficking in human beings, particularly in women and children including women as sex slaves and trafficking in human organs for transplants; calls on the authorities to ensure political balance in the state-controlled media; considers that arrests of opposition MPs and other actions against peaceful demonstrations constitute clear violations of fundamental rights and freedoms such as freedom of expression, association and assembly;  calls on the so-called Dnestr Moldavian Republic to release any remaining political prisoners;
13	Calls on Ukraine and Moldova to crack down on smuggling to, from and through Transnistria as well as Russia to crack down on smuggling from the Kaliningrad Region to Lithuania and Poland and to develop effective anti-corruption programmes for the customs, border guard and tax services, as well as the police;
14	Welcomes the efforts made by Morocco to address the plight of victims of past human rights abuses, particularly the establishment of the Equity and Reconciliation Committee; acknowledges the positive developments in prohibiting torture and compensating those who have suffered in the past; supports continued legal reforms such as the Family Code, adopted by the Moroccan parliament in January 2004, and the draft law criminalising torture (December 2004); firmly condemns the use of prison sentences against journalists in so-called defamation cases and calls on the Moroccan authorities to reform the criminal code so as to end prison sentences for violations of press laws; notes that a moratorium on the death penalty exists in Morocco and calls on the Moroccan authorities to abolish the death penalty;
15	Notes with concern reports of violations of human rights in Western Sahara including in the area of freedom of speech and free movement and encourages Morocco and the Polisario Front to move forward on the basis of the internationally recognised Baker Plan; calls on Morocco and the Polisario Front to release all the prisoners of war;
16	"Encourages Morocco and Algeria to deal with the reception of migrants in a humane way
; stresses that all such measures must be taken in full compliance with international humanitarian and refugee law; "
17	"Calls on Algeria to continue to take into account its human rights obligations when dealing with terrorist threats and welcomes its ongoing process of reform; notes that Algeria needs to continue to promote the freedom for the press, of independent civil society activism, and of political opposition, and welcomes its latest development in this regard
; welcomes the continued dialogue between the Algerian government and the EU in the field of illegal immigration; asks Algeria to give a positive answer to the request made by the UN Working Group on Enforced and Involuntary Disappearances and to tackle as a priority the issue of the disappeared;"
18	Calls on Libya to liberate all political prisoners; is deeply concerned by Libyan legislation which bans political parties, associations and media; emphasises the importance of respecting international human rights and humanitarian conventions; calls on the EU to urge the Libyan authorities to grant international human rights organisations permission to enter Libya and to carry out investigations; calls on Libya to allow access for international monitors, to end arbitrary expulsions and arrests of migrants, to ratify the Geneva Convention Relating to the Status of Refugees and to recognise the mandate of the UNHCR;
