A	 whereas nuclear non-proliferation issues have always been at the heart of the European Union since the establishment of the European Atomic Energy Community by the Treaty of Rome,
B	 whereas non-proliferation policies remained limited and are only now being seriously addressed within the ESS, and in particular by the Member States through the EU WMD Strategy and the Commission's work, under limited existing budget lines, in preparation of the 2007-2013 Financial Perspectives,
C	 whereas the EU Council achieved a Common Position (including some 41 separate measures) that was presented at the 2005 NPT Review Conference, but failed to persuade the other members of the NPT to pursue a like-minded common strategy as set out in the Common Position, notwithstanding that proliferation of WMD is to be considered as the most dangerous threat to global security;
D	 whereas this highlights the urgency with which the European Union must provide new leadership to safeguard its interests by reinvigorating the measures in the Common Position and the EU WMD Strategy in order to strengthen the non-proliferation regime,
E	 whereas the States Parties will meet in 2006 for the BTWC Review Conference to monitor progress towards implementation of the Treaty's provisions, and it is therefore essential to find ways of developing verification provisions for the BTWC and to reinforce the norms against biological weapons – including measures to criminalise the development and possession of biological weapons through national legislation, 
F	 whereas the European Parliament remains concerned that the EU WMD Strategy is currently weakened by inadequate financing for the achievement of its objectives as specified in the list of priorities attached to the progress report of the Office of the Personal Representative for non-proliferation of WMD
G	 whereas the EU WMD Strategy calls for an increase in the EU's contribution to cooperative threat reduction in the light of the Financial Perspectives beyond 2006 and envisages the creation of a specific Community budget line for non-proliferation and disarmament of WMD,
1	Recognises that the multilateral agreements making up the non-proliferation regime have succeeded in slowing down the spread of WMD and delivery systems, and that those agreements deserve continued and full support in the future, but also supports the view expressed in the ESS that we are now entering a new and dangerous period that raises the possibility of a WMD arms race, especially in the Middle East
2	Believes that the proliferation of nuclear weapons seriously increases the danger of nuclear war and, considering the catastrophic impact that such a war would have upon all mankind, calls on all nation states to make every effort to build an effective, efficient and equitable system that reduces and progressively eliminates nuclear threats;
3	Rejects the development of new-generation nuclear weapons (so-called mini-nukes or bunker-busting bombs) and changes in nuclear doctrines, since these are increasing the military utility of nuclear weapons, rather than reducing their prominence, thereby undermining positive developments such as the United States-Russia strategic nuclear weapons reductions; once again calls on the US administration to permanently stop such developments; therefore welcomes the willingness of the US Senate and Congress not to make available any further funding for the development of mini-nukes;
4	Calls for immediate action to prevent the further proliferation of ballistic missiles with extended range and greater accuracy, through the development and extension of the membership of arms control mechanisms such as the Missile Technology Control Regime (MTCR) and the Hague Code of Conduct;
5	Stresses that, at this moment of heightened awareness of terrorism and homeland security threats, the security of civilian nuclear, biological and chemical materials, plants and research laboratories, both globally as well as in and around Europe, is ever more important;
6	Strongly believes that nuclear disarmament activity will contribute significantly to international security and reduce the risk of thefts of plutonium by terrorists;
7	Stresses the importance of limiting the risk that sensitive WMD-related materials, equipment and/or technologies fall into the wrong hands, by developing and enforcing effective export and transit controls, and reinforcing border security management;
8	Underlines that rapid technological development in the biological sciences as well as the non-destruction and bad storage of biological weapons raise particular concerns about such weapons in the near future;
9	Calls upon the European Union and its Member States to make best use of existing verification regimes and, where necessary, to propose new verification instruments;
10	Calls on the EU and its Member States to continue to provide full support to the International Atomic Energy Agency (IAEA) in its efforts to strengthen the nuclear non-proliferation regime, namely by gradually turning the Additional Protocol to the comprehensive safeguards into the new verification standard;
11	Urges the European Union to remain active in tackling the risk of proliferation of Cold War stockpiles of chemical and nuclear weapons and materials of mass destruction as well as Cold War biological materials and research facilities;
12	Calls upon the European Union and its Member States to take up the work done under the aegis of the IAEA looking into fuel assurance initiatives by developing a draft concept that could be promoted as the basis for a new international consensus on access to nuclear fuel;
13	Is of the view that the European Union should play a more active role in non-proliferation and disarmament policies, in particular in the framework of the fight against terrorism;
14	Calls upon the EU to develop the necessary coordination mechanisms (the EU's WMD Monitoring Unit in liaison with the EU Situation Centre) to ensure that intelligence is used to build solidarity and confidence between the Member States on WMD policy;
15	Remains convinced that the European Union should, in implementing the EU WMD Strategy, attach importance to concrete disarmament initiatives and above all to non-proliferation actions, in order to persuade those outside the European Union to engage in a common strategy for mutual security;
16	Acknowledges the work done to fulfil the EU WMD Strategy in the first year and a half of its existence, and in particular that accomplished by the Personal Representative and the Commission, and stresses that the priorities for the European Union should be:
17	Calls on the Commission and the Council to prepare the programming of the 2007-2013 Financial Perspectives by setting out a list of priority actions and associated costs for fulfilment of the commitments entered into in the framework of the G8 Global Partnership against the spread of WMD, and for the extension of its actions beyond the CIS in order to meet global needs;
18	Calls on the European Union and its Member States to play a more active role in the promotion of democracy and the resolution of frozen conflicts worldwide, since this activity forms an integral part of a successful non-proliferation policy and might substantially contribute to addressing the root causes of the WMD arms race;
19	Invites the EU High Representative for the Common Foreign and Security Policy to provide substance on the question how to integrate the 1996 Advisory Opinion of the International Court of Justice on the 'Legality of the Threat or Use of Nuclear Weapons' in the EU's WMD Strategy;
20	Welcomes the inclusion of clauses concerning non-proliferation of WMD in the latest European Union agreements with third countries and action plans; points out, however, that such measures must be strictly implemented by all the Union's partners without exception; therefore calls for a speedy revision of existing agreements and action plans that lack such a clause;
21	Calls upon all states which have a cooperation agreement with the EU, and nuclear-weapons states in particular, not to provide other states, especially states that are not parties to the NPT, with any assistance or encouragement in the acquisition of nuclear weapons or other nuclear devices which they may seek;
22	Recommends to this end that a toolbox of elements be prepared in close collaboration by the Council, the Commission and the Parliament to support any third country that requests assistance in this area;
23	Calls on the Council and the Commission to provide plans for technical assistance to any third country seeking the Union's support in developing its national export control system in order to comply with the clause or their reporting requirements under United Nations Security Council Resolution 1540 (2004);
24	Asks the Council and the Commission to provide an estimate of the costs involved in supporting third countries with the development of WMD non-proliferation legislation and the setting-up of export control systems;
25	Requests the Council and the Commission to report on those activities carried out in supporting third countries with the development of WMD non-proliferation legislation and the setting-up of export control systems;
26	Recalls the provisions of Article IV of the 1967 Outer Space Treaty, whereby States Parties undertake not to place in orbit around the Earth or other celestial bodies any nuclear weapons or objects carrying WMD, not to install WMD on celestial bodies, not to station WMD in outer space in any other manner, and not to establish military bases or installations, test any type of weapons or conduct military exercises on the Moon or other celestial bodies;
27	Calls upon the European Union and the Member States to explore the possibility of negotiating additional outer space agreements, in order to ensure the peaceful exploration and use of space and to prevent any arms race in outer space;
28	Calls on the EU Presidency and the Council to provide further substance on ways of achieving the objective in the EU WMD Strategy to 'foster the role of the UN Security Council, and enhance expertise in meeting the challenge of proliferation';
29	Calls upon the European Union and its Member States, to that end, to provide the necessary resources to set up a UN technical assistance unit on verification and compliance;
30	Calls on the European Union to provide technical assistance to those nation states seeking support in fulfilling their reporting requirements under United Nations Security Council Resolution 1540 (2004); 
31	Calls for the further development of activities under Resolution 1540 (2004) to include assessment teams with the task of examining the veracity of submitted reports and determining the extent to which members of the United Nations are implementing their commitments under that resolution;
32	Calls for the development of principles for a targeted and appropriate sanctions regime, to be applied against those that fail to fulfil their non-proliferation obligations under UN Security Council Resolution 1540 (2004);
33	Calls for the necessary resources to enable the European Union to contribute significantly to any future UN-sanctioned inspection regime.
34	Takes note that as stated by Dr Hans Blix the credible threat of the use of force has played an important role in facilitating the disarmament work of UNSCOM and UNMOVIC;
35	Considers it essential that no military strategy becomes detached from the disarmament strategy in any given crisis, in order to avoid any premature expulsion of international verification teams, which remain one of the most important verification instruments;
36	Considers it essential, in the interests of effective multilateralism, that all timely diplomatic and political channels be used to ensure that international law on non-proliferation of weapons of mass destruction is fully implemented in accordance with the UN Charter;
37	"Underlines that nuclear weapons are for deterrence purposes; supports the political commitments made by the nuclear-weapons States not to use nuclear weapons against non-nuclear-weapons States (""negative security assurances""), and reiterates that there would be no winners in a nuclear war;"
38	Stresses the importance of the adoption of measures aimed at discouraging States from withdrawal from the NPT; supports the efforts by some EU Member States which are NPT signatories to examine Article X on withdrawal from the Treaty and to facilitate referral to the UN Security Council in the event of withdrawal;
39	Calls on the nuclear-weapons States under the NPT - with particular emphasis on NATO members UK, France and USA - to pursue timely, progressive and significant steps towards the elimination of their nuclear arsenals in accordance with the undertakings contained in legally binding treaties and agreements, thereby strengthening their moral authority and credibility;
40	Calls once again on Israel, India and Pakistan to become States Parties to the NPT;
41	Emphasises the need for stronger regional and multilateral security arrangements in the Middle East, the Indian subcontinent and North-East Asia in order to reduce the pressure towards nuclear proliferation and to achieve the abandonment of related programmes;
42	Calls on the European Union to work with its international partners to develop and promote a WMD-free zone in the Middle East; to that end, supports the related work being undertaken within the Barcelona Process;
43	Recommends that the European Union should attach the utmost importance to effective implementation of the nuclear non-proliferation regime in the Mediterranean, since security in Europe is inherently linked to security in that region;
44	Reminds any future Member State of its obligation to strictly abide by its international commitments, which prohibit the acquisition and development of weapons and materials of mass destruction, and the transmission of such weapons, materials or technologies to any third state or non-state actor;
45	Recalls previous resolutions, in particular its resolution of 13 October 2005 on Iran
46	Considering the mistrust aroused by Iranian activities over a sustained period of more than 17 years, as stated in the resolution adopted on 24 September 2005 by the IAEA, calls on Iran to take all necessary steps to restore the international community's confidence and trusts that Iran can responsibly and transparently develop a civilian nuclear energy programme by:
47	Expresses extremely deep concern that on 10 February 2005 North Korea declared its possession of nuclear weapons; welcomes the recent breakthrough in the six-party talks and specifically North Korea's commitment to abandoning nuclear weapons and rejoining the NPT; supports the statement of 19 September 2005 by the Director-General of the IAEA, Dr El-Baradei, on the return of IAEA inspectors to North Korea; reiterates the importance of the European Union having a seat in the on-going negotiating process and playing a meaningful role in the implementation of the recent agreement;
48	Therefore urges North Korea to rejoin the NPT, to revoke its decision to withdraw from the six-party talks and to allow the resumption of negotiations in order to find a peaceful solution to the current crisis;
49	Similarly urges both North Korea and the United States to seek a speedy resolution of the current crisis, the first step being a United States offer to recommence heavy fuel oil supplies in exchange for the verified freezing of the Yongbyon plant;
50	Reminds the Council that the Korean Peninsula Energy Development Organization initiative has played a significant role in the recent past and could well serve a useful purpose as regards future conventional energy supplies;
51	Reiterates that the NPT remains the cornerstone of the multilateral non-proliferation regime, that it should be preserved in its integrity and that non-compliance with its provisions should be pursued through the UN Security Council; recalls that there should be no double standards where the application of the NPT is concerned;
