A	whereas, while Regulation (EC) No 261/2004 and Regulation (EC) No 1107/2006 (hereinafter referred as ‘the Regulations’) are positive steps forward in terms of protecting passenger rights, there is a need for enhanced legal certainty, more interpretative clarity and uniform application of the Regulations across the EU;
B	whereas, although Regulation (EC) No 261/2004 provides passengers with strong safeguards and has worked effectively since its introduction, the volcanic ash crisis underlined the need to clarify and re-examine certain aspects of the Regulation in case such extraordinary circumstances should arise again in the future;
C	whereas the most important passenger right is the right to services provided as scheduled, based on the fundamental right to freedom of movement and the contractual obligation which arises from selling a ticket; whereas it is essential to provide passengers with comprehensible, accurate and timely information that is accessible to all;
D	whereas effective complaint systems should be at the disposal of passengers if the service is not properly delivered or if any other rights guaranteed to the passengers are infringed, especially since passengers have already paid the price of the ticket before the service is provided;
E	whereas the legal framework protecting passenger rights needs to guarantee a minimum standard of consumer protection that can withstand the evolving commercial practices of airlines;
F	whereas the development of passenger screening methods is leading to wider use of methods such as security scanners and behavioural profiling, raising new questions regarding passenger protection in terms of privacy, non-discrimination and public health;
G	whereas persons with reduced mobility (hereinafter referred as ‘PRMs’) and people with disabilities should be informed of their rights in advance of their journey and in formats accessible to everyone; whereas airport and air carrier personnel should be duly trained in providing assistance to people with disabilities and to PRMs in order to help ensure barrier-free and equal access to air travel in accordance with the requirements of design for all / universal design;
1	Welcomes the Commission's commitment to analyse and revise the existing  rules on air passenger rights aiming to improve the situation of passengers especially in the cases of long delay or cancellation; believes that proper application of the existing rules by Member States and air carriers, enforcement of sufficient and simple means of redress and providing passengers with accurate information concerning their rights should be the cornerstones of regaining passengers' trust;
2	Regrets that the enforcement bodies set up by the Member States (hereinafter referred as ‘EBs’) do not always ensure effective protection of passenger rights, to the detriment of air passengers; calls therefore on Member States to devise working methods for the EBs, particularly as regards the handling of complaints and sanctions, that allow enforcement of passenger rights from the viewpoint of legal certainty;
3	Emphasises that air passengers have not only rights, but also responsibilities, and that meeting these helps to ensure that everything runs safely and smoothly for them and other travellers before, during and after the flight;
4	Stresses that uniform handling of complaints in the Member States is necessary in order to create a level playing field, and calls on the Commission to ensure that there is uniform interpretation and application of the Regulations and to develop better cooperation amongst the EBs, including via the exchange of best practice and  information, and to seek further coordination of their databases;
5	Calls on the Commission to formalise a European network of EBs by creating a clear mandate and internal working rules in order to enhance cooperation and facilitate the process of adopting relevant common decisions;
6	Considers that there is a need for a better definition of the EBs' role, that EBs should be independent of air carriers and airports and without conflicts of interest, that EBs should be able to act on their own initiative, and that national sanctions applicable to air carriers who are in breach of EU rules should be made more effective; stresses the importance of sound statistics as a basis for regular thorough assessments of the impact of passengers' rights in Europe, and therefore considers that EBs should be obliged to publish details, on an annual basis, of the complaints they receive, including those concerning unfair terms, and of sanctions they issue to air carriers, and that airlines and/or airports should be required to collect data on the number and length of delays, both to passengers and to their luggage; takes the view that the Commission should analyse and publish these statistics;
7	Encourages the Commission to work with Member States to identify and overcome shortcomings in national complaint handling bodies and procedures and to ensure proper coordination of the legislation on air passengers' rights with the expected EU measures on alternative dispute resolution mechanisms;
8	Is of the opinion that regular reports by airlines and operators to the EBs on relevant data regarding the application of the Regulations to be published would increase the efficiency of the EBs and stimulate competition;
9	Emphasises the useful role of the Air Passenger Rights Consultative Group, which the stakeholders can provide with information regarding the review of the Regulations, and stresses the importance of the Group in promoting discussions and cooperation between EBs, consumer associations and airline companies with a view to developing and disseminating best practices in the field of the application of air passenger rights legislation, including on the setting of reasonable and precise timeframes for the handling of passenger claims;
10	Stresses that complete information detailing passenger rights should be communicated by both air carriers and tour operators, in the language used during the booking of the ticket, throughout key stages of the journey, starting from when the passenger is considering whether to book a ticket, in a format which is readily comprehensible and accessible by everyone; recommends that this information include reliable contact information for the customer relations department of the airline concerned and for the appropriate Member State EB; welcomes the Commission's initiative of establishing a central internet site on air passenger rights accessible in all the official EU languages and in formats accessible to passengers with disabilities and PRMs;
11	Urges the Commission to continue the information campaign launched in 2010 with a view to raising passengers' awareness of their rights, and to encourage consumer networks, in coordination with the EBs, to contribute as well;
