A	whereas Article 174 TFEU provides that the Union, in order to promote its overall harmonious development, shall develop and pursue its actions leading to the strengthening of its economic, social and territorial cohesion,
B	whereas recital 40 of Council Regulation (EC) No 1083/2006 states that programming should ensure coordination of the funds between themselves and with the other existing financial instruments, the EIB and the European Investment Fund (EIF), and that such coordination should also cover the preparation of complex financial schemes and public-private partnerships,
C	whereas the Commission, in the Europe 2020 strategy, pledged to mobilise the EU financial instruments – namely the rural development and the structural funds, R&D programmes, Trans-European Networks (TENs), the Competitiveness and Innovation Framework Programme (CIP) and the EIB, among others – as part of a consistent funding strategy, pulling together EU and national public and private funding, in the context of the flagship initiative entitled ‘Resource efficient Europe’, thus reflecting the need for coherence between policies and instruments,
D	whereas the Fifth Cohesion Report clearly acknowledges that pursuing regional development effectively requires close coordination of public policies at all levels,
E	whereas the Council, in its conclusions of 14 June 2010 on the Commission's Strategic Report 2010 on the implementation of cohesion policy programmes, stressed ‘the need to further improve the co-ordination of Cohesion policy and other EU and national policies, where necessary in order to increase the effectiveness in delivering common objectives in a common coordinated way’, as well as ‘the real added value generated by one strategic approach and by common implementation rules for the ERDF, the Cohesion Fund and the ESF, within the general framework of the cohesion policy’,
F	whereas, in the letter they addressed to Commission President Barroso, the Commissioners for Regional Policy, for Maritime Affairs and Fisheries, for Employment, Social Affairs and Inclusion, and for Agriculture and Rural Development acknowledged ‘the need to strengthen the integration of the different EU policies to attain the sustainable and inclusive economic development the Union must achieve’, proposing the ‘drawing-up of a common EU-level strategic framework for the ERDF, the ESF, the Cohesion Fund, the EAFRD, and the EFF, for the period after 2013’,
G	whereas the reform of structural policy for the 2007-2013 programming period led to the separation of rural development from the general framework of the structural funds,
H	whereas the rationalisation of spending calls for greater effectiveness and efficiency of policies at EU level as well as at national, regional and local levels, and whereas closer coordination and complementarity are essential elements in the modernisation of cohesion policy in the future,
I	whereas, without a supporting policy framework, actual synergies depend to a great extent on the beneficiaries' organisational and strategic capacity to combine support from different EU instruments,
J	whereas a local-development-based approach can contribute significantly to the efficiency and effectiveness of cohesion policy, and whereas cohesion policy remains the key instrument in tackling the challenges particular to any territory, while focus on the urban dimension of cohesion policy reflecting wider functional areas has to be accompanied by balanced conditions for synergic development of urban, suburban and rural areas,
K	whereas there is an acute need, and also pressure, for consolidation of public budgets, and this requires more innovative actions to enhance the impact of any available funding, and whereas effective coordination of policies and instruments will make for savings of time and resources and for real efficiency and effectiveness gains,
L	whereas coordination and synergies have to be sought both horizontally (with consistency across different policies) and vertically (with cooperation and coordination between the various levels of governance),
M	whereas a fragmented approach may lead to policy gaps, overlapping or even conflicting policies, contradictory public actions and duplication of resources, with consequences both for the regional effectiveness of public policies and for their national impact, and whereas the concept of an integrated approach appears to be insufficiently emphasised in the Commission's latest policy documents,
N	whereas a more integrated, consistent, effective and efficient cohesion policy requires a greater effort to adapt EU policies to the specific needs and assets of the Union's various territories and regions,
O	whereas the Strategic Guidelines – in the context of the general guideline of improving access to finance – require better coordination between funds,
P	whereas the Strategic Guidelines explicitly call for the encouragement of synergies between structural, employment and rural development policies, stressing that, in this context, Member States should ensure synergy and consistency between actions to be financed on a given territory and in a given field of activity by the ERDF, the Cohesion Fund, the ESF, the European Fisheries Fund (EFF) and the European Agricultural Fund for Regional Development (EAFRD); and whereas they also provide that the main guiding principles in relation to the demarcation line and mechanisms for coordination between actions supported by the various funds should be defined in national strategic reference frameworks/national strategy plans,
Q	whereas, in its conclusions of 21 February 2011 on the Fifth Report on economic, social and territorial cohesion, the Council asked the Commission to consider the possibility of setting up multi-fund programmes,
R	whereas some regions of the European Union border on third countries which benefit from the European Development Fund (EDF), and whereas it should be possible for the funding synergies of some projects to be specifically highlighted, thereby enabling the development potential of European regions in this situation to increase,
S	whereas the mid-term review acknowledges that budgetary flexibility is limited and that obstacles exist to reprioritisation even within programmes, while also noting that inconsistencies between programmes and heavy administrative burdens hamper effectiveness,
T	whereas, in the current post-crisis situation, it is more important than before to understand the processes in the Member States' economies and the results achieved through the use of EU resources,
U	whereas it is important to ensure the visibility and ‘European added value’ of the EU contribution,
1	Calls for a single strategic framework to be proposed, in time for the next financing period after 2013, to ensure a common approach and to capitalise on synergies between all actions which serve on the ground to further cohesion policy objectives as defined by the Treaties and are funded by the ERDF, the Cohesion Fund, the ESF, the EAFRD and the EFF;
2	Points out that the goal of cohesion policy should be sustainable, smart and inclusive economic growth evenly spread both territorially and socially, reduction of development disparities between regions, job creation, improved quality of life, worker training for new jobs, including in the field of sustainable economy, social and territorial cohesion and the implementation of the European social model, which constitutes a factor of cohesion and competitiveness of the European economy;
3	Affirms that cohesion policy should be used for the achievement of sustainable growth across the EU and a fair and even distribution of welfare by fostering competition and aiming at decreasing socio-economic disparities among the EU regions;
4	Considers cohesion policy to be one of the pillars of an EU economic policy favouring a long-term investment strategy and social inclusion; considers cohesion policy to be a guarantee of support for the least-developed regions and disadvantaged groups, leading to balanced and harmonious development for the European Union; notes that the European added value resides in the fact that all are able to benefit from the EU's economic successes; advocates accordingly that cohesion policy be maintained on an independent basis with substantial funding;
5	Welcomes the proposal set out in the Commission Communication on the Budget Review for the adoption by the Commission of a Common Strategic Framework in order to strengthen the integration of EU policies for the delivery of the Europe 2020 strategy; calls in this context for action to foster synergies between funding methods for the EU 2020 strategy's flagship initiatives; points out, however, that increased synergies between actions funded by the above-mentioned five funds within a Common Strategic Framework are pivotal not only for the achievement of Europe 2020 objectives but also and primarily for the achievement of cohesion policy objectives as set by the Treaty;
6	Welcomes the Fifth Cohesion Report which, although mostly focused on highlighting the contribution that regions and cohesion policy can make to meeting the Europe 2020 objectives, contains nonetheless a number of conclusions which prove the crucial role of increased synergies among the structural funds, including the Cohesion Fund;
7	Believes that expenditure in the field of cohesion policy must be rationalised by reducing fragmentation of funding instruments and channels and fostering greater complementarity between the various funding instruments; welcomes the Commission proposal for better prioritisation and a thematic concentration of EU and national resources on a number of priorities in order to achieve reinforced coordination between the funds, with scope for enhancing the strategic nature of this policy; emphasises, however, that Member States, regional and local authorities still need sufficient flexibility to adapt priorities to their specific development needs;
8	Welcomes the Commission's proposal on partnership contracts for development and investment aimed at improving coordination between community funds and national financing for objectives and programmes; underlines the need to involve local and regional authorities in drawing up and implementing these contracts; calls for these contracts to be coordinated with national reforms of sectoral policies with territorial impact (e.g	transport and R&D infrastructure);
9	Stresses that many economic development initiatives within the framework of cohesion policy do not simply create opportunities which it would be desirable to take up, but actually depend for their success on both human and physical factors being addressed (infrastructure improvements, for instance, do not lead automatically to higher growth if they are not combined with investment in education, enterprise, and innovation); believes, therefore, that increased synergies between the ERDF, the ESF and the Cohesion Fund will maximise the development effect of these funds;
10	Draws attention to the role that the European Regional Development Fund plays in the effective use of the European Social Fund, given that the ERDF is responsible for the creation of conditions such as proper infrastructure and adequate accessibility, without which employment-related investments cannot be efficient;
11	Stresses that the economic crisis has still further increased the urgent need for measures in the sectors covered by the European Social Fund, promoting in particular employment, career reorientation, social inclusion and poverty reduction;
12	Stresses that the ESF, as a support instrument for ongoing training, the acquisition of qualifications and career reorientation, should be considered an essential resource – which is not in fact being exploited to the full – for the promotion of comprehensive and efficient growth and knowledge-based competitiveness for Europe;
13	Stresses that a focused and coordinated policy design would secure the prioritising of those investments with the greatest impact on competitiveness and economic development in the regions;
14	Is of the opinion that the rural development actions under the EAFRD and the sustainable development actions for fisheries areas under the EFF should be integrated in a single framework with the other structural funds, namely the ERDF, the Cohesion Fund and the ESF; calls on the Commission, therefore, to assess to what extent a comprehensive approach to the development of rural and fisheries communities, in line with the territorial cohesion objective, might be guaranteed through a shifting of local development actions under the two funds in question to the ‘cohesion umbrella’, or, at the very least, through clearer synergies among all the funds; believes that such an approach would take into account the context of key policies with territorial impact, and would enable those actively involved in development processes at regional and local level to run an effectively place-based policy well suited to the territorial needs of rural and fisheries areas or small islands;
15	Stresses that coordination should be further enhanced not only between cohesion policy instruments as such (the ERDF, the ESF and the Cohesion Fund) but also between actions financed by these instruments and activities carried out under TENs, the Seventh Framework Programme and the CIP;
16	Considers that synergies might be relevant for the objective of territorial cooperation between the ERDF and pre-accession and neighbourhood instruments in the context of cross-border projects; calls on the Commission to examine in which cases coordination could also be sought with other instruments of the external aspects of EU policies such as the EDF;
17	Believes that this mutual reinforcement and coordination of EU policies can undoubtedly ensure the best possible results from the EU budget; calls for the development of financial engineering initiatives such as the instruments financed by the EIB, and for greater recourse to these instruments;
