A	"	whereas a clear definition of the interests of the Union is essential in order to attain the goals of the Union's external action and in particular of its foreign affairs policy,"
B	"	whereas increased political unity within the European Union is necessary in order to strengthen and make effective the value-driven CFSP, since otherwise the credibility of the European Union as a global player risks being undermined, as has happened in the way in which the EU has dealt with China, Russia, Iraq, Afghanistan, Cuba and energy security; whereas it is to be hoped that the Lisbon Treaty and the strengthened role of the High Representative will facilitate a more forward-looking and long-term foreign policy strategy and the establishment of a comprehensive approach that commands the support of all Member States,"
C	"	whereas the Treaty of Lisbon clearly improves the CFSP arrangements currently in force, thus raising the Union's international profile and enhancing its effectiveness; whereas, nevertheless, further efforts are needed in order to streamline the decision-making process as regards foreign policy with a view to overcoming the veto power and introducing qualified majority voting,"
D	"	whereas the pressure of crises and conflicts beyond the EU's borders and the need to deal with alarming new challenges created by the rapid climate change suggest a wider perspective for the CFSP,"
E	"	whereas, in order to be credible, the CFSP and the future Common Security and Defence Policy (CSDP) must be allocated resources in line with their ambitions and specific targets, and whereas in this regard a significant increase is considered necessary during the mid–term review of the Financial Perspectives in 2009 and from other financial sources,"
1	Is of the opinion that, from its inception, the CFSP, including the European Security and Defence Policy (ESDP), has helped to strengthen the European identity and the EU's role as a global player;
2	Takes the view, nevertheless, that the EU's role in the world is not commensurate to its potential and to the expectations of European public opinion, due to the reluctance of the Member States to adopt the necessary and indispensable reforms aimed at enhancing the effectiveness, coherence and accountability of its foreign policy;
3	Believes that
4	Points out, in this regard, that the EU's strong energy dependence on non-democratic countries may undermine the coherence, assertiveness and sustainability of its common foreign policy;
5	Strongly believes that the European Union can make an impact and conduct a genuine, effective and credible CFSP only if it clearly defines its common objectives, provides itself with the appropriate instruments, in such a way as to ensure consistency between objectives and means, speaks with one voice and enjoys the strong democratic legitimacy afforded by Parliament's scrutiny; at the same time, considers that the key objectives of the CFSP can only be attained if Parliament itself speaks with a common voice and, in this respect, encourages a clearer delimitation of competences between its specialised bodies dealing with the CFSP, from a thematic and geographical perspective;
6	Calls on the Member States to commit themselves to consult their EU partners and the High Representative before adopting strategic decisions in the area of foreign policy, particularly in multilateral organisations, in order that their positions with respect to strategic decisions are at least coherent, convergent and compatible and do not affect the coherence and cohesion of the EU's external action or undermine the EU's credibility as a global player vis-à-vis third countries;
7	Takes note of the 2006 Annual Report on the CFSP from the Council;
8	While recognising progress in the structure of the report, especially the inclusion of more forward-looking planning alongside the description of activities carried out in the previous year, expects the Council to take into account for the next annual report the relevant resolutions and/or recommendations adopted by Parliament;
9	Is of the view that Parliament should more systematically adopt positions on each successive stage of CFSP and ESDP decision–making; recommends that, in order to enhance their democratic legitimacy, common positions and joint actions should where appropriate take into account, and contain references to, those positions adopted by Parliament;
10	Recognises that considerable progress has been achieved in relations between the Council and Parliament, especially through the establishment of new and more flexible channels of communication; considers, however that Parliament has to adopt a firmer position in relation to the issues discussed, which should be systematically dealt with in the Council; points out that progress has also been achieved through the increased contacts between the institutions, including regular exchanges of views with the High Representative and more frequent appearances by EU Special Representatives as well as other senior officials before Parliament; however, considers that there is room for further progress, particularly with regard to the timing of such appearances, which should also reflect the agenda of Parliament and its competent bodies;
11	Welcomes the growing recognition that the legitimacy and coherence of the CFSP/ESDP depend to a great degree on the growing willingness of the High Representative and his services to cooperate with Parliament, as well as the Council Presidency's readiness to engage with Parliament;
12	Proposes that priority be given in 2008 to a limited number of subjects which better relate to the concerns of European citizens and to their expectations as regards the role to be played by the EU in international affairs;
13	Urges the Council and the Commission to address jointly, and with a greater sense of urgency, issues of current concern for Europe such as terrorism, organised crime, improving security through cooperation and development, energy security, climate change, sustainable development, improvement of stability in the neighbouring regions, crisis management, conflict prevention and conflict resolution, the non-dissemination of weapons of mass destruction (WMD), migration management and promotion of human rights and civil liberties; welcomes the report by the Commission and the High Representative to the European Council on climate change and international security; calls on the Council to examine the report and to submit recommendations on appropriate follow-up; underlines the importance of the external dimension as a cornerstone for the setting-up of a European area of Freedom, Security and Justice;
