A	 whereas, on 11 May 1999, the Commission adopted the FSAP aiming to increase investment, growth, and competitiveness, improve security and stability and provide transparency and protection for all parties involved,
B	 whereas cross-border trade, particularly in retail financial products, is still fragmented and hindered by legal and tax barriers, cultural differences and widely differing national laws, especially in the area of consumer protection,
C	 whereas scope for further legislative or non-legislative action at EU level should be clearly identified and debated, and the impact of such action on stakeholders, the rules in force and, in particular, completion of the internal market should be fully assessed in consultation with all relevant stakeholders; whereas the principles of better regulation should be followed and cost-benefit analyses should be conducted, 
D	 whereas the  regulatory and supervisory environment should provide a framework which contributes to the realisation of a single financial services market in which companies can operate efficiently and effectively; such a framework should be applied and enforced consistently irrespective of the Member State in which business is being conducted,
E	 whereas the Lamfalussy process aims at ensuring a high degree of quality and flexibility of legislation, consistency of implementation and supervision, institutional transparency and high standards of consultation; whereas the achievement of these objectives, the political and democratic accountability of the overall process and the involvement of non-legislative stakeholders, should be carefully assessed,
1	Notes that the FSAP is considered a success in legislative procedural terms, with 39 out of 42 measures having already been adopted; notes, however, that it is too early to pass a definitive judgement, given that many implementing measures have not yet been adopted, implementation deadlines have not yet expired and national transposition has not yet taken place; suggests that the Commission conduct a full and public evaluation of the current FSAP as regards its efficacy when transposition is completed;
2	Emphasises the fact that efficient transposition and enforcement, as well as increased convergence of national supervisory practices, will be the key to the FSAP's success; urges the European Institutions to ensure that the Lamfalussy process works effectively at each level, notably that level-3 committees perform their roles and that, by means of level-4 enforcement procedures, accurate and timely transposition of EU rules into national legislation is secured;
3	Recommends that greater political attention be given to the implementation and application of existing legislation; intends to organise on a systematic basis dialogues at the level of its competent committee with all relevant players, so as to ensure democratic scrutiny of the implementation process; 
4	Recalls that recognition of its right to challenge implementing measures at level 2 and provisions to that effect in the EC Treaty were a precondition for the European Parliament's support of the Lamfalussy process and its extension to the banking, insurance, pension funds and UCITS sectors and the sunset clauses in the various directives;
5	Believes that the principles of better regulation, as set out in the Commission's 2002 Better Regulation Action Plan (
6	"Believes that consultation of all interested parties is very important for the development of appropriate legislation and calls on the Commission to extend this to include a formal dialogue with representatives of associations of both financial providers and consumers, including small shareholders"" associations, the social partners and SMEs;"
7	Regrets the lack of input from consumers and users with regard to financial services legislation; asks the Commission and the Member States to promote and support consumer awareness programmes and education initiatives and the creation of specialised consumer initiatives in the financial sector; recalls the importance of the consultative process led by the CESR and involving representatives of consumers' associations, and urges those stakeholders to take an active part and give their valuable input into the decision-making process;
