A	whereas the treaties commit the European Union to base its external action on the principled foundation of democracy, the rule of law, the universality and indivisibility of human rights and fundamental freedoms, respect for human dignity, the principles of equality and solidarity, and respect for the principles of the United Nations Charter and international law;
B	whereas justice, rule of law, accountability for all crimes including the most serious crimes of concern to the international community, fair trials, and an independent judiciary are indispensible elements in the protection of human rights and the pillars of sustainable peace; 
C	whereas democracy and the rule of law are the best safeguards of human rights and fundamental freedoms, non-discrimination in all its forms, tolerance vis-à-vis individuals and communities, and equality for all;
D	whereas the lessons learned from the Arab Spring events must continue to provide impetus for the EU to review, improve and ensure coherence between its policies on, inter alia, human rights defenders, international humanitarian law, human rights dialogues with third countries and civil society, including NGOs and grassroots movements, and social media;
E	whereas the EU is bound to help countries with which it has signed international agreements, including trade agreements, to implement all these fundamental principles, and in particular by ensuring strict compliance with the human rights and democracy clauses in said agreements;
F	whereas internet access is a key enabler of access to information, free expression, press freedom, freedom of assembly, and economic, social, political and cultural development; whereas human rights need to be protected and promoted by the EU, both offline and online;
G	whereas violations of freedom of thought, conscience, religion or belief, perpetrated by governments and non-state actors alike, are increasing in many countries of the world, resulting in discrimination and intolerance both against certain individuals and against religious communities, including minorities and non-believers;
H	whereas the role of women and their full participation in the political, economic and social spheres is essential, especially in postwar peace-building processes, democratic transition negotiations and conflict resolution, reconciliation and stabilisation processes;
I	whereas the Annual Report on Human Rights and Democracy in the World, and the EU's policy on the matter, should not only be a reflection and review of past achievements and flaws, but should also serve to inspire the EU's human rights and democracy strategy and action plan; whereas each successive Annual Report should, ideally, tangibly and regularly contribute to improving the EU's human rights policy in the world;
1	Welcomes the adoption of the EU Annual Report on Human Rights and Democracy in 2011; welcomes the fact that the Vice-President of the Commission/High Representative (VP/HR) was able to present the Annual Report in the June plenary of Parliament and thereby return to the normal practice;
2	Notes the positive steps taken in recent years to develop the Annual Report, but stresses the potential for further improvement;
3	Believes that the Annual Report should be an important tool in communicating the EU's work in this field and should help raise the visibility of the EU's actions; invites the VP/HR, when drafting future Annual Reports, to consult actively and systematically with Parliament, and to report on the way that Parliament's resolutions have been taken into account;
4	Welcomes the adoption of the EU strategic framework for human rights on 25 June 2012; urges the EU institutions to work together to ensure its timely and proper implementation in order to credibly meet the EU treaty commitment to pursue external policies based on human rights, democratic values and the rule of law in a principled and unfaltering manner by avoiding double standards;
5	Urges the Council, the Commission, the European External Action Service (EEAS) and Parliament to maintain and honour EU's role as a leading defender of human rights by cooperating closely in implementing a coherent, ambitious and effective EU human rights policy in the world based on this strategic framework, making use of our development aid and opportunities offered by EED;
6	Recommends that the Council and the EEAS carry out a mid-term assessment of the new human rights package, particularly of the Action Plan; insists that Parliament be extensively consulted and regularly informed and that civil society be integrated in this process;
7	Welcomes the mandate of the thematic EU Special Representative (EUSR) on Human Rights and the planned creation of a Brussels-based Council Working Party on Human Rights (COHOM); looks forward to their close co-operation with Parliament, in the first case also in line with the provisions of Article 36 of the TEU;
8	Expects COHOM to enhance co-operation with the Council Working Party on Fundamental Rights (FREMP) to address the issue of consistency between the EU's external and internal human rights policy; underlines the importance of having within the European Union coherent, consistent and exemplary policies in line with fundamental values and principles in order to maximise the European Union's credibility globally and the effectiveness of EU human rights policies and to show genuine respect for the universality of human rights;
