1	Notes with concern the culmination of a trend in recent years of cuts in the defence budgets of the majority of EU Member States in the wake of the financial, economic and debt crisis, and the potential negative impact of these measures on their military capabilities and, therefore, on the ability of the EU to effectively take over its responsibilities in peace keeping, conflict prevention and the strengthening of international security, in accordance with the principles of the United Nations Charter, should the Member States fail to make up for these losses through increased European cooperation and coordination; underlines, in this regard, that defence constitutes a public good that affects the security of all European citizens and that all Member States need to contribute in a spirit of cooperation, burden sharing and cost-effectiveness;
2	Warns that uncoordinated defence budget cuts could result in the complete loss of certain military capabilities in Europe; welcomes and supports, therefore, the Council's encouragement to the Member States to exchange information, as appropriate, and enhance transparency on current and forthcoming defence budget cuts, and calls for an impact assessment of these budget cuts for the development of capabilities in support of CSDP; recalls that the intervention in Libya clearly demonstrated that even a coalition of European countries is unable to carry out an operation of this kind without US support;
3	Notes the continuing disproportionate reliance on the United States in defence matters, given that the US share of all defence spending in the North Atlantic Alliance has risen to 75 %, and the need therefore for European allies to increase their share of the defence burden; notes with concern that recent budget cuts are in addition to a pattern of Member States under-investing and under-spending in the fields of security and defence for over a decade;
4	In an increasingly complex and unpredictable security environment, urges all EU Member States to cooperate more closely and coordinate actions against the common threats identified in the European Security Strategy (ESS), assuming fully their part of responsibility for peace and security in Europe, its neighbourhood and the wider world; while recognising that not all threats are of a military nature and that the EU has a variety of instruments at its disposal for crisis prevention and management, such as its civilian capabilities and technical assistance instruments, reminds the Member States of their repeated commitments, including in the Treaty and European Council conclusions, to improve their military capabilities, and calls on them to make sure these commitments are met;
5	Reiterates its view that a reinforced European defence capability will enhance the strategic autonomy of the EU and provide an important contribution to collective security in the context of NATO and other partnerships; emphasises the potential of the provisions of the Lisbon Treaty in this respect and urges the Member States to implement permanent structured cooperation, to define the conditions for the application of the solidarity and mutual defence clauses, and to make full use of the European Defence Agency;
6	Without disregarding different level of ambition, points out that the Member States collectively spend about EUR 200 billion a year on defence, which is only about a third of the US defence budget but still a considerable amount demonstrating the costs of non-Europe in the defence area;
7	Deplores the way in which most of these funds are spent, based on uncoordinated national defence planning decisions, which results not only in persistent capability gaps, but often also in wasteful overcapacities and duplications, as well as fragmented industry and markets, which leads to the EU not having either the visibility, resources or reach of EUR 200 billions' worth of spending;
8	Considers that the economic and financial crisis can be used as an opportunity for the integration of EU defence policies, as it can provide the impetus for finally creating and implementing ambitious reforms long in the making;
9	Given the above, urges the Member States to accept that increased cooperation is the best way forward and that, in particular through (A) better coordination of defence planning, which includes harmonisation of military requirements and measures to increase interoperability, (B) pooling and sharing of certain capabilities and support structures, (C) enhanced cooperation in research and technological development, (D) facilitating industrial collaboration and consolidation, and (E) optimisation of procurement and removing market barriers, the Member States can develop capabilities in a more cost-efficient way, and this without adverse effects on their sovereignty;
10	Stresses that the EU has at its disposal tools and mechanisms that can assist the Member States in achieving this, as set out below, including through the identification of areas where more funding could be provided at European level (F);
11	Recognises that, regardless of the above, maintaining an adequate manufacturing and technological base and ensuring security of supply are fundamental national defence matters which should not be governed solely by financial objectives;
12	Considers that a major focus of all EU efforts on defence in reaction to the financial crisis should be the European Defence Agency (EDA), which has the potential to cover a wide area of policy overhauls and planning, yet is unable to do so in its current format; calls for an upgrade of the format of the EDA, considering that an increase in its budget, personnel, areas of responsibility and overall powers would be cost-effective in the long run, enabling it to work better on the optimisation of the EU defence sector, with a specific task of avoiding costly duplications and financially unsustainable defence policies;
13	Reiterates its call on the Member States to conduct systematic security and defence reviews in accordance with common criteria and a harmonised timetable; suggests that this could be developed into a regular exercise which is linked to budgetary procedures – a sort of ‘European semester’ of security and defence reviews;
14	Stresses that the point of such coordinated reviews would be to end the culture of isolation in national defence planning and to establish a platform for structured discussion, allowing the Member States to consider the bigger picture – the European perspective – before they take key strategic decisions on their defence capabilities; underlines that the initiative should complement, for the Member States concerned, their coordination within the NATO Defence Planning Process;
15	Calls again for an EU White Paper on security and defence that would develop and implement the European Security Strategy, better defining the EU's security and defence objectives, interests and needs in relation to the means and resources available, while also taking into account non-traditional aspects of security; emphasises that it should be drafted and regularly updated on the basis of the national reviews, while at the same time providing a reference for them, linking national defence planning with a common security outlook and threat assessment; stresses that such a White Paper, by setting out a common vision of challenges and solutions, will build trust and provide focused strategic guidance on the form that EU forces should take;
16	Recalls that the Lisbon Treaty has reinforced the role of the European Defence Agency (EDA) in supporting the Member States in their efforts to improve the military capabilities for the Common Security and Defence Policy; suggests, therefore, that the Member States ask the Agency to examine how to improve coordination of defence planning in Europe; recalls, furthermore, that the Treaty tasks the EDA to evaluate the observance of capability commitments and to promote the harmonisation of operational needs, and calls for better execution of these tasks; recommends that, as a first step in the ‘European semester’ exercise, the Member States could submit their draft national security and defence reviews to the EDA for advice, to assess them in particular in the light of the capability priorities set by the EDA steering board in the Capability Development Plan, as well as of the plans of the other Member States and of the NATO Defence Planning Process; believes that, in the very short term, the EDA should also play an important role in defining a European capabilities and armaments policy;
