A	"	whereas on 1 January 1999, 11 Members States -  Belgium, Germany, Ireland, Spain, France, Italy, Luxembourg, Netherlands, Austria, Portugal and Finland - adopted the European Union's single currency,"
B	"	whereas four other Member States have joined the euro area since its inception: Greece in 2001, Slovenia in 2007, and Cyprus and Malta in 2008,"
C	"	whereas the euro area is set to expand further as most Member States currently outside the euro area are preparing to join at some point in the future and whereas Slovakia will join the euro area on 1 January 2009,"
D	"	whereas the economic and monetary union (EMU) has been a success in many ways, with the single currency enhancing economic stability in the Member States, in particular with the view to the current financial crisis,"
E	"	whereas euro area membership implies a high degree of economic interdependence between the Member States involved and therefore requires closer coordination of economic policies and the playing of an effective role in global economic and financial governance in order to reap the full benefit of the single currency and to face future challenges, such as increased competition for natural resources, global economic imbalances, the growing economic importance of emerging markets, climate change and population ageing in Europe,"
F	"	whereas the average inflation during the first ten years of the euro area was broadly in line with the European Central Bank (ECB) objective of price stability of close to, but below, 2 %; whereas inflation has recently risen well above that level due to global structural changes, in particular regarding the increases in energy and food prices, loosening of monetary policy in the United States, as well as the lack of vigilance by a number of third-country central banks,"
G	"	whereas the rapidly growing demand for scarce energy and other commodities by emerging economies has progressively pushed supply up to capacity limits; and whereas the upward pressure on price has been exacerbated by the fact that commodities are increasingly considered to be financial assets, to the extent that they can be used as a store of value,"
H	"	whereas the openness of the euro area is welcome and the current rising value of the euro is considered to have possible negative effects, namely as regards affecting exports and encouraging imports into the internal market, as well as positive effects in helping the EU economy face the dramatic oil price rise and current financial crisis, "
I	"	whereas the global economic environment has been favourable to job creation during the first ten years of the euro, leading to the creation of nearly 16 million jobs - disregarding the quality of the jobs created - and a fall of the rate of unemployment from 9 % in 1999 to an estimated 7,3 % in 2008,"
J	"	whereas the European Union is entering an economic downturn with growth rates declining from 3,1 % in 2006 to a revised forecast from 2 to 1,4 % in 2008 and 0,2 % in 2009, while unemployment and social exclusion will grow even more,"
K	"	whereas economic and productivity growth have been disappointing, with growth in output per worker halving from 1,5 % during the period 1989 to 1998 to an estimated 0,75 %  during the period 1999 to 2008,"
L	"	whereas the euro has rapidly emerged as the second most important international currency alongside the US dollar and whereas the euro plays an important role as a reference currency for many countries worldwide; whereas, however, the potential of the euro is insufficiently exploited at a global level because the euro area has neither a properly defined international strategy nor effective international representation, "
1	Shares the view that the single currency has become a symbol of Europe and has shown that Europe is capable of taking far-reaching decisions for a common and prosperous future;
2	Welcomes the fact that the euro has brought stability and fostered economic integration in the euro area; welcomes the stabilising effects of the euro on the world currency markets especially in times of crisis; notes that internal economic divergences have not yet diminished as expected and productivity has not developed satisfactorily in all parts of the euro area;
3	Notes with satisfaction that the creation of other monetary unions are being considered in other parts of the world;
4	Points to the vital link between monetary policy and trade policy at global level, which is demonstrated in countless studies, and stresses, in this connection, the positive role played by exchange rate stability in ensuring the sustainable growth of international trade;
5	Points out that the increasing use of the euro as an international trading currency is benefiting the Member States in the euro area in particular, since it reduces the exchange rate risks for their undertakings and hence the cost of international trade;
6	Recalls that during the first ten years of the EMU, Parliament has played an active role, in both economic and monetary areas, and has done as much as possible to ensure more transparency and democratic accountability;
7	Underlines that more needs to be done to reap the full benefits of the EMU, such as enabling Member States and regions with below-average GDP to catch up
8	Proposes the following elements and concrete measures for a desirable EMU roadmap:
9	Believes that streamlined and more coherent, multi-supportive economic reforms coordinated in a timely fashion on the basis of the integrated guidelines for growth and jobs (Integrated Guidelines) and a policy-mix approach of the Lisbon Strategy could decrease economic divergences and be a great help towards economic recovery from the current financial crisis; stresses the need to improve and simplify the procedures and methodologies for revision and assessment of the implementation of those guidelines at the end of each year;
10	"Recognises that in the case of modernising efforts and economic performance, the countries that are most successful are those that combine forward-looking and well-balanced structural reforms with higher-than-average investment in research, development and innovation, education, lifelong learning and child-care, and the renewal of reliable social networks; notes that, for the most part, the same Member States have a highly efficient and transparent administration, with budget surpluses, lower-than-average debt rates, and high-quality, effective and targeted public spending, while showing signs of a contribution by technical progress to the national growth result that is almost twice the size of the EU average; notes, furthermore, that those ""benchmark"" Member States are, as a result of their high employment rates, including the employment of women and older workers, and their particularly high birth rates, those that are best prepared for an ageing society and for guaranteeing a high level of competitiveness;"
11	Stresses the need for mutual reinforcement of stability and growth-oriented macro-economic policies by making balanced policy and investment a matter of common concern; stresses the need to follow closely public balances through the efficient management of tax policy and expenditure and their impact on the demand side and, in parallel, agree on creating a favourable environment for cross-border operations by undertakings; 
12	Notes that the revised Stability and Growth Pact (SGP) has proven its value and that a strong consolidation of budgets has to be adhered to, as demographic change and possible decline in economic growth could lead to budgetary problems Member States in the euro area, which could have negative effects on the stability of the euro area as a whole; criticises, in this context, the lack of discipline in combating budgetary deficits in times of economic growth and stresses that Member States must more effectively work towards an anti-cyclical fiscal policy, in particular in order to be better prepared for external shocks; underlines, therefore, the need for a short-term strategy to reduce national debts and a sustainable and sound growth strategy, which will allow for a reduction of national debt to a maximum of 60 % in the long term; 
13	Notes that the main elements of the SGP must also be consistently adhered to in the future, because the thresholds of 3 % government deficit and 60 % government debt to gross domestic product were specified on the basis of the economic conditions of the 1990s; is of the opinion that the SGP must be adhered to strictly by the Member States and supervised by the Commission; is of the opinion that both debt targets should be treated as ceilings to be avoided; notes that an effective coordination of economic and financial policy is a precondition for the economic success of the EMU, although such coordination should respect the principle of subsidiarity; calls on the Commission to examine all possible ways in which the preventive arm of the SGP could be strengthened; stresses that existing supervisory instruments must be used better by the Commission and that the medium-term examination of national budgets by the Eurogroup must be strengthened; 
14	Supports the Commission's view that the revised SGP provides an important policy framework in times of highly stressed economic circumstances, and stresses that the implementation of the SGP should ensure that any deterioration of public finances is accompanied by measures adequate to tackle the situation, while ensuring that sustainable positions are being restored; believes, moreover, that budgetary policies should draw fully on the degree of flexibility permitted by the revised SGP and asks the Commission to give clear guidance to Member States on how to implement that flexibility;
