A	whereas the economic and financial market crisis has highlighted the vital economic importance of public procurement, whereas the effects of the crisis on local authorities are already clearly evident, and whereas at the same time public authorities can perform their tasks properly in the public interest only if they can count on the requisite legal certainty in this area and if procurement procedures are not too complex,
B	whereas a well-functioning procurement market is essential for the internal market, in order to encourage cross-border competition, stimulate innovation, promote a low-carbon economy and achieve optimal value for public authorities,
C	whereas public procurement law serves to ensure that public funds are managed soundly and efficiently and to give interested companies the opportunity to be awarded public contracts in a context of fair competition,
D	whereas the 2004 revision of the public procurement directives was intended to simplify and modernise the relevant procedures, make them more flexible and establish greater legal certainty,
E	whereas the Lisbon Treaty has incorporated into European Union primary law the first acknowledgement of the right to regional and local self-government, consolidated the concept of subsidiarity and granted both the national parliaments and the Committee of the Regions the right to bring actions before the CJEU,
F	whereas the European Court of Justice has examined a disproportionate number of infringement cases in this area, indicating that many Member States have struggled to comply with the public procurement directives,
G	whereas, with a view to ensuring that European policies develop in such a way as to meet the aspirations of Europe's citizens, the Treaty on the Functioning of the European Union incorporates the notion of a social market economy, a social clause and a protocol on services of general interest defining the shared values of the Union,
H	whereas ILO Convention 94 stipulates that general public contracts shall contain clauses ensuring equitable remuneration, and labour conditions which are not less favourable than those laid down in collective agreements, for example,
1	Deplores the fact that the aims of the 2004 revision of the public procurement directives have not yet been achieved, particularly with regard to the simplification of procurement rules and the creation of more legal certainty; expresses the hope, however, that the most recent judgments handed down by the CJEU will help to resolve the outstanding legal issues and that the number of appeal procedures will fall; calls on the Commission to have regard to, and actively to pursue, the aims of simplifying and streamlining the public procurement procedure in any review of the European rules;
2	Further deplores the fact that the existing regulations – in combination with incomplete implementation measures at national and regional level, the plethora of soft law proposals put forward by the Commission, and the interpretation of the relevant legal provisions by European and national courts – have given rise to a complicated and confusing set of rules which is creating, in particular for public bodies, private undertakings and providers of services of general interest, serious legal problems that can no longer be overcome without incurring substantial administrative costs or seeking external legal advice; urges the Commission to remedy this situation and, as part of the ‘Better Lawmaking’ initiative, to examine the impact of soft law proposals, to restrict such proposals to key aspects and to assess them in the light of the principles of subsidiarity and proportionality, taking into account the five principles set out in the 2001 White Paper on European Governance (openness, participation, accountability, effectiveness and coherence);
3	Points out that as a result of this development public procurers often have to prioritise legal certainty above policy needs and, given the pressure on public budgets, frequently have to award the contract or service in question to the cheapest offer rather than the most economically advantageous tender; is afraid that this will weaken the EU's innovative base and global competitiveness; urges the Commission to remedy this situation and to develop strategic measures to encourage and empower public procurers to award contracts to the most economical, highest-quality offers;
4	Emphasises that European initiatives in the area of public procurement must be coordinated more effectively in order to avoid jeopardising consistency with the public procurement directives or creating legal problems for those applying the rules; calls, therefore, for compulsory coordination measures within the Commission, under the lead of the Internal Market and Services Directorate-General, which is in charge of public procurement, and with the participation of the other relevant Directorates-General; calls for a uniform internet presence and regular information for the contracting authorities, with a view to making the relevant legal provisions more transparent and user-friendly;
5	Criticises the lack of transparency with regard to the composition and work of the Commission's internal advisory committee on public procurement (ACPP) and the role and competencies of the Advisory Committee on the Opening-Up of Public Procurement (CCO), and calls on the Commission to take steps to ensure that the composition of both this committee and the planned new advisory committee on public-private partnerships is balanced, including trade unionists and representatives of the business community, in particular SMEs, and that they work in a transparent manner; demands that the European Parliament be kept properly informed and receive all the available information at every stage and at the end of the process;
6	Takes the view that, since public contracts concern public funds, they should be transparent and open to public scrutiny; asks the Commission for clarification with a view to ensuring legal certainty for local and other public authorities and enabling them to inform citizens of their contractual obligations;
7	Stresses that public contracts must be awarded under transparent conditions whereby all interested parties are treated equally and the relationship between price and project performance is the ultimate criterion, so that they go to the best tender and not merely the cheapest tender;
8	Calls on the Commission to carry out an ex-post assessment of the public procurement directives, taking account of the opinions expressed in this report; expects that review to be carried out with the full involvement of all stakeholders and in close cooperation with the European Parliament; advocates that any revision take account of the whole framework and encompass the directive on review procedures concerning the award of public contracts as well as an analysis of the national laws transposing the directive on review procedures, in order to prevent any further fragmentation of public procurement law; takes the view that the practical impact of that directive cannot yet be assessed, as it has not been transposed in all the Member States;
9	Points out that the Lisbon Treaty, which came into force on 1 December 2009, incorporates an acknowledgement of the right to regional and local self-government into European Union primary law for the first time (Article 4(2) of the Treaty on European Union); emphasises that in several judgments the CJEU has invoked the right to local self-government and made it clear that the ‘possibility for public authorities to use their own resources to perform the public-interest tasks conferred on them may be exercised in cooperation with other public authorities’ (judgment in Case C-324/07); draws attention, further, to the CJEU Grand Chamber judgment of 9 June 2009 in Case C-480/06, which found, further, that Community law does not require public authorities to use any particular legal form in order to carry out their public service tasks on a joint basis; accordingly, regards public-public partnerships, such as cooperation agreements between local authorities and forms of national cooperation, as falling outside the scope of the public procurement directives, provided that the following criteria are all met:
10	Points out that the Commission has clarified that not every action taken by public authorities is subject to procurement law, and that as long as European law provisions do not require the creation of a market in a certain area, it remains up to the Member States to decide whether and to what extent they want to perform public functions themselves;
11	Points out that the CJEU's conclusions in the aforementioned judgment not only apply directly to cooperation between local authorities but are generally valid, with the result that they can be applied to cooperation between other public contracting authorities;
12	Points out that, in its judgment of 10 September 2009 in Case C-573/07, the CJEU found that the mere possibility of opening up the capital of a previously publicly-owned company to private investors may not be taken into consideration as a factor making competitive tendering a requirement unless the character of the public capital company changes during the period for which the contract is valid, thereby altering the fundamental conditions of the contract and necessitating a new competitive tender; notes that there have been major developments in relation to the rules in the area of public-public cooperation as a result of the CJEU's case-law, and welcomes the recent judgements handed down by the Court in this area; calls, therefore, on the Commission and the Member States to make information about the legal implications of these judgments widely available;
13	Points out that service concessions within the meaning of Article 1(3)(b) of Directive 2004/17/EC and Article 4 of Directive 2004/18/EC are contracts in connection with which ‘the consideration for the provision of services consists either solely in the right to exploit the work or in this right together with payment’; emphasises that service concessions were excluded from the scope of the public procurement directives in order to offer contracting authorities and contractors a greater degree of flexibility; points out that in several judgments the CJEU has confirmed that service concessions are not covered by those directives, but rather by the general principles laid down in the Treaty on the Functioning of the European Union (ban on discrimination, principle of equal treatment and transparency), and that it must remain open to public contracting authorities to ensure the provision of services by way of a concession if they consider that to be the best method of providing the public service in question, even if the risk associated with such an operation is limited, but this limited risk is transferred in full to the concession-holder (judgment in Case C-206/08 of 10 September 2009, points 72-75);
