A	 whereas the EU and India constitute the biggest democracies in the world and their constitutional commitment to pluralism and the rule of law promotes consistency in trade and economic relations, while providing legal certainty for investment and contributing to regional and global stability,
B	 whereas the Joint Action Plan contains a comprehensive range of activities to be undertaken within the framework of trade and economic policy dialogue and cooperation, but whereas it fails to set priorities and deadlines,
C	 whereas the EU is India's largest source of foreign direct investment (FDI) with outflows amounting to EUR 1 100 million in 2004, and whereas India's FDI inflows into the EU increased from EUR 140 million in 2002 to EUR 600 million in 2003,
D	 whereas EU Member States account for 22.4% of India's exports and 20.8% of imports and whereas EU-India trade grew from EUR 4 400 million to EUR 33 200 million between 1980 and 2004 and by 16.9% from 2003 to 2004,
E	 whereas there is a stark imbalance in relative levels of trade between the EU and India; whereas the EU accounts for 21% of India's trade but India's share in EU trade is less than 1%; whereas the EU is India's largest trading partner but India ranks only 10th in the EU's comparable list,
F	 whereas India's economy has grown by an average of 6% per annum in the last decade and whereas it could continue to grow by 7-8% in the next decade,
G	 whereas an inefficient financial sector is an obstacle to India maintaining an 8% rate of economic growth,
H	 whereas, due to its size, population and dynamic economic growth in the past two decades, India is an emerging regional power and one of the world's nuclear powers able to influence the course of the global economy and security, giving India greater responsibility in multilateral fora such as the United Nations, the World Trade Organization or the International Atomic Energy Agency, and within regional organisations in Asia, notably SAARC and ASEAN,
I	 whereas Indian expansion brings beneficial opportunities but also raises legitimate concerns for some sectors of EU industry, raising the need for political management and cooperation for the economic and commercial management of its exports at the EU level, 
J	 whereas if the current population growth rate of 2% is maintained, in 2025 India will have a population of 1.4 billion and will challenge China as the most populated country in the world,
K	 whereas in 2020 the average Western European will be 45 years old whilst the average Indian will only be 29; whereas, as a result of current demographic trends, the EU's potential growth is set to decline by 2020; whereas, by contrast, India's key comparative advantage is a large pool of young, trained, English-speaking, inexpensive workers,
L	 whereas a successful outcome of the Doha Development Agenda (DDA) is of crucial importance to both the EU and India and whereas such an agreement does not preclude bilateral WTO+ agreements,
M	 whereas India is one of the most active users, both as an initiator and a target,  of the anti-dumping instrument; initiating 412 investigations in the last decade, followed by the US with 358 and the EU with 318,
N	 whereas India only recently established a Geographical Indication (GI) framework, but already 27 Indian GIs have been registered and more than 40 applications are pending,
O	 whereas the enforcement of intellectual property rights obligations within the framework of the WTO is important to both the EU and India,
P	 whereas the Indian Diaspora is over 20 million, with approximately 3 million living in the EU, providing remittances to India averaging USD 6 000 million a year,
Q	 whereas the continued tension since 1947 between the now nuclear-armed India and Pakistan, which brought the world close to a nuclear war, deters inward investments and commitments in both countries,
R	 whereas global demand for oil has grown by 7 million barrels per day since 2000, with 1 million barrels of that growth going to India whose oil consumption rate is accelerating rapidly; whereas India has the fourth largest ethanol industry in the world with an annual production of 462 million gallons; whereas 70 % of energy consumed in India is imported; whereas its continued economic growth will depend on the provision of new energy supply channels; whereas the increasing global demand for oil is a potential source of economic instability and strategic and political tension, 
S	 whereas, however, India will be the first country in South Asia to establish strategic oil reserves, 
T	 whereas 390 million Indians live on less than USD 1 a day and whereas India's growth has had unequal effects on segments of society, impacting on only a tiny fraction of the population,
U	 whereas the GDP of India's fastest growing state, Gujarat, doubled between 1993 and 2003 and per capita product increased by 73%; whereas, by contrast, for India's poorest state, Bihar, the increase in per capita product was only 22% for the same period,
V	 whereas the launch, on 2 February 2006, of the initiative known as the Rural Employment Guarantee Scheme, in the Anantapur district (Andhra Pradesh), will safeguard 100 days of work per year, on a minimum wage, in public projects for one member of family units on low incomes; and whereas this programme represents the most ambitious scheme to tackle rural poverty in India,
W	 whereas India is the single largest beneficiary of the General System of Preferences (GSP) scheme, with exports of EUR 7 700 million entitled to preferential access to the EU market, at either zero duty or at reduced rates of duty, in 2005; whereas this means that nearly half of India's exports to the EU, estimated at just over EUR 17 000 million, benefited from the GSP scheme; whereas tariffs for Indian clothing were reduced on average from 12% to 9.5%; 
X	 whereas the biggest gains from the abolition of textile and garment quotas from 1 January 2005 went to both China and India, with their exports rising by 42% and 18% respectively last year; whereas, by contrast, most other developing country suppliers lost out, although the re-imposition by the EU of quotas on Chinese exports in mid-2005 had a positive effect on their exports in the second half of the year,
Y	 whereas India has one of the highest incidences of child labour in the world,
Z	 whereas, according to the United Nations 2006 report on the global AIDS epidemic, 5.7 million people are infected with HIV/AIDS in India; whereas less than 1% of the adult population in India is currently estimated to be infected but whereas India still exceeds South Africa as the country with the largest number of people infected with HIV/AIDS, which underscores the impact the disease is having on the South Asian subcontinent; whereas high-incidence States are lively economies, drawing in transient labour and trucking, both vectors of infection,
AA	 whereas approximately 80% of India's geographical area is vulnerable to cyclones, floods, landslides, drought, earthquakes as well as localised hazards and whereas the combination of poor socio-economic conditions and disasters has created a vicious cycle of poverty and vulnerability,
AB	 whereas the presence of malaria and cholera are still causes of grave concern in India, for which special policies must be adopted,
AC	 whereas the continued discrimination endemic in the caste system means that India continues not to get the best out of its people in terms of potential and skills,
1	Welcomes both India's and the EU's commitment to a successful and ambitious outcome of the DDA; calls to this end on India to use its position as leader of the G20 to reach, by the end of 2006, a balanced agreement favourable to development between the developed countries, the emerging economies and the developing countries; notes that negotiations on the DDA are not incompatible with bilateral WTO+ negotiations; notes that an outcome of a concluded Doha Development Round will reduce the value of schemes such as the GSP to developing countries like India, by further reducing the margin of preference they enjoy at present; calls on the EU to offer to enter into a free trade agreement with India, along the lines of its agreement with Chile, which provides for duty-free entry for the exports of both parties on a reciprocal basis, and calls on the High Level Trade Group to explore mutual opportunities in this regard; 
2	Notes that, whilst Indo-United States relations have been on an unprecedented high, taking in a civilian nuclear deal signed over a year ago, the current impasse on the DDA has soured relations between the two countries and trade relations have steadily deteriorated, with India blaming the United States for its refusal to cut agricultural subsidies before developing countries start opening their markets to non-agricultural products and the United States threatening to withdraw the benefits of a three-decade old generalised scheme of preferences that allowed duty-free access to certain Indian goods; underlines the fact that a positive result of the DDA needs the full support of both the EU and India; urges India and the G20 to realise that the European offer on agriculture must be matched by the United States and followed by a reasonable offer by the G20 on the National Agri-Marketing Association and on services;
3	Welcomes the work of the High Level Trade Group in improving cooperation, and the phased implementation of the Action Plan , which has determined a progressive involvement of India in major and joint international projects such as the ITER and Galileo programmes; notes however that although the Joint Action Plan provides only for ongoing dialogue in many areas, it does not provide any indications as regards priorities and deadlines; calls on both parties to show the political will necessary to consolidate their relations for an effective strategic partnership;
4	Is concerned that, despite encouraging statistics, there remain several areas of untapped trade potential for both economies; calls on the High Level Trade Group to deal with issues of trade and investment as part of a wide-ranging, inclusive, political dialogue and to explore cooperation in areas such as migration, education and cultural exchange;
5	"Notes that India's high import tariffs and, despite recent significant progress, non-tariff barriers, remain a genuine concern for EU industry; believes that upholding such a protectionist policy after economic liberalisation gives rise to market distortions and manipulations; is concerned that WTO tariff negotiations have not led to any improvement (there was no binding of tariffs or commitment to maximum ""binding"" rates, which were also kept high) and that efforts consequently made by the Commission to open a bilateral dialogue with India on the subject of specific distortions have so far been unsuccessful; notes that a reduction in trade barriers can bring progressive improvements in trading conditions with the objective of promoting growth, employment and sustainable development; calls on India to bind its import tariffs at levels closer to its applied rates within the context of the DDA and to make further efforts to remove part of the existing non-tariff barriers; encourages the High Level Trade Group to work towards eliminating tariffs between the parties on substantially all trade through a bilateral free trade agreement, thus providing opportunities for existing and potential exporters to develop their business and diversify their export base; "
6	Calls on the EU to support India's international trade potential as well as efforts to attract FDI, in particular by stepping up trade-related aid to address infrastructure and administrative bottlenecks;
7	"Considers that competition rules and their effective enforcement are essential to ensure the realisation of the full benefits of liberalisation and related regulatory reform and contribute to economic development and good governance; considers also that an effective competition policy attracts foreign investors by creating a transparent and non-discriminatory legal framework for economic operators; notes that there is no ""one size fits all"" model as regards the competition provisions in the free trade agreements concluded by the EU during the past decade, as the contents of competition provisions vary depending on the existence and level of development of competition rules and enforcement institutions in the partner country; calls on the High Level Trade Group to consider the level of ambition to be achieved as regards competition provisions in any bilateral trade agreement between the EU and India;"
8	Notes that India negotiates in the area of anti-dumping both as a user and subject of proceedings; welcomes the good EU-India working relationship in this area and calls on both to work together to correct the abuse of anti-dumping instruments and to put an end to dumping;
