A	"
	whereas respect for and promotion of democracy and human rights – particularly women's, children's and minority rights – justice and the rule of law, fundamental freedoms – including freedom of speech, conscience, religion or belief, sexual orientation, association and the media, including unrestricted access to information, communication and internet – strengthening of civil society, security – including peaceful conflict resolution and good neighbourly relations -, democratic stability, prosperity, the fair distribution of income, wealth and opportunities, social cohesion, the fight against corruption and the promotion of good governance and sustainable development are founding principles and aims of the EU which must constitute common values at the core of the ENP review;"
B	"
	whereas it is in the highest interest of the EU to be ambitious in economic cooperation and adopt a mutually beneficial, responsible and flexible strategy based on support for democratic transitions and defence of human rights, learning from the failures and the mistakes of EU and Member States' policy with regard, in particular, to the complacent approach towards the authoritarian regimes of the Southern neighbourhood,  from which the lesson has been learnt that the overall EU-ENP should be value-based;"
C	"
	whereas, in this new context, relations with these countries should be given fresh impetus, based on cooperation focusing on democracy and prosperity on both shores of the Mediterranean, and not only security and migration control;"
D	"
	whereas the Union for the Mediterranean was established with the ambitious objective of being a permanent instrument for strengthening relations with the Southern neighbourhood countries, replacing the former Barcelona Process with the intention of reinforcing and raising the profile of its work;"
E	"
	whereas the cooperation in the framework of the EURONEST Parliamentary Assembly aims at bringing positive effects by serving as a platform to exchange views, find common positions on global challenges of our times with respect to democracy, politics, economics, energy security, and social affairs, as well as strengthen ties between the countries of the region and with the EU;"
F	"
	whereas Article 49 of the TFEU stipulates that any European State which respects the values the EU is based upon, namely democracy, the rule of law, respect for human rights and fundamental freedoms and is committed to promoting them, may apply to become a member of the Union;"
G	"
	whereas strengthened relations require a clear and proven commitment towards reform with the aim of making tangible progress in fulfilment of predefined benchmarks;"
H	"
	whereas the EU should provide itself with flexible and properly funded instruments in order to match its ambitions and events in the regions, emphasising optimum use of existing financial instruments;"
I	"
	whereas the effects of the economic and financial crisis have come on top of the existing political and social challenges in the partner countries, particularly in relation to the problem of unemployment; whereas it is in the common interest of these countries and the EU to bring down unemployment rates in the region and to offer its people, particularly women, young people and the rural population, hope for the future;"
J	"
	whereas the European Parliament gives its support for the establishment of Euro-Mediterranean Erasmus and Leonardo da Vinci programmes through its declaration of 27 September 2011;"
1	Welcomes the Joint Communications of the Commission and the High Representative of the European Union for Foreign Affairs and Security Policy on ‘A new response to a changing Neighbourhood’ and ‘A partnership for democracy and shared prosperity with the Southern Mediterranean’ and the approach presented therein, in particular regarding the principles of mutual accountability and shared commitment to universal values of human rights, democracy and the rule of law, as well as conditionality, a tailor-made approach towards the partner countries, the advancing of multilateral and sub-regional cooperation, and the principle of further involving societies within the ENP policy;
2	Acknowledges the European aspirations and the European choice of some partners and their commitment to build deep and sustainable democracy and stresses the necessity of setting a new and distinct relationship between the EU and EaP countries, supporting their work to consolidate sustainable democracies and market-economies;
3	Insists, however, that tangible and credible incentives should be given to the neighbourhood countries to engage in the common goal of building deep democracy, and that differentiation based on each country's political, economic and social realities, performance and achievements should be predicated on clearly defined criteria and assessable and regularly monitored benchmarks for each individual partner country; calls in this regard on the Commission and the EEAS to consider the benchmarks laid down in the Joint Communication as objectives to be achieved and that, for assessing the progress made, these objectives require more specific, measurable, achievable, time bound benchmarks, the departing point of which is different for the Southern and Eastern neighbourhood; is of the opinion that a result-oriented policy needs a clearer methodology of benchmarking and underlines, in this context, the importance of setting up appropriate follow-up mechanisms to assess the progress of ENP countries; stresses that this approach has to be reflected in the structure of the ENP Action Plans and in the corresponding annual progress reports;
4	Believes that the review of the European Neighbourhood Policy creates an opportunity for the EU to effectively meet its objectives and respect its values as laid down in Articles 2, 3, 6, 8 and 21 of the TEU;
5	Stresses that while EU policy in the field of development cooperation falls within the framework of the principles and objectives of its external action – and therefore, in this case, of the European Neighbourhood Policy – the EU nevertheless has a constitutional obligation, enshrined in the second subparagraph of Article 208(1) of the Treaty on the Functioning of the European Union, to take account of the objectives of development cooperation in the policies that it implements which are likely to affect developing countries; calls, therefore, on the Commission and the EEAS never to lose sight of these objectives, which are the reduction and, in the long term, the eradication of poverty, in their implementation of the European Neighbourhood Policy, both in the eastern neighbourhood partner countries and in those in the southern neighbourhood;
6	Supports the consolidation in the ENP of previously separated strands of foreign and assistance policy; looks for a strengthened network of institutional arrangements which is stable, economical and purposefully dedicated to developing closer economic integration and political association among all those involved, including the alignment of values within all international fora – especially the United Nations – with those of the European Union;
7	Although the EU does not seek to impose a model or a ready-made recipe for political reforms, underlines that the ENP is based on shared values, joint ownership, mutual accountability and respect and the commitment to democracy, human rights, the rule of law, the fight against corruption, the market economy and good governance;
