1	Considers that effective protection and promotion of fundamental rights is the basis of democracy in Europe and an essential condition for the consolidation by the European Union of the area of freedom, security and justice;
2	Points to the fact that the incorporation of the Charter of Fundamental Rights into the Constitutional Treaty and the EU's future accession to the European Convention for the Protection of Human Rights and Fundamental Freedoms (ECHR) bring with them fundamental changes, substantially strengthening the Union's obligations to ensure that fundamental rights are actively promoted across all policy areas;
3	Considers that the European Union is establishing itself increasingly as a political  community of shared values and is further broadening its initial objective, clearly focused on the market;
4	Considers that several Union objectives, such as those of developing the area of freedom, security and justice, combating discrimination, promoting transparency and protecting data protection, are already indissociable from the promotion of fundamental rights;
5	Notes the need for fundamental rights and individual freedoms to be fully asserted and observed following the broadening of the competences of the Union, and that the new form of terrorism has further increased the need to ensure collective security; is therefore of the opinion that a balance between individual freedoms and collective security has to be achieved through adequate policies in order to make these two objectives compatible;
6	Considers it essential to give effect to the values proclaimed in the founding Treaties and in the new Constitution;
7	Notes that transparency is a democratic principle which is essential for the relationship between the Union and its citizens, the Community judiciary and its legislature, the EU and its Member States, as well as the EU and the Council of Europe;
8	Notes that the European Union and Member States share competence for human rights, and that therefore they are obliged to respect human rights and fundamental freedoms in their respective spheres of competence in accordance with the principle of subsidiarity, taking  into account its abovementioned resolution of 20 April 2004; urges the Commission to take steps to guarantee all the cooperation and assistance required, even before it initiates any legal proceedings, with a view to enabling the Member States to overcome any problems they encounter in implementing Community law and Union measures; regards a special degree of transparency as essential when it comes to transposing Union measures which have a bearing on fundamental rights;
9	Welcomes the signature of the Constitutional Treaty, insofar as it provides for the Court of Justice to be fully competent for the area of freedom, security and justice, the accession to the ECHR, the incorporation of the Charter of Fundamental Rights into the Treaty and more extensive use of the co-decision procedure, thereby enhancing the role of the European Parliament;
10	Considers that the implementation of fundamental rights is a goal of all European policies; to this end EU institutions should actively promote and therefore protect fundamental rights and fully take them and their relevance across borders into account when drafting and adopting legislation;
11	Regards it as politically essential to incorporate the notion of promoting fundamental rights among the objectives to be pursued in connection with the simplification and reorganisation of the Community and Union acquis; calls for any new policy, legislative proposal and programme to be accompanied by an impact assessment as regards respect for fundamental rights; that assessment should form part of the justification for the proposal;
12	"Welcomes the establishment of a Group of Commissioners on ""Fundamental Rights, anti-discrimination and equal treatment""; calls on the Commission and especially the Commissioners responsible for fundamental rights to work out a comprehensive and coherent strategy to ensure that fundamental rights are observed in all areas of Union policy;"
13	Takes the view that the Court of Justice has performed a decisive role in making the Community and the Union a 'Community' and a Union of law, in particular as a result of the fruitful dialogue between national and European judges in connection with the task of providing preliminary interpretations which the Treaties confer on the Court; supports the proposal put forward by the European Council in the programme adopted at The Hague to strengthen dialogue between the supreme courts of the Member States, and takes the view that such steps not only demonstrate the determination of the highest courts to share their experience, but also constitute the beginnings of a European public policy which finds its rationale in the shared objective of protecting fundamental rights;
14	Points out that the Member States and the Union institutions enjoy a special right to bring actions before the Court in the interests of the law and takes the view that Parliament can, using that means, defend the rights of citizens in cases where fundamental rights might be affected by a Union act;
