A	whereas the European Union has committed itself to completing the establishment of a Common European Asylum System (CEAS) in 2012;
B	whereas solidarity has been recognised as an essential component and a guiding principle of the CEAS from the outset, as well as constituting a core principle in EU law according to which Member States should share both advantages and burdens in an equal and fair manner;
C	whereas solidarity must go hand in hand with responsibility, and Member States must ensure that their asylum systems are able to meet the standards laid down in international and European law, in particular those of the Geneva Convention on Refugees of 1951 and its additional protocol of 1967, the European Convention on Human Rights, and the Charter of Fundamental Rights of the European Union;
D	whereas providing support in carrying out asylum procedures in the sense of efficient solidarity and fairly shared responsibility must be perceived as a means to assist Member States so that they comply with their obligation to provide protection to those in need of international protection and assistance to third countries hosting the largest numbers of refugees, with the aim of strengthening the common area of protection as a whole;
E	whereas, notwithstanding the obligation to examine individual asylum applications on a case-by-case basis, if joint processing is to lead to common decisions it is necessary that due respect be accorded to the common EU concepts of safe country of origin and safe third countries, respecting the conditions and safeguards included in Parliament's first reading position of 6 April 2011 on the Commission's proposal for a revised Asylum Procedures Directive;
1	Welcomes the Commission communication on enhanced intra-EU solidarity in the field of asylum, which calls for the translation of solidarity and responsibility-sharing into concrete measures, and for Member States to fulfil their responsibility for ensuring their own asylum systems meet both international and European standards;
2	Emphasises the central role and horizontal effect of solidarity and responsibility-sharing in the establishment of a CEAS; reiterates the need to ensure the efficient and uniform application of the Union's asylum acquis and implementation of legislation in order to ensure high levels of protection;
3	Recalls that the right to international protection is a fundamental right enshrined in international and Union law which is complemented by a series of additional rights and principles, such as the principle of non-refoulement, the right to dignity, the prohibition of torture, inhuman or degrading treatment, the protection of women from violence and all forms of discrimination, the right to an effective remedy and the right to private and family life;
4	Underlines that the principle of solidarity and responsibility-sharing is enshrined in the Treaties, and that an effective solidarity framework includes, at the least, the duty on the part of the EU institutions and agencies and the Member States to cooperate in order to find ways to give effect to this principle; asserts that solidarity is not limited to Member States' relations with each other, but is also aimed at asylum seekers and beneficiaries of international protection;
5	Underlines the fact that while the number of asylum seekers increased during 2011,  the last decade has seen a significant overall decrease in the number of asylum applications in the EU; stresses that certain Member States face a disproportionate number of asylum requests compared to others, owing to various factors including their geographical characteristics, and that asylum applications are unevenly spread across the EU; recalls that in 2011, ten Member States accounted for more than 90 % of asylum applications, that up to the summer of 2011 only 227 beneficiaries of international protection were relocated within the EU from Malta, to six other Member States, and that in 2011 in the whole EU, only 4 125 refugees were resettled to just ten Member States, representing approximately 6,6 % of all persons resettled during that year; stresses that it is crucial to identify these inequalities by, inter alia, comparing absolute numbers with capacity indicators, and that the Member States most affected by asylum applications must have greater assistance from the EU, both administratively and financially;
6	Stresses that a high level of protection for asylum applicants and beneficiaries of international protection cannot be achieved, and solid asylum decisions cannot be made, if the discrepancies between the proportion of asylum applications and individual Member States' absorption capacity in technical and administrative terms are not redressed and if the support measures in place in Member States are ill-adapted to respond to varying asylum flows;
7	Reiterates that Member States should ensure that fair and efficient asylum systems are put in place in order to respond to varying asylum flows; takes the view that although the number of asylum applications is not constant, there is evidence of specific entry points at the EU's external borders which constitute ‘hot spots’, and where it is reasonably predictable that a large number of asylum applications may be lodged; calls for measures to boost the preparedness of the asylum systems of those Member States located at the main EU entry points, as a sign of practical solidarity;
8	Emphasises that all Member States have the obligation to fully implement and apply both EU law and their international obligations on asylum; notes that Member States at the external borders of the Union face different challenges under the CEAS than do those without external borders, hence also needing different forms of support in order to carry out their respective tasks adequately; points out that Article 80 TFEU requires the activation of existing measures as well as the development of new measures so as to assist those Member States when necessary;
9	Calls for the optimisation of the use of existing measures, as well as for the development of new targeted measures and tools in order to respond to ever-changing challenges in a flexible yet effective manner; such optimisation is particularly timely given the acute financial crisis afflicting the EU, which is putting additional strain on Member States' efforts to cope efficiently with asylum procedures, particularly in the case of those receiving disproportionate numbers of asylum seekers;
10	Notes that in the light of growing needs with respect to refugees at a global level, cooperation with third countries in the context of environmental and development policies can play a vital role in the construction of relationships guided by solidarity;
11	Underlines the importance of collecting, analysing and putting in perspective reliable, accurate, comprehensive, comparable and up-to-date quantitative and qualitative data, in order to monitor and evaluate measures and acquire a sound understanding of asylum-related issues; encourages Member States, therefore, to provide EASO and the Commission with relevant data on asylum issues, in addition to the data provided under the Migration Statistics Regulation and the EASO Regulation; all statistical data where possible should be broken down by gender;
12	Regrets the rise of xenophobia and racism and of negative and misinformed assumptions about asylum seekers and refugees accompanying socio-economic insecurity in the EU; recommends that Member States undertake awareness-raising campaigns on the actual situation of asylum seekers and beneficiaries of international protection;
13	Stresses that the establishment of the European Asylum Support Office (EASO) has the potential to promote closer practical cooperation among Member States in order to help reduce significant divergences in asylum practices, with a view to creating better and fairer asylum systems in the EU; believes that such active and practical cooperation must go hand in hand with the legislative harmonisation of European asylum policies;
14	Recalls the need for EASO to provide technical support and specific expertise to Member States in their implementation of the asylum legislation, in cooperation with civil society and the UNHCR; stresses that it is important that the Commission should use the information gathered by EASO to identify potential shortcomings in Member States' asylum systems; such information collected by EASO pursuant to Regulation (EU) No 439/2010 is also pertinent in the framework of the mechanism for early warning, preparedness and crisis management which will form part of the amended Dublin Regulation; underlines the importance of presenting regular reports and drawing up action plans in order to promote targeted solutions and recommendations for improving the CEAS and remedying potential deficiencies; notes, in particular, the agency's role in coordinating and supporting common action in order to assist Member States whose asylum systems and reception facilities are subject to particular pressure, by means of measures including the secondment of officials to the Member States in question and the deployment of asylum expert teams and of social workers and interpreters who can be mobilised quickly in crisis situations; recalls that the impact of EASO will depend on the willingness of Member States to make full use of its potential;
15	Calls on EASO, taking into account its duties as well as its limited budget, resources and experience, to optimise its available resources by engaging in close dialogue and cooperation with international organisations and civil society with a view to exchanging information and pooling knowledge in the field of asylum, collecting data, exchanging best practice, developing comprehensive guidelines on gender-related asylum issues, developing training, and creating pools of experts, case workers and interpreters who could be mobilised at short notice to provide assistance; further recommends that EASO ensure a broad representation of organisations participating in the consultative forum;
16	Stresses that EASO's activities should focus on both long-term preventive objectives and short-term reactive measures, in order to respond adequately to different situations; considers, therefore, that while EASO should support capacity-building measures for underdeveloped or dysfunctional asylum systems, it should give priority to emergency situations and to Member States facing particular or disproportionate pressures; emphasises, in this respect, the crucial role of Asylum Expert Teams in assisting with heavy caseloads and backlogs, providing training, undertaking project management, advising and recommending concrete measures, and monitoring and implementing follow-up measures;
17	Takes note of the operational plan in place to support the Greek asylum system and improve the situation of asylum seekers and beneficiaries of international protection in Greece; underlines that despite some progress achieved, additional efforts are needed from both the EU and the Greek authorities to improve the asylum system and ensure that asylum seekers' rights are respected in full; recalls that measures to reduce the budget deficit preclude allocating national funds to hire more officials, and recommends that this problem be addressed, since a well-functioning asylum authority is necessary to enable Greece to fulfil its obligations under international and EU law;
18	Takes note of the recommendation of the Commission and Council regarding inter-agency cooperation between EASO and Frontex, and stresses that the full and swift implementation of Frontex's Fundamental Rights Strategy is a sine qua non for any such cooperation in the context of international protection, including the appointment of a Human Rights Officer, setting up the consultative forum with civil society, and inviting international organisations to participate in its activities as human rights observers; emphasises that any cooperation must be viewed in the context of upholding the standards set by European and international norms thus increasing in practice the quality of protection provided to asylum seekers; calls, therefore, on the EASO to support Frontex with respect to its obligations related to access to international protection, in particular the principle of non-refoulement; stresses that border measures should be applied in a protection-sensitive manner;
19	Recognises the need to review EASO's mandate regularly, in order to ensure adequate responsiveness to the different challenges faced by asylum systems; bearing in mind that all action undertaken by EASO depends on Member States' goodwill, suggests considering the possibility of introducing structural safeguards within EASO's mandate so as to ensure that practical cooperation and technical assistance are provided where necessary;
20	Encourages Member States to make full use of the possibilities available under the European Refugee Fund (ERF) in terms of undertaking targeted actions for the improvement of asylum systems; recommends that Member States take action to address issues such as cumbersome bureaucratic procedures, absorption delays and liquidity problems, in order to ensure an effective and swift distribution of funds;
21	Notes that Member States must ensure that full use is made of the opportunities afforded by the European Refugee Fund, and that all appropriations allocated can be disbursed so that project leaders do not face problems when implementing funded projects;
22	Welcomes the creation as from 2014 of a simpler and more flexible Asylum and Migration Fund (AMF), which will replace the European Refugee Fund, the European Fund for the Integration of Third-Country Nationals and the European Return Fund, and underlines the need to allocate sufficient resources to support the protection of beneficiaries of international protection and asylum seekers; stresses, in this respect, the importance of including safeguards within the AMF, in order to prevent excessive allocation of funds to only one policy area at the expense of the CEAS as a whole; considers it necessary, in the context of the reform of allocation of funds in the home affairs area for the MFF 2014-2020, to also allocate sufficient resources for border protection in order to achieve greater solidarity in this area too; recalls that there should always be sufficient resources to fund international protection and solidarity measures for Member States; 
23	Emphasises the need for the Asylum and Migration Fund to be sufficiently flexible and easy to mobilise as well as offering rapid access, in order to be able to respond rapidly and appropriately to unforeseen pressures or emergency situations affecting one or several Member States; proposes in this respect to reserve, where necessary, a certain percentage of the AMF's amount earmarked in the framework of the mid-term review for measures aimed at helping Member States to fully implement and apply the existing EU asylum acquis and to adhere to all international obligations in this field;
24	Welcomes the home affairs policy dialogues with individual Member States on their use of the funds preceding multiannual programming; stresses the importance of participatory action to achieve optimal results, and recommends reinforcing the partnership principle by including civil society, international organisations and local and regional authorities, as well as relevant stakeholders, as their experience on the ground is essential for setting realistic priorities and developing sustainable programmes; their input in terms of the development, implementation, monitoring and evaluation of the objectives and programmes is therefore important and should be taken into account by the Member States;
25	Underlines the importance of financial responsibility-sharing in the field of asylum, and recommends creating a well-resourced mechanism for receiving larger numbers of asylum seekers and beneficiaries of international protection, in either absolute or proportional terms, and for helping those with less developed asylum systems; considers that further research is required to identify and quantify the real costs of hosting and processing asylum claims; calls, therefore, on the Commission to undertake a study in order to assess the funds that should be allocated according to the responsibility borne by each Member State, on the basis of indicators such as: the number of first asylum applications, the number of positive decisions granting refugee status or subsidiary protection, the number of resettled and relocated refugees, the number of return decisions and operations, and the number of apprehended irregular migrants;
26	Recommends that Member States make use of the financial incentives available through the AMF for relocation activities, acknowledging that financial assistance through the fund and technical assistance through the EASO are important; suggests introducing priority areas to address urgent situations and provide more substantial financial assistance to Member States wishing to participate in relocation initiatives, in order to alleviate the related financial costs;
27	Believes that the establishment of a clearer and more effective system of financial incentives for Member States participating in relocation activities and proactive strategies aimed at improving the infrastructures of national asylum systems will have a long-term positive effect on the convergence of standards in the EU and the quality of the CEAS; 
28	Welcomes the possibility of increasing the Commission's contribution to up to 90 % of the total eligible expenditure for projects that could otherwise not have been implemented; considers that a clear added value should emerge from projects funded by the Commission; stresses that EU funding should under no circumstances be a substitute for national budgets allocated to asylum policies;
29	Underlines the problems currently linked to the funding of activities in terms of obstacles to access to accurate information and funding, the setting-up of realistic and tailored objectives, and the implementation of effective follow-up measures; suggests introducing safeguards to avoid duplication, clear allocation of funding, and thorough examination of activities' added value and the results achieved;
30	Stresses the importance of strict oversight with regard to the funds' use and management, on the basis of quantitative and qualitative indicators and specific criteria, in order to avoid the misallocation of human and financial resources and guarantee compliance with the objectives established; welcomes, in this respect, the setting-up of a common evaluation and monitoring system;
31	Urges the Member States, with the assistance of the Commission, to ensure the full exploitation of existing complementarities between other available financial instruments such as the European Social Fund and other Structural Funds, in order to achieve a holistic funding approach for asylum-related policies;
32	Welcomes the Commission's commitment to performing a comprehensive evaluation of the Dublin system in 2014, reviewing its legal, economic, social and human rights effects, including the effect on the situation of women asylum seekers; considers that further reflection is needed on the development of an equitable responsibility-sharing mechanism for determining which Member State should be responsible for processing asylum applications, which would allow for quick and effective practical support for Member States in emergency situations and facing disproportionate burdens; 
33	Considers that the Dublin Regulation, which governs the allocation of responsibility for asylum applications, places a disproportionate burden on Member States constituting entry points into the EU, and does not foresee for a fair distribution of asylum responsibility among Member States; notes that the Dublin system as it has been applied so far, in a context characterised by very different asylum systems and insufficient levels of asylum acquis implementation, has led to the unequal treatment of asylum seekers while also having an adverse impact on family reunification and integration; stresses, moreover, its shortcomings in terms of efficiency and cost-effectiveness, since more than half of agreed transfers never take place and there are still significant numbers of multiple applications; calls on the Commission and the Member States to ensure that asylum-seekers who are returned to a Member State on the basis of the Dublin II Regulation are not discriminated against for the sole reason of being Dublin II transferees;
