A	whereas Article 2 of the Treaty on European Union (TEU) founds the Union on a community of indivisible and universal values of respect for human dignity, freedom, democracy, gender equality, non-discrimination, solidarity, the rule of law and respect for human rights and civil liberties, for all persons on the territory of the EU, including those belonging to minorities, stateless persons and those who are temporarily or irregularly on the territory of the European Union; whereas these values are common to the Member States, in a society in which pluralism, non-discrimination, tolerance, justice, solidarity and equality between women and men prevail;
B	"	whereas respecting and promoting these values is an essential element of the European Union's identity and a condition for becoming an EU member and for fully preserving membership prerogatives;"
C	whereas Article 6(3) of the TEU confirms that fundamental rights, as guaranteed by the ECHR and as arising from the constitutional traditions common to the Member States, constitute general principles of Union law,
D	whereas, with the entry into force of the Treaty of Lisbon, the Charter has, pursuant to Article 6 of the TEU, the same legal value as the Treaties, and is binding on the institutions, bodies and agencies of the EU, as well as on Member States when implementing EU law; whereas the Charter has transformed values and principles into tangible and enforceable rights,
E	whereas accession by the EU to the ECHR, as required by the TEU, will allow EU acts to be subject to review by the European Court of Human Rights, creating greater accountability for the EU and improving access to justice for individuals;
F	whereas the effective safeguarding and promotion of rights must constitute an overall objective of all EU policies, including their external dimension, and whereas observing the duty to protect, promote and fulfil does not require new competences for the EU but rather proactive institutional engagement with human rights, developing and reinforcing a genuine culture of fundamental rights in the institutions of the Union and in Member State; whereas the EU needs to foster a coherent EU human rights policy and a mechanism bringing together the various fundamental rights actors within the EU structure;
H	whereas the gap between fundamental rights and their implementation undermines the credibility of the EU and of its Member States and effective respect for and promotion of human rights, within its territory and throughout the world;
I	whereas the obligations incumbent on candidate countries under the Copenhagen criteria continue to apply to the Member States after joining the EU by virtue of Article 2 of the TEU, and whereas in light of this all Member States should be assessed on an ongoing basis in order to verify their continued compliance with the EU's basic values of respect for fundamental rights, democratic institutions and the rule of law,
J	whereas the effective protection and the promotion of fundamental rights call for Member States to accept, in a spirit of solidarity and sincere cooperation with the other Member States	EU scrutiny of respect for the Union's values in their legislation, policies and practices;
K	whereas, together with Article 2 of the TEU, Article 7 grants the EU institutions the power to assess whether there is a breach of common values such as respect for human rights, democracy and the rule of law in the Member States, and to engage politically with the countries concerned in order to prevent and redress violations;
L	whereas the May 2012 joint study by the EU Agency for Fundamental Rights (FRA), the United Nations Development Programme (UNDP) and the World Bank on the situation of the Roma confirms that the Roma suffer discrimination throughout Europe and that their situation is worse than that of all non-Roma in comparable situations; whereas the discrimination and increased violence against them in EU Member States are rooted in latent anti-Gypsy attitudes,
1	Calls on the Commission, the Council and the Member States to fully assume their responsibilities in relation to the proper and full application of the EU's mandate and competences with regard to fundamental rights, on the basis of both the Charter and the articles of the Treaties dealing with fundamental rights and citizens' rights issues, in particular Articles 2, 6 and 7 of the TEU; believes that this is the only way to ensure that the European Union equips itself - as it has done in other areas of common interest and importance, such as economic and budgetary matters - to deal with the democracy, rule of law and fundamental rights crisis and tensions that are affecting it and its Member States; calls for the urgent strengthening of European mechanisms to ensure that democracy, the rule of law and fundamental rights are respected in the European Union;
2	Notes, while welcoming the steps taken by the Commission to ensure that its legislative proposals comply with the Charter, that there remains room for improvement, as proposals continue to emerge that fail to consider at all, or fail to consider adequately, the impact of proposed measures on fundamental rights; calls on the Commission to take tangible steps towards improving the verification of its proposals with the Charter, including ensuring adequate expertise across all Commission services;
3	Urges the Commission to ensure that the impact on fundamental rights of EU legislation and its implementation by the Member States systematically form part of the Commission's evaluation reports on the implementation of EU legislation and its annual report on monitoring the application of EU law; recommends that the Commission revise the existing Impact Assessment Guidelines to give greater prominence to human rights considerations, widening the standards to include UN and Council of Europe human rights instruments;
4	Welcomes the Commission's proposal for a permanent scoreboard on justice, the rule of law, democracy and fundamental rights, which will cover all Member States included in the European Semester; calls on the Commission to ensure that the European Parliament and the national parliaments are fully involved in the procedure and that the scoreboard is regularly presented to, and assessed and monitored by the European Parliament's Committee on Civil Liberties, Justice and Home Affairs;
5	Calls on the Council to ensure effective implementation of its commitment to check both its proposed amendments to Commission proposals and proposals put forward on its own initiative with the Charter; recalls that in order to ensure the effective implementation of fundamental rights the Member States too must ensure the full application of the provisions of the Charter when implementing EU legislation;
6	Calls on the Commission – and the Council, where it initiates legislation – to make systematic use of external independent expertise, notably from the Fundamental Rights Agency, during the preparation of impact assessments;
7	Views favourably the measures taken by the Commission, the European Ombudsman and other bodies to boost citizens' awareness about exercising their rights under the Charter of Fundamental Rights; urges the Commission to continue providing information to citizens and to assess the results of providing such information;
8	Highlights Parliament's fundamental role in checking and controlling the drawing-up and implementation of European law and insists, therefore, that Parliament should also strengthen its autonomous impact assessment on fundamental rights in relation to legislative proposals and amendments under examination in the legislative process and make it more systematic;
9	Calls on the Commission to draft an annual report on the situation of fundamental rights in the EU, on the basis inter alia of Articles 2 and 6 TEU and of the Charter; believes that such a report should include an analysis of the situation in the Member States, including on the basis of international organisations‘, NGOs’, EP and citizens' concerns in relation to violations of fundamental rights, the rule of law and democracy; calls for the report to address the implementation, protection and promotion of, and respect for, fundamental rights in the EU and its Member States, as referred to in the Charter, the ECHR and international treaties on fundamental rights, and to contain specific recommendations; recalls that the Commission has a duty to conduct such activity as guardian of both the Treaties and the Charter and on the basis of Articles 2, 6 and 7 of the TEU;
10	Calls on the Commission to ensure that its annual report on the implementation of the Charter adopts a more balanced and self-critical analysis, to include not only positive developments but also analysis of where it could strengthen its approach in the future;
11	Regrets that the 2010 and 2011 Commission reports on the application of the EU Charter of Fundamental Rights do not emphasise social and economic rights, particularly in the current context of economic crisis, where such rights are all the more relevant;
12	Calls on the Commission to ensure that its annual report on the application of the Charter addresses the situation of social and economic rights in the Union and, in particular, how these are implemented in the Member States;
13	Recommends that Parliament, the Commission and the Council jointly and formally recognise the existence of positive obligations to protect and promote human rights as part of EU law; emphasises that respect for fundamental rights and freedoms implies actions at various levels (international, European, national, regional and local) and stresses the role that regional and local authorities can play in this area in connection with human rights associations; urges the Commission and the Council to improve cooperation with international organisations dealing with fundamental rights, NGOs and civil society in pre-legislative and legislative processes;
14	Calls on the Commission and the Council to ensure that a sufficient level of funding is ensured in funding programmes dedicated to fundamental rights and anti-discrimination during the coming Multiannual Financial Framework for civil society organisations at all levels;
15	Calls on the Council to include in its annual reports on human rights in the world an analysis of the situation in the Member States by also taking into account the measures to be taken to implement ECtHR judgments and to adapt domestic legislation and practice accordingly;
16	Calls on the Commission to revise the EU legislative acquis by duly taking into account the rights outlined in the EU Charter; considers that the possible tensions between economic freedoms and fundamental rights should be addressed already at legislative level and not only by the EU judiciary;
17	Calls on the Commission to revise the former third pillar domain (police and judicial cooperation in criminal matters) in the light of the Charter; recalls the recommendation made in its resolution of 25 November 2009 on the Stockholm Programme
18	Regrets 
19	Suggests more transparency in the Commission's dialogue with Member States and in the work of EU agencies, when fundamental rights or the interests of European citizens are at stake;
20	Calls for the launch of a ‘European fundamental rights policy cycle’, detailing on a multiannual and yearly basis the objectives to be achieved and the problems to be solved; considers that this cycle should foresee a framework for institutions and the FRA, as well as Member States, to work together by avoiding overlaps, building on each others' reports, taking joint measures and organising joint events with the participation of NGOs, citizens, national parliaments, etc.;
21	Proposes that steps be taken to ensure continuous channels of information-sharing on fundamental rights in the EU between the relevant bodies and within the EU institutions and EU agencies, and to hold a yearly interinstitutional forum in order to assess the EU fundamental rights situation; considers that such a forum should be a preparatory step for Parliament's annual debate on fundamental rights and on the development of the European area of freedom security and justice; considers that this interinstitutional forum should convene representatives of the Commission, the Council Working Group on Fundamental Rights, Citizens' Rights and Free Movement of Persons (FREMP), Parliament's Committee on Civil Liberties, Justice and Home Affairs, Committee on Petitions, Committee on Employment and Social Affairs, and Committee on Regional Development, and representatives of the European Ombudsman, the Fundamental Rights Agency, Eurofound, and the European Data Protection Supervisor;
22	Urges national parliaments to enhance their role in human rights scrutiny of EU activities and national implementation of EU law and invites them to hold periodic meetings focused on the strategies to be developed to implement the Charter and the case-law of the EU Courts;
