A	whereas the European Union promotes human dignity and recognises that every person is entitled to have access to preventive health care and medical treatment and Article 168(7) of the Treaty of the Functioning of the European Union clearly states that Member States are responsible for the organisation, management and delivery of health services and medical care, including the allocation of resources	It is vital that older people have the right to live a decent, independent life and play their part in culture and society;
B	whereas population ageing is one of the main challenges facing Europe; whereas there are more than 87 million people aged over 65 in the EU (17,4 % of the total population) and whereas, according to projections, their number in 2060 will exceed 150 million (roughly 30 %);
C	whereas, despite a substantial increase in life expectancy accompanied by steadily rising living standards in the industrialised countries, enabling the elderly of today to be far more active than in previous decades, negative stereotyping and prejudices with regard to the elderly are continuing to form major obstacles to their social integration, resulting in social exclusion directly impacting on their quality of life and mental health;
D	whereas women have a longer life expectancy at birth than men (82,4 years for women as opposed to 76,4 years for men); whereas the gap in healthy life expectancy is more narrow being 61,7 years for men and 62,6 years for women;
E	whereas in 2010 the employment rate among women for the age group 55-64 was 38,6 %, compared with 54,5 % for men in that age group; whereas following EU targets 75 % of the population in the age group 20-64 should to be employed by 2020;
F	whereas women earn less than men (the average gender pay gap in the EU is 17,5 %); whereas the gender pay gap for the age group 55-64 is more than 30 % in some Member States and is as high as 48 % for over-65s; whereas the gender pay gap leads to a pension pay gap which often results in correspondingly lower pensions and women finding themselves below the poverty line;
G	whereas, in order to achieve work-life balance, women choose flexible home-based, part-time, temporary or atypical employment, thereby compromising their career advancement, with major consequences in terms of their pension contributions, making them particularly vulnerable to situations of insecurity and poverty;
H	whereas the generation of women aged fifty plus often described as the ‘sandwich generation’ or as ‛working daughters and working mothers‘, tend to have fewer possibilities to take care of their own health as they often take care of their parents and their grandchildren;
I	whereas in Europe 23,9 % of the population in the age group 50-64 are at risk of poverty, the exact percentages being 25,9 % for women compared with 21,7% of men; whereas figures in the European Union range from 39 % to 49 % depending on the country and is as high as 51 % in one EU country,
J	whereas not least as a result of divorce, separation, or widowhood, 75,8 % of women aged over 65 live alone and whereas on average three in ten households in the European Union are single-person households, the majority of them comprising women living alone, particularly elderly women, and this percentage is rising; whereas single-person or single-income households in most Member States are treated unfavourably, both in absolute and relative terms, with regard to taxation, social security, housing, health care, insurance and pensions; whereas public policies should not penalise people for – voluntarily or involuntarily – living alone;
K	whereas in 2009, 7,6 % of women aged over 65 suffered severe material hardship, compared with 5,5 % of men in the same age group;
L	whereas older women as a disadvantaged group often face multiple discrimination (e.g	their age, gender or ethnic background); whereas older women, who often have low socio-economic status and encounter numerous difficulties, would benefit from social protection measures and access to national health care systems;
M	whereas in rural areas health care is harder to come by than in urban areas, particularly in view of the shortage of health care professionals and hospital facilities, including emergency medical services;
N	whereas elderly women, particularly those living in isolation, frequently find themselves in difficult social and economic situations affecting their quality of life and state of physical and mental health;
O	whereas, to meet the needs of elderly women properly, a better understanding of the illnesses affecting them is necessary;
P	whereas all these factors, including isolation, affect older women's ability to create and/or maintain social networks and thus lead active lives;
Q	whereas, due to longer life expectance and gender sensitivity of certain diseases, women are affected to a greater extent by chronic and disabling diseases and are correspondingly more vulnerable to deterioration in their quality of life;
R	whereas there are differences between men and women regarding the impact, progression and consequences of many disorders;
S	whereas according to the most recent figures available (IARC), the most frequent types of tumour diagnosed in women are breast cancer (29,7 %), colorectal cancer (13,5 %), and lung cancer (7,4 %);
