1	Considers that SSGI, their users and their providers have a number of special characteristics in addition to the common characteristics of SGI; SSGI, as defined by Member States, encompass statutory and complementary social security schemes and universally available services provided directly to the person, aiming to enhance the quality of life of all; play a preventative, social cohesion and inclusion role and deliver on fundamental rights as proclaimed in the European Charter of Fundamental Rights and the European Convention for the Protection of Human Rights and Fundamental Freedoms;
2	Recognises that, in the case of SSGI, there are two contrasting factors which have to be reconciled: on the one hand, the principle of subsidiarity, which upholds the national public authorities' freedom to define, organise and finance SSGI as they see fit, in conjunction with the principle of proportionality, and, on the other hand, the responsibility incumbent on the Community and the Member States for their respective areas of competence under the Treaty;
3	Urges the Member States to maintain the availability of accessible, affordable, high-quality social services as during the period of fast economic growth, and to guarantee non-discriminatory access to these services regardless of gender, income, race or ethnic origin, religion or beliefs, disability, age, sexual orientation or employment conditions; considers that social services are fundamental in ensuring gender equality as, together with health services and childcare facilities, they are one of the mainstays of efforts to increase female employment rates and equality in general;
4	Insists on the need to prevent the current financial and economic crisis and future economic prospects from putting at risk the development of social services of general interest, as this would in the long term harm the growth of employment, economic growth in the EU, the increase in fiscal contributions and the promotion of equality between women and men;
5	Calls on the Commission and the Member States to conduct a gender-impact assessment of the various social services of general interest and to ensure that the assessment of proposed EU activities from a gender-equality perspective becomes a regular and transparent process with discernible results and that the gender perspective is included in the budget for all EU and national programmes and policies; also calls on the Commission to include in its monitoring reports the issue of gender equality;
6	Calls on the Member States to ensure the availability, within policies geared to achieving a work-life balance, of accessible, affordable, good-quality, diversified forms of care services for children as described in the Barcelona objectives and to improve the provision of care services for elderly and dependent persons as an essential step towards equality between women and men, since childcare services not only facilitate participation by women in the labour market but also offer job opportunities; requests the Commission and Member States to take action for the recognition of unpaid household, child and elderly care providers, mostly women, who have a very important role for the sustainability of the social systems;
7	Stresses that the general-interest nature of a social service does not depend on its field but on the way it is provided, in terms of a variety of factors such as non-profit status and non-selection of beneficiaries;
8	Emphasises that, where SSGI are concerned, the subsidiarity principle must take precedence over internal market rules;
9	Emphasises that, as a matter of principle,  responsibility for decisions on designing, funding and delivering social services of general interest (SSGI) must lie with Member States and local authorities; respects and supports this principle and urges the European institutions also to espouse this position;
10	Stresses that, in order for SSGI to fulfil their role, access thereto cannot be only for disadvantaged and vulnerable people, but they must be universally accessible and independent of wealth or income, while ensuring equitable access for the most vulnerable people, in accordance with Member State laws and practice;
11	Stresses that the fundamentally structuring and inclusive character of SSGI contributes in a relevant, useful and effective way to the development of all regions by enabling the State and local or regional authorities to perform a role using public and private funding; considers that preserving them in rural and vulnerable regions is particularly important and stresses as well the vital role of SSGI in limiting risks of segregating fractured and marginalised communities;
12	Emphasises that SSGI are funded mainly by the Member States, as they fall primarily within their field of competence; considers nevertheless that the European Union can play an important role and assist Member States in their modernisation and adjustment to new conditions, and possibly give voice to citizens' requirements regarding the quality and scope of services;
13	Stresses the importance of conducting, as a matter of urgency, an assessment of the social consequences and impact on people's lives of liberalisation measures in sectors that are essential to social progress; 
14	Stresses that it is important to reinforce the social dimension of the single market and to take better account of the special nature of SSGI, with emphasis on a pragmatic approach in which the accessibility, universality, fairness, quality and efficiency of such services are the prime considerations;
15	Endorses the recommendation in the Monti report that broadband internet and basic banking services be recognised in European law, as services which Member States may ensure,  are universally available and accessible to all;
16	While emphasising that SSGI must not be defined by their economic impact, notes the Commission's second biennial report and confirms that SSGI make a major economic contribution in terms of jobs, economic activity and purchasing power and that the health and social services sector accounts for 5% of economic output and employs 21.4 million people; notes that the CEEP, in its report, ‘Mapping of Public Services,’ also confirmed that health and social activities account for 9.6 % of EU employment, and 9.4 % of GDP; notes that the 2008 Labour Force Survey shows that women account for 79 % of the workforce in health services, 81 % in residential care services and 83 % in non-residential care services; notes also that an SME representative body, UEAPME,  takes the view that SMEs need high-quality, efficient SSGI in order to operate successfully; calls on the Member States also to take into account gender-equality principles; notes that the promotion of inclusive labour markets, prevention and rehabilitation will lead to cost savings and improve quality of delivery in the longer term;
17	Stresses that SSGI help to enable citizens to exercise their rights and are geared to ensuring social, territorial and economic cohesion through the implementation of various forms of solidarity;
18	Stresses that, regional and local authorities play a fundamental role in defining, financing, providing and attributing SSGI within the framework of Member States' social service and social protection systems: it is estimated that the local and regional government sector is worth 15.9 % of EU-27 GDP, with local government alone accounting for 12.9 %, and its social protection expenditure accounting for 3 % of GDP (EUR 378.1 billion)
19	Believes that national, regional and local authorities should extend the application of Public-Private Partnerships in the area of SSGI in order to increase their efficiency and availability;
20	Points out that Eurofound Quality of Life Surveys
21	Highlights the need to promote a policy of social progress, ensuring universal access to high-quality public services, with special consideration for disadvantaged groups, such as single mothers, women, elderly people, children, migrants and those with any kind of disability;
22	Stresses that  it is inappropriate for public funds allocated to SSGI to be used otherwise than to fulfil the objectives of the service, and that no part of such funding, apart from reasonable staff and overhead costs incurred in service delivery, should be used for any other purpose; takes the view that the legitimate objective of profit maximisation conflicts unacceptably with the principles and objectives of SSGI; is of the opinion that where Member State authorities choose to use indirect delivery of SSGI, the general interest must be protected, and that they should, while ensuring quality, innovation, efficiency and cost effectiveness, support social economy enterprises, where any surplus is reinvested in the service and in innovation, and encourage them to operate as providers;
23	Emphasises the traditional role of the state as provider of social services of general interest, yet considers that opening up this sector to private service providers will enhance the accessibility and quality of services and increase consumer choice;
24	Reaffirms its commitment to modern, high-quality SSGI, which are a means of giving effect to many of the values embodied in the European project, such as equality, solidarity, the rule of law and respect for human dignity, as well as to the principles of accessibility, universal service, efficiency, economical management of resources, continuity, proximity to service users and transparency;
25	Stresses that national, regional and local authorities engaged in providing or mandating SSGI need legal certainty for their services and expenditures, and that, while the information and clarification service and the recently published Commission guide are very welcome, they do not deliver the necessary legal certainty, which tends to inhibit SSGI providers in fulfilling their mission;
26	Stresses that national and local authorities are responsible for ensuring that SSGI operate properly and for maintaining a high standard of quality;
27	Considers that it is neither efficient nor democratically acceptable that current interpretation of legislation results in the ECJ being asked to adjudicate on the limits of single market rules with regard to SGI, including SSGI, which is a clear indication of the lack of legal certainty; points to the long-standing and ongoing stakeholder dialogue on this matter and calls on the Commission finally to take action;
28	Emphasises that SSGI are an indispensable investment for Europe's economic future, and that they are under severe pressure in some Member States as a result of the economic and banking crises and government austerity programmes, which are resulting in even greater demand for them; SSGI have been indispensable as automatic socio-economic stabilisers during these crises – notably via social security systems;
29	Stresses that the need for SSGI is steadily growing owing to the current climate of uncertainty over growth and jobs, while demographic change is giving rise to new needs; emphasises that the key challenge of the moment for the delivery of SSGI is maintaining their quality and scope and, given their importance and absolute necessity, that such services need to be enhanced in order to ensure they play their important role in achieving the EU 2020 social and economic targets for employment and poverty reduction;
30	Points out that the economic and financial crisis and the austerity policies imposed by Member States should not encourage disinvestment in SSGI but that, on the contrary, given their importance and absolutely essential nature, such services need to be consolidated in order to meet people's needs;
31	Draws attention to the importance of ensuring that the national, regional and local authorities facilitate access to social housing for women in need or at risk of exclusion, and for women who have been the victims of gender violence, in both cases especially when they have dependent children;
32	Points to the need for greater recognition to be given to the work performed by people employed in the social services sector, the majority of whom are women, because their jobs are difficult, call for a caring attitude and great personal commitment and are not very socially prestigious;
33	Considers that the principle of solidarity and the strengthening of the European Union require that the crisis, with its growth in unemployment and poverty, must be addressed by greater efficiency and effectiveness of spending at EU and national levels, strengthening of structural funds and, in particular, the European Social Fund, and the application of new resources such as project bonds;
34	Believes that in order to guarantee delivery of high-quality SSGI, Member State governments need to provide for an adequate financial framework for SSGI, which guarantees continuity of services with stable financing, as well as decent working conditions and training for those employed or assisting in delivering the services;
35	Stresses, furthermore, that all transfers of competence for SSGI from Member States to local or regional authorities require the introduction of coordination arrangements, in order to avoid any disparities in the quality of the services provided in the various areas, and must go hand in hand with the transfer of the resources required to ensure the continued provision of high-quality universal services that can respond to the rights and needs of users in an effective manner;
36	Considers that, not least in order to maintain the delivery of quality SSGI, the Member States need new income, and calls on the Commission swiftly to produce a feasibility study based on the European Heads of State decision of 11 March 2011
