A	 whereas the EU Annual Report on Human Rights 2005 is a general overview of activities of the European Union institutions regarding human rights inside and outside the European Union,
B	 whereas this resolution sets out to examine, evaluate and, where appropriate, offer constructive criticism of the human rights activities of the Commission, the Council and the overall activities of the Parliament,
1	Welcomes the fact that the EU is playing an increasingly active role on the world stage to improve human rights globally; considers that the last enlargement of the EU to 25 Member States with 457 million inhabitants (soon to be supplemented by the accession of Bulgaria and Romania) has increased the global importance of the EU and has thus given it greater weight in international human rights politics;
2	Considers that, despite vigorous activities to advocate the promotion of human rights, such efforts are largely confined to specialists and to one-off representations, and that there is a general failure by the European Union systematically and continuously to address human rights concerns with respect to third countries and to mainstream human rights policy with respect to the Union's trade, development and other external policies vis-à-vis such countries;
3	Emphasises the need for a common, consistent and transparent policy implemented by all Member States in their bilateral relations with third countries having poor human rights records, and calls upon the Member States to conduct their bilateral contacts with those countries in compliance with the common EU position;
4	Considers it essential that the European Union should establish an integrated framework of rules and institutions to confer binding force on the Charter of Fundamental Rights, ensure compliance with the system provided for in the European Convention for the Protection of Human Rights and Fundamental Freedoms, and form the basis of a single European front in the battle for a worldwide culture of rights; calls on European political institutions to mobilise their energies in support of those objectives;
5	Underlines the importance of the EU Annual Report on Human Rights in raising the visibility of human rights issues in general;
6	Strongly welcomes the Council's public presentation of the 2005 Report at the December 2005 plenary, in parallel with Parliament's award of its annual Sakharov Prize for Freedom of Thought to three joint winners, namely Ladies in White, Reporters without Borders and Hauwa Ibrahim; urges the continuation of this practice in the future so that the December European Parliament plenary session becomes a focal point for the EU's activities in the area of human rights;
7	Welcomes the increased clarity and conciseness of the Report; asks the Council, however, to further focus on the assessment of the EU instruments and initiatives in third countries, to deal with the results achieved in this matter and to include impact studies on the activities reported while defining a clear methodology for such work, as well as strategic analyses of key goals for the forthcoming year;
8	Considers it a positive development that the Council's report for the first time endeavours to do justice to the activities of the European Parliament, but invites the future Finnish Presidency in its drafting of the Eighth EU Annual Report on Human Rights to consult actively with the European Parliament, to report on the way that Parliament's resolutions have been taken into account by the Council and the Commission, and to include, as a fundamental element, a role for the Parliament in the drafting of the report in some suitable form so that the final version will be a real attempt to reflect the views of the Council, the Commission and the Parliament; takes the view that the European Parliament must continue to issue its own report in order to assess the EU's human rights policy and to exercise parliamentary control;
9	Suggests that a key priority for the Council in future human rights reports should be the analysis and implementation of the EU's guidelines, as well as the production of impact assessments for each of the guidelines, weighing up their effectiveness in forging change in third countries;
10	Asks that future annual reports on human rights should analyse how human rights are dealt with within the external dimension of other EU policies, such as development and trade, including by reporting on the extent to which human rights and democracy clauses have been utilised in the EU's relationships with third countries; calls in addition, in this connection, for future annual reports on human rights to assess actual compliance with the human rights and democracy clause in EU agreements, as endorsed by Parliament in its abovementioned resolution of 14 February 2006;
11	Welcomes the cooperation-focused approach of the Luxembourg and UK Presidencies and looks forward to seeing this continue during the Austrian and Finnish Presidencies through the adoption of a joint annual programme; considers that such cooperation should increase the coordination and consistency of EU action and hopes that this trend will continue and be further enhanced in the future;
12	"Welcomes the efforts and commitment of the Luxembourg and UK Presidencies to develop a methodology and criteria for more effective implementation of the EU guidelines, including demarches to third countries regarding individual cases, public statements and declarations; and emphasises the importance of setting up a special mechanism for a systematic compilation of practices at local level by the heads of EU missions and Commission delegations, in order to identify examples of ""best and bad practices"" of implementation on the ground, which could permit an assessment of local implementation;"
13	Welcomes the initiatives taken by the Luxembourg Presidency to overcome the problem of limited resources through burden-sharing, early negotiations, the pooling of resources and informal troikas with other Member States on particular issues; calls on the Council to develop this approach during other Presidencies;
14	Appreciates the approach of the UK Presidency regarding the death penalty, in line with the EU Guidelines on the Death Penalty, undertaking demarches in countries where either a moratorium on the death penalty was in danger of being 
15	Welcomes the priority given to compliance with human rights obligations as part of the steps taken during the UK Presidency to open accession negotiations with Turkey and Croatia, to grant the Former Yugoslav Republic of Macedonia candidate-country status and to open negotiations for Stabilisation and Association Agreements with Serbia- Montenegro and Bosnia-Herzegovina; asks the Commission to ensure that real progress is made by the candidate countries in the field of the human rights, and in particular regarding protection of minorities, religious freedom and freedom of expression, displaced and refugee populations, people with mental health problems and/or intellectual disabilities and cooperation with international justice, in accordance with European principles and the Community acquis; urges the Council and the Commission to include compliance with UN Conventions in contractual relationships with candidate countries and countries in the Stabilisation and Association process as a key issue; underlines the importance of the association and accession process in providing the impetus to carry out necessary human rights reforms;
16	Notes with approval that combating human trafficking is regarded as a priority of the Council's Presidencies; urges the EU to adopt an integrated, human rights-centred approach to tackling this growing phenomenon;
17	Welcomes the choice of freedom of expression as a major human rights theme during the UK Presidency; is concerned at the high number of journalists worldwide, and in particular in China, Belarus, Cuba and North Korea, being convicted for alleged defamation of public officials or politicians; asks the Council to advocate a worldwide moratorium on such imprisonment of journalists as a first step; stresses, however, that freedom of expression does not exclude mutual respect and understanding between different civilisations;
18	Expresses dismay at the failure of the UK Presidency to organise a third meeting of the EU Network of contact points for genocide, crimes against humanity and war crimes
19	Welcomes the active involvement of the EU and its Member States on human rights issues in a variety of international fora in 2005, including the UN Commission on Human Rights (UNCHR), the UN General Assembly, the Ministerial Council of the Organization for Security and Co-operation in Europe (OSCE), the Council of Europe and the WTO Ministerial Conference;
20	Appreciates the result-oriented approach of the EU Presidency and the Council in the 61st session of the UNCHR; in this context, welcomes the key role played by the EU in securing critical and constructive resolutions on human rights in the Democratic Republic of Congo, Nepal, North Korea, Sudan, Uzbekistan and Turkmenistan, and on human rights and counter-terrorism and the appointment of Special Rapporteurs to develop principles and guidelines on discrimination based on work and descent; equally welcomes the support given to the appointment of a Special Representative to contribute to the strengthening of standards on human rights at work;
21	Reminds the Council, however, of its abovementioned resolution of 24 February 2005, which called on the EU to present resolutions on a certain number of priority issues; regrets, in particular, the EU's refusal to sponsor resolutions on human rights abuses in China, Zimbabwe and Chechnya; recalls, in this regard, the commitments entered into by the Council in the context of the EU Guidelines on Human Rights Dialogues, which clearly state that a human rights dialogue with a third country cannot prevent the Council from sponsoring a resolution on that specific country in the UN Human Rights Council; in this context, also takes account of the statement in the 2005 Report that the African group in particular has not been cooperative when discussing the human rights situation in specific African countries during the proceedings of the UN General Assembly's Third Committee; therefore calls on the Commission and the Council to use all means at their disposal to persuade the African group to cooperate with the UN General Assembly in the future by conducting dialogue and providing information on the African countries concerned, especially those with whom ACP-EU cooperation is suspended under Article 96 of the ACP-EU Partnership Agreement or with whom political dialogue is conducted under Article 8 thereof; suggests that the European Parliament should in future, when submitting its proposals for resolutions to the Council, limit them to those relating to key countries of concern, and that it should support more strongly the Council's work in this regard;
22	Calls on the Council and the Commission to make significant efforts to continuously link their discussions conducted in international fora with the European Union's bilateral political dialogues, development and trade policy, and to avoid the current situation in which countries opposing EU human rights initiatives in international fora can do so with little expectation that they will suffer any adverse consequences in respect of bilateral relations;
23	Specifically reminds the Council and the Commission that most human rights abuses would be impossible in countries with stronger traditions of freedom of speech and press freedom; therefore calls on the Council and the Commission to emphasise this key point as strongly as possible in all political dialogues, as in the case of development and trade policy;
24	"Welcomes the Council's continued support for the establishment of a strong, forceful and effective UN Human Rights Council, with the following essential characteristics: it must be a standing body with a sufficient number of sessions of adequate length to enable it to properly perform its mandate, it must be capable of responding to urgent situations, the system of Special Procedures must be retained and the Committee of NGOs should be reformed so as to permit a strong level of independent NGO participation; asks the Council to continue to take action to set standards for membership of the new UN Human Rights Council, including election procedures, involving direct and individual votes by an absolute majority of members, which seek to guarantee the credibility and efficacy of the future body; in this regard, is concerned that countries with a poor human rights record have been elected as members of the UN Human Rights Council, and therefore stresses the importance of establishing a universal ""peer review"" with the task of examining the human rights situation in all countries and monitoring the implementation of international conventions and standards; regrets that during the latter months of 2005 EU Member States appear to have been out-manoeuvred in the negotiations by a small group of UN members composed of countries which themselves have suspect human rights records; nevertheless welcomes the final agreement secured in New York and looks forward to a strong and effective EU representation in the agreed UN Human Rights Council;"
25	Calls on the Council and the Commission to systematically oppose the conferment of the presidency of the UN Human Rights Council on countries which fail to respect human rights;
26	Calls for continued support from the Council and the Commission for the speedy agreement of the proposed UN Convention on the Rights of Persons with Disabilities; welcomes the outcome of the 7th Ad Hoc Committee session including agreement on strengthening the draft text in relation to violence against disabled people, the human rights of people with complex dependence needs and the right of deaf people to use sign language; calls on the Member States, the Council and the Commission to support a further strengthening of the existing draft text in relation to the involuntary treatment of people with disabilities and in respect of its implementation; calls for support for current efforts regarding international cooperation aimed at supporting disabled people in developing countries, and for a strong and independent monitoring and enforcement mechanism capable of receiving and handling individual complaints;
27	In general, considers that EU activities in the UN with respect to human rights are too introverted; asks the Council to endeavour to speed up the consultation process so as to allow more time for consultation with non-EU partners; asks the Council to consider having its Working Party on Human Rights (COHOM) provide only a negotiation framework to EU representatives present at international fora and to delegate to those representatives authority to make ad hoc decisions as necessary;
28	Welcomes the fact that, in general, at International Labour Organization (ILO) meetings, the EU takes a forceful stance in discussions about trade union rights and other fundamental human rights of workers, including under the Luxembourg Presidency, when, for instance, the EU took a strong position concerning alleged violations of human rights in relation to Colombia's trade unionists, which then in a show of consistency translated into a strong EU statement at the June 2005 Session of the International Labour Conference; in this context, is surprised that it was possible for a country such as Belarus to be elected in June 2005 to the Governing Body of the ILO despite the fact that Belarus is not a democracy with free trade unions and four major EU countries are permanent members of the Governing Body; asks the Council to explain its diplomatic demarches prior to that election and whether it considered opposing Belarus' membership; maintains that it is essential to strengthen the EU-backed special programmes to protect vulnerable sectors in third countries;
