A	whereas since the entry into force of the Treaty of Lisbon, the common commercial policy (CCP) has, pursuant to Article 207 TFEU, included foreign direct investment (FDI), and falls under the exclusive competence of the EU; whereas Member States may negotiate and conclude bilateral investment agreements only when empowered to do so by the Union; whereas Parliament's assent is required for all trade and investment agreements negotiated by the Commission on behalf of the Union;
B	whereas according to the UNCTAD report for 2011, the EU remains a key destination that attracts FDI; whereas, in contrast, Eurostat figures show that total EU-27 FDI outflows fell by 30 % in 2008, by a further 28 % in 2009 and by an additional 62 % in 2010;
C	whereas, according to the Doing Business 2012 index, Member States represent only 40 % (and eurozone members just 26 %) of the top 35 countries in terms of entrepreneurship at global level;
D	whereas the Commission estimates that 99 % of all enterprises in the EU are small and medium-sized enterprises (SMEs) and whereas 92 % of these SMEs are micro-firms employing one to nine employees, 6,7 % are small firms employing 10 to 49 employees and 1,1 % are medium-sized firms employing 50 to 249 employees; whereas SMEs number 23 million and form the backbone of the Union's economy, providing two-thirds of private-sector jobs;
E	whereas micro, small and medium-sized enterprises (MSMEs), are diverse in nature and have different needs stemming from the specific nature of the industrial or services sector they operate in, the Member State or even region they operate from, their size, their business model, the entrepreneurial culture and business environment, whether it be internationally or within the single market; whereas they face disparate challenges across their respective business cycles;
F	whereas lack of finance, alongside a weaker entrepreneurial spirit than in other industrialised economies, remains one of the main challenges to EU enterprises' competitiveness and entrepreneurship, and whereas persistent regulatory fragmentation and red tape continue to limit SMEs' capacity, especially that of small and microenterprises, to adapt to an energy- and resource-efficient economy and expand into markets beyond their home country, both within the single market and worldwide;
G	whereas 44 % of SMEs have reported a lack of adequate information as an important barrier to internationalisation;
H	whereas the reluctance of European SMEs to develop their international activities is mainly due to the lack of analysis or pre-analysis of their export opportunities;
I	whereas a considerable number of European SMEs are engaged in international export activities (25 % of the total), and whereas only 13 % of European SMEs conduct activities in markets outside the EU and only 4 % of internationally inactive SMEs have specific plans to start up international activities in the foreseeable future; whereas certain SMEs are incapable of internationalisation due to their business profiles and size;
J	whereas only 10 % of micro firms make use of the 300+ public support programmes that are already available, and whereas the large number of support programmes makes it difficult for SMEs to identify and make use of the assistance that is actually available;
K	whereas European SMEs have been particularly affected by the worldwide economic and financial crisis and whereas their internationalisation beyond the single market should also be promoted;
L	whereas consistently over the last two years almost a third of SMEs which applied for a bank loan did not obtain any credit, or obtained less than they applied for; and whereas the highest rejection rate was among microenterprises;
M	whereas the Competitiveness and Innovation Framework Programme (CIP) enabled financial institutions to provide EUR 30 billion in new finance to more than 315 000 SMEs in the period of 2007-2013; and whereas the European Investment Bank (EIB) provided around EUR 40 billion in lending to SMEs, which benefitted more than 210 000 SMEs in the period 2008-2011;
N	whereas the Commission's proposed new Programme for the Competitiveness of Enterprises and SMEs (COSME) will provide enterprises and SMEs with a Loan Guarantee Facility, offering guarantees for debt financing via ordinary loans, subordinated and participating loans or leasing to reduce the particular difficulties SMEs face in accessing finance for their growth, will offer securitisation of SME debt finance portfolios, aimed at mobilising additional debt financing for SMEs, and will run from 2014 to 2020, with a planned budget of EUR 2,5 billion;
O	whereas the experience gained by Member States from policies supporting the internationalisation of SMEs and microenterprises, plus that of civil society institutions (chambers of commerce, employers' associations, etc.), constitutes a formidable pool of lessons learned with a view to designing efficient and successful new policies in this field;
P	whereas any SME support policy undertaken at European level should be subsidiary, supplementary and complementary to the existing policy, provide European added value, avoid duplication and overlap with existing national, regional and local programmes and optimise planning and operational coordination;
Q	whereas the Commission's Trade and Investment Barriers reports list examples of how the EU's market access to different countries around the world, including industrialised economies and major emerging economies in the WTO, is being constrained more by various non-tariff barriers (NTBs) than by trade tariffs, the latter tending to be waived substantially as globalisation progresses; whereas WTO rules prohibit unjustified NTBs;
R	whereas the EU, whenever necessary, needs to support and actively defend its industries and companies, including SMEs, against violations of agreed rules, WTO standards and principles by its trading partners, using all appropriate and proportionate means; whereas using multilateral and bilateral dispute settlement mechanisms, and in particular WTO-compatible trade defence instruments (TDIs), should be a measure of last resort;
S	whereas legal insecurity of investment is a key disincentive for SMEs to internationalise and whereas a legal framework with our trade partners which guarantees legal security is absolutely essential; whereas the EU must defend the interests of European companies, especially SMEs, against violations of the legal security of investments in non-EU countries;
1	Urges the Commission, and where appropriate the Member States, to foster the participation of SMEs, and where relevant microenterprises, in global markets by implementing appropriate measures for their internationalisation and in particular their further integration into the EU single market, including easier access to capital and regularly updated information on business opportunities abroad, as well as efficient TDIs aimed at ensuring their rightful protection against unfair dumping and subsidies in order to safeguard fair competition with third countries, while ensuring that human, labour and social rights and the environment in third countries are protected;
2	Notes that SMEs are also facing difficulties as a result of the decline in domestic demand due to the economic crisis;
