A	 whereas the Union is based on the principles of freedom, democracy, respect for human rights and for fundamental freedoms as well as on the rule of law, these principles being common to all Member States (Article 6 of the TEU),
B	 whereas Parliament, as the directly elected representative of the citizens of the Union, has a particularly prominent responsibility in the realisation of these principles,
C	 whereas this responsibility is all the greater because, as the Treaties currently stand:
D	 whereas a procedure for checking the compatibility of all legislative proposals with the Charter of Fundamental Rights is one of the necessary consequences which have arisen from the adoption of the Charter by Parliament, the Council, the Commission and all the Member States, as well as from the formal proclamation to EU citizens on 7 December 2000 in Nice,
E	 whereas the effective scope of fundamental rights arising from the application of Article 6(2) of the TEU is to this day primarily the product of case-law, but whereas the European legislature should also explicitly state how these rights should be interpreted,
F	 whereas, by adopting the Charter of Fundamental Rights, Parliament, the Council and the Commission agreed on definitions of these rights and whereas, for obvious reasons of consistency and good faith, they should in future refer to them when drafting EC legislation (cf	the above-mentioned Commission Communication 
G	 whereas, once incorporated in the law of the Union, the rights defined in the Charter acquire binding force by virtue of the EC law based thereon,
H	 whereas the systematic nature, thoroughness, objectivity, openness and transparency of the procedure for compliance with fundamental rights in legislative proposals are made all the more important by the fact that, regrettably, the Charter of Fundamental Rights has so far not been made legally binding; whereas over the years the Charter has nonetheless become a reference text for European courts such as the Court of First Instance, the Court of Justice
I	 whereas, when making a prior assessment of the impact which new EC legislation will have on fundamental rights, the European legislature should take account of the views of national legislatures, civil society, academia and the expertise of other international organisations such as the Council of Europe and the United Nations; whereas in this way the European legislature would promote the development of an ever more widespread culture of fundamental rights, as was the case when certain acts were drafted relating to the protection of private life, the right to family life and the right to transparency,
J	 whereas the Commission's proposal on the consolidation and better public awareness of the procedure, for compliance with fundamental rights in legislative proposals, which came into force in 2001, represents clear progress in its project to develop a genuine 'fundamental rights culture' in the European Union,
K	 whereas, however, this procedure is too introverted, the criteria are too restrictive and Parliament's role is not sufficient, and whereas the proposals on the integration of Member State parliaments, such as that of the British House of Lords
L	" whereas a genuine ""fundamental rights culture"" in the Union requires the development of an overall system for monitoring fundamental rights, which should include the Council and decisions in the field of intergovernmental cooperation,"
M	" whereas a true ""fundamental rights culture"" consists not only of passive compliance with the rules, but also of active promotion of fundamental rights and intervention in cases of violation or unsatisfactory protection of fundamental rights by the Member States,"
N	 whereas an overall system for monitoring fundamental rights must provide for an annual debate involving the three institutions and national parliaments, particularly when Parliament reviews the progress made and the problems encountered in the development of the EU as an area of freedom, security and justice,
O	 whereas in such a debate it would be possible to consider:
P	 whereas on the occasion of these annual debates the institutions should review the desirability of revising legislation which has restricted the exercise of freedoms on public security grounds,
Q	 whereas the existence of secret prisons and the illegal kidnappings by the CIA as part of counter-terrorism operations, the dilatory investigation and lack of cooperation on the part of several governments, or the transfer of airline passenger data and bank account data by SWIFT without legal basis only serve to undermine the confidence of citizens in the ability and will of the European institutions to protect fundamental rights and to punish infractions,
1	Points to the historical task, in 'creating an ever closer Union' (Article 1 of the TEU ), of creating instruments for freedom alongside the development of instruments for security and justice and for economic and social progress;
2	Stresses the need to overcome the crisis in the constitutional process, to preserve the central achievements of the constitutional treaty, and to establish the Charter of Fundamental Rights as legally binding;
3	Welcomes the Commission's proposals on the consolidation and improved transparency of the procedure on compliance with fundamental rights in its legislative proposals and considers this to be the first positive result of the ambitious measures on the protection of fundamental rights announced in Parliament by Commission President José Manuel Barroso on 17 November 2004, and the working parties set up by him to this end;
4	Calls on the Commission to make the monitoring process more transparent and to consult with relevant actors in civil society, particularly those potentially affected by the Commission proposal;
5	Stresses that the Commission's proposed 'systematic' monitoring makes it absolutely necessary for every legislative proposal to be thoroughly checked and for the result to be substantiated;
6	Calls on the Commission to check the compliance of legislative proposals not only with the Charter of Fundamental Rights, but also with all European and international instruments regarding fundamental rights and with the rights derived from the constitutional traditions common to the Member States, as general principles of EC law;
7	Stresses that genuinely systematic and rigorous protection of fundamental rights calls not only for scrutiny to identify any legal errors in weighing up the respective importance of the freedom of the individual and the requirements of the public interest, butalso for political analysis on every occasion to ascertain which of the various solutions that weigh up these interests correctly produces the best balance between determination of the objective and restriction of fundamental rights (optimisation in terms of fundamental rights); 
8	Considers it desirable that scrutiny should concentrate on the fundamental rights specifically affected in each case, and considers it essential to state these on each occasion explicitly and individually in recitals;
9	Hopes that specific, practical ways can be found of applying the stated methods by means of which the Commission intends to implement the Charter of Fundamental Rights in its legislative proposals;
10	Points out that systematic internal monitoring to ensure compliance with fundamental rights when legislative proposals are being drawn up must be the subject of an explanatory report which provides legal grounds for compliance with such rights; 
11	Calls on the Commission to think over its decision to divide its considerations on fundamental rights into the current three categories in its impact assessment - economic, social and environmental effects - and to create a specific category entitled 'Effects on fundamental rights', to ensure that all aspects of fundamental rights are considered;
12	Underlines the Commission's right, throughout the legislative process, to withdraw its proposal before it is approved by the Council, if there are changes which violate a fundamental right;
13	Rejects the Commission's reservations on bringing annulment proceedings 'on the basis of case-by-case political scrutiny' and strongly emphasises the absolute priority of the protection of fundamental rights and freedoms over all political considerations;
14	Considers it necessary to extend the procedure on compliance with the Charter of Fundamental Rights to the entire legislative process and to the comitology system, to strengthen the position of Parliament, to make the role of the Fundamental Rights Agency more precise and to call more frequently on its support;
15	Contemplates the possibility of amending to this end Rule 34 of its Rules of Procedure, so as to entrust the Committee on Civil Liberties with the task of monitoring the consequences of legislative proposals, measures and regulations relevant to fundamental rights, and also of amending Rules 91 and 115 of its Rules of Procedure so that Parliament's resolutions can also apply to Member State affairs, enabling it to fulfil its responsibility pursuant to Articles 6 and 7 of the TEU at an early stage;
16	Points out that, even though general consultation procedures exist, independent external bodies and organisations which are specifically concerned with fundamental rights issues must be more extensively involved; to that end, calls on the Commission to devise a specific arrangement for enabling such bodies and organisations to be consulted during the procedure for drafting legislative proposals which have an impact on fundamental rights;
17	Calls on the Council to strengthen the systematic monitoring of fundamental rights also in areas covered by intergovernmental cooperation, to publish the results and likewise to secure the support of the Fundamental Rights Agency;
18	Reaffirms that  Parliament and other European Union institutions may benefit, within the framework of the legislative procedure, as appropriate and on a voluntary basis, from the expertise on fundamental rights acquired by the Fundamental Rights Agency, as well as in the areas of police and judicial cooperation;
19	Neither the Treaties nor Regulation (EC) No	168/2007 preclude the possibility of Parliament seeking the assistance of the  Fundamental Rights Agency when implementing Article 7 of the TEU ; expects that the Commission and the Fundamental Rights Agency will provide in the multi-annual framework, as well as in the annual work programme, for the necessary financial and human resources, so that the Fundamental Rights Agency can respond adequately to requests from Parliament when exercising its powers according to Article 7 of the TEU;
20	Stresses the importance of establishing suitable means of communicating with and informing the general public and the EU institutions concerning the internal monitoring of the compliance with fundamental rights, including by drawing up periodic reports on the subject;
21	Requests Member State parliaments, in particular in the fields of police and judicial cooperation and the common foreign and security policy, to verify the compatibility of all decisions and measures with the Charter of Fundamental Rights, so that the indivisibility of fundamental rights is preserved and the systematic and thorough monitoring of fundamental rights in all the Union's policies can be ensured;
22	Calls on the Council and the Commission, pursuant to Article 4 of the TEU and Articles 200 and 212 of the EC Treaty, to submit a yearly report on the fundamental rights policy of the Union to Parliament and the national parliaments, and to engage in a systematic, open and permanent dialogue on the safeguarding of fundamental rights in the Union;
23	Calls on the Commission and the Council to report to Parliament on the follow-up given to the reports by the network of national experts;
24	Instructs its President to forward this resolution to the Council and Commission, and the governments and parliaments of the Member States and of the candidate countries	
