A	whereas the Treaty provides, in Article 349, for a specific legal basis, based on primary law, under which a specific legal status and common policies have been consolidated in the interest of the outermost regions;
B	whereas the Cohesion Policy should be aligned with, and incorporate the features of, the Europe 2020 Strategy, which is aimed at organising policy initiatives around smart, sustainable and inclusive growth, promoting an economy with a high level of employment that is socially and territorially cohesive, and should take due account of the situation of ORs; whereas the starting conditions in the ORs to achieve these objectives are more severe than in some regions and the ORs are prepared to cooperate in the implementation of the five goals with regard to employment, innovation, education, social inclusion, climate and energy to be achieved by 2020 and whereas the need to direct the objectives of the Europe 2020 strategy towards exploiting their potential and the growth of sectors of excellence does not mean that the structural obstacles facing these regions and the basic development role played by traditional sectors can be ignored;
C	whereas Cohesion Policy must remain one of the main instruments of European action to reduce disparities in the European regions in general, and in the ORs in particular, with a view to enabling them to integrate into the internal market and assert themselves in their respective geographical areas, promoting the economic development and convergence of these regions with the EU mainland and pursuing the EU 2020 targets, since European Funds are key instruments; but whereas this European policy cannot by itself resolve all of the difficulties facing the ORs;
D	whereas the major challenge for the economies of the ORs is to transform their constraints into growth potential and opportunities, with instruments that reduce disparities with regard to the free movement of people, goods, capital and services and whereas challenges such as globalisation, climate change, energy supply and the development of renewable energy, the sustainable management of natural, marine and agricultural resources, the preservation of biodiversity, social inclusion and combating poverty, and demographic pressures, require the coordination of all EU policies and instruments;
E	whereas the deteriorating economic situation resulting from the economic, social and financial crisis has hit ORs particularly hard, highlighting the structural weaknesses of their economies and their dependence on the outside world;
F	whereas European investments in the ORs not only involve a policy of making up delays and compensating for disadvantages, but are also investments carried out for the benefit and to the advantage of the whole of the European Union;
1	Stresses that, under the terms of the TFEU, the ORs are entitled to differentiated and holistic treatment, enabling them to benefit from the maximum level of support, irrespective of their level of development, so that their specific features are sufficiently considered and protected;
2	Emphasises the need, in accordance with the conclusions of the Fifth Report on Economic, Social and Territorial Cohesion, to increase the flexibility of Cohesion Policy instruments, in such a way as to allow investments capable of ensuring a level of growth and development in line with EU 2020 Strategy objectives, even under particular geographic and demographic conditions;
3	Supports the advisability of ORs pursuing the main objectives defined in the Europe 2020 strategy, but emphasises the need to modulate these in accordance with their own situations, taking into account their regional diversity, their structural conditions and the potential benefits, while stressing that Article 349 of the TFEU, which stipulates the adoption of specific measures aimed at lessening the impact of OR characteristics, should be used more often than it is, and should be given the legal, institutional and political effect needed to ensure fair integration and economic and social development for the ORs within the internal market and, on a wider scale, within the European Union, and to ensure they can fully participate, on an equal footing with other regions, in all relevant EU programmes;
4	Believes that some flexibility needs to be shown for the ORs as regards concentration on the three main thematic objectives laid down in the new proposals for regulations from 2014, so as to avoid excessively restricting the possibility of diversifying and developing existing potential and of exploiting their comparative and competitive advantages;
