A	whereas the European market for card, internet and mobile payments is at present still fragmented across national borders and only a few big players are able to get acceptance by merchants and to operate on a cross-border basis;
B	whereas the dominant position of two non-European card payment service providers can lead to excessive and unjustified fees for both consumers and merchants, in which their respective banks (the so called issuing and acquiring banks) take advantage of this situation, as stated by the Commission in the Green Paper.
C	whereas the development and wider use of card, internet and mobile payments may also help e-commerce in Europe to grow in size and in diversity;
D	whereas the share and variety of internet and mobile payments have been steadily growing in Europe and worldwide;
E	whereas, due to technical progress, cards payment systems may progressively be replaced by other electronic and mobile means of payment;
F	whereas the Green Paper does not tackle the costs and societal impacts of cash or cheque payments in comparison with card, internet and mobile payments, thus preventing a comparative analysis of the economic and welfare costs and societal impacts of payments by cash or cheque;
G	whereas the current business model for card payments allows excessive levels of multilateral interchange fees (MIFs) which seem sometimes to exceed the actual cost of financing the system, and which constitute a major barrier for to competition in the payments market;
H	whereas cross-border acquiring is an option currently open only to a limited number of players, and whereas this arrangement could expand the choices that merchants can make and thus increase competition and reduce costs for consumers;
I	whereas surcharges for the use of card payments are not allowed in some Member States but are widely in use in some others, and whereas excessive surcharges have been to the detriment of consumers as payment providers often do not provide alternative payment methods to payments with surcharges;
J	whereas the Single Euro Payments Area (SEPA) Cards Framework requires customers to be able ‘to use general purpose cards to make payments and cash withdrawals in euro throughout the SEPA area with the same ease and convenience than they do in their home country	There should be no differences whether they use their card(s) in their home country or somewhere else within SEPA	No general purpose card scheme designed exclusively for use in a single country, as well as no card scheme designed exclusively for cross-border use within SEPA, should exist any longer’;
K	whereas successful SEPA migration can be expected to give an impetus to the development of innovative pan-European means of payment;
1	Commends the Commission for providing the Green Paper, finds the considerations and questions posed therein to be highly relevant, and fully agrees with the listed aims to get more competition, more choice, more innovation and more payment security as well as customer trust;
2	Agrees with the Commission that it is necessary to distinguish between three different product markets in the sphere of four-party bank card systems – first of all a market in which the various card systems compete to get financial institutions as their issuing or acquiring customers; then a first 'downstream' market, in which the issuing banks compete for the business of the bank card holders ('the issuing market'); lastly a second 'downstream' market, in which the acquiring banks compete for the merchants' business ('the acquiring market') – and considers that free competition should be enhanced at every market;
3	Notes the importance of market-based self-regulation in cooperation among all stakeholders, but recognises that self-regulation may not achieve desired outcomes in an acceptable timeframe due to conflicting interests; expects the Commission to come forward with necessary legislative proposals in order to help ensure a true SEPA for card, internet and mobile payments, and notes in this respect the importance of the forthcoming review of the Payment Services Directive;
4	Underlines the need for a clear and comprehensive vision of a SEPA for cards, internet and mobile payments and for the provision of such guidelines and timelines as are needed to ensure the basic goal of eliminating any difference between cross-border and national payments;
5	Underlines the need to advance towards a real-time clearing and settlement system, which technically is already within reach and used for some payments, and stresses that moving to a real-time economy should be an important goal for the whole SEPAand that an advanced real-time interbank system would need to have SEPA-wide reachability;
6	Is therefore of the opinion that all national card, mobile and internet payment schemes should join or turn themselves into a pan-European SEPA-compliant scheme, so that all card, mobile and internet payments would be accepted everywhere in the SEPA, and that a necessary period should be suggested by the Commission for this transition;
7	Notes that all terminals should be able to accept all cards and fulfil interoperability requirements and, therefore, that  any technical barriers resulting from differences in the functionality and certification requirements for terminals should be removed, as common standards and rules, and standardised terminal software, would increase competition;
8	Believes that a self-regulatory approach for the integrated European market for payments is not sufficient; calls on the Commission to take legislative action to ensure payment security, fair competition, financial inclusion, protection of personal data and transparency for consumers;
9	Calls on the Commission to reform the SEPA governance to ensure that the decision-making process is democratic, transparent and serving the public interest; notes that this requires a more active and leading role of the Commission and the European Central Bank (ECB) in the SEPA governance, as well as balanced representation of all relevant stakeholders in all SEPA decision-making and implementing bodies, guaranteeing sufficient involvement of end users;
10	Expresses concern at any unduly tight regulation of internet and mobile payment markets at this stage because such payment methods are still in the process of development; considers that any regulatory initiative in this field runs the risk of giving undue emphasis to already existing payment instruments, and may thus deter innovation and distort the market before it has been developed; asks the Commission to adopt an appropriate approach to any future internet and mobile payment methods in a future proposal, ensuring a high level consumer protection, especially for vulnerable consumers;
11	Points out that while electronic payments are playing an increasingly important role in Europe and in the world, serious obstacles remain for a fully and effectively integrated, competitive, innovative, safe, transparent and consumer-friendly European digital single market with regard to these forms of payments;
12	Notes that in the current crisis it is essential to take action to boost economic growth and job creation and restimulate consumption, that while the digital market provides a great opportunity to achieve these objectives, the EU must for this purpose be in a position to establish a full digital internal market, and that it is vital to demolish existing obstacles on the one hand and boost consumer confidence on the other; believes, in this connection, that the existence of a neutral and safe European single market for card, internet and mobile payments, facilitating free competition and innovation, is essential for the achievement of a genuine single digital market and could make a major contribution to increasing consumer confidence; 
13	Notes that the development of transparent, safe and effective payment systems in the European digital market is essential in order to ensure a genuine digital economy and facilitate crossborder e-commerce;
14	Points out that a safe, trustworthy and transparent European framework for electronic payments is essential for the launch of a digital single market; emphases the importance of information campaigns for consumer awareness regarding the options available on the market and the conditions and requirements for safe electronic payments, and considers that such campaigns should be put in place at EU level, also in order to overcome the frequently ungrounded worries about these forms of payment; believes that, in this regard, consumer-friendly contact points would enhance trust in remote payments;
15	Stresses that, in this connection, measures should be taken to put an end to the frequent discrimination of European consumers whose payments for crossborder online transactions are not accepted because of their provenance;
16	Regrets that, in the current situation, most payment costs are non-transparent, pointing out that those that do not use expensive payment methods still cover their costs; recalls that each payment method has its costs; asks the Commission, therefore, also to consider in the future the cost, peculiarities and societal impacts of cash and cheque payments, for all market players and consumers, as compared to other payment methods; recalls that all Europeans should have access to basic banking services; stresses that actions towards common technical standards shall be taken in the light of the importance, effectiveness and sufficiency of the standards currently in place in Europe;
17	Believes that further work on common technical standards, on an open access basis, could enhance the competitiveness of the European economy and the functioning of the internal market, but would also foster interoperability and bring security-related advantages in the form of common security standards, to the benefit of both consumers and merchants;
18	Notes that for internet and mobile payments, most standards should be the same as for current SEPA-payments, but new standards are needed for security and identification of customers, and to provide interbank online real-time delivery, and underlines that developing new standards is not enough and that coordinated implementation is at least as important;
19	Stresses that standardisation should not impose barriers to competition and innovation, but should instead remove obstacles to ensure a level playing field for all parties; recommends, therefore, that standards must be open to allow for innovation and competition in the market, as mandating a single or closed standard would limit market development and innovation, impose a disproportionate restriction, and would not be conducive to a competitive and level playing field; notes, however, the Commission's antitrust investigation into the standardisation process for payments over the internet (e-payments) undertaken by the European Payments Council (EPC);
20	Notes that basically all payment transactions contain the same kind of data, and stresses that there should be safe data communication for any payment allowing straight-through, end-to-end real-time processing;, sees the advantages of all systems using the same message format, and recalls that the most obvious choice is the one used for credit transfer and direct debit as defined in the Annex of the SEPA End-date Regulation (i.e	ISO XML 20022); recommends that the same message format should be used in all transaction data communication from terminal to customer and carry all relevant information;
21	Underlines that, given the fast growing but, at present, immature phase of market development for electronic and mobile payments, imposing mandatory standards in these key areas for the enhancement of the digital single market in Europe would entail the risk of negative effects for innovation, competition and market growth;
