1	Welcomes the above-mentioned Communication entitled 'Towards a European Consensus on Humanitarian Aid' and the initiative to adopt a joint declaration (the Consensus) on the EU's principles, objectives and strategies for the delivery of humanitarian aid in third countries; 
2	Insists that the Consensus needs to be clearer and more specific in order to enhance European humanitarian policy and to ensure that the EU's potential as a humanitarian donor is fully exploited, and believes that the EU's commitment to securing cohesion between humanitarian aid, rehabilitation and development assistance must be reinforced by the Consensus, while acknowledging the distinct nature of the principles applied to each of them;
3	Considers that the Consensus should clarify how the different assets of the EC and the Member States can best be combined and coordinated, in the light of their respective comparative advantages;
4	Takes note of the increasing number of different actors involved in humanitarian crisis situations, and believes that the Consensus should provide guidance on and answers to the new risks and implementation and coordination challenges, while reaffirming the EU's commitment to humanitarian principles and IHL; recalls that the EU is the largest humanitarian aid donor in the world; and further believes that the conclusions of the European Council of 21-22 June 2007, following which humanitarian aid has been recognised as an EU policy area in its own right in the draft Treaty of Lisbon, are a welcome recognition of that fact;
5	Takes the view that the Consensus should contain a detailed definition of the objectives of EU humanitarian aid, based on the above-mentioned Council Regulation (EC) No 1257/96 and on the above-mentioned Principles and Good Practice of Humanitarian Donorship (GHD), and that amongst these objectives particular attention should be paid to the most vulnerable groups, such as women, children, the disabled, the elderly and ethnic minorities, including refugees fleeing conflict zones;
6	Stresses that effective humanitarian action, including emergency food aid, should be situation- and needs-based, result-oriented and driven by the principle that saving livelihoods saves lives; stresses further that humanitarian aid is not a crisis management tool and should be allocated in transparent fashion solely on the basis of real needs and independently of all political considerations; stresses in particular that delivery of food aid must try by all means to avoid any harmful effect on local markets or future dependence and should contribute to long-term food security; supports international efforts to reform the Food Aid Convention to ensure respect for these principles;
7	Stresses that humanitarian aid must take account of self-development and self-sufficiency and must not be geared towards making the countries or regions to which the aid is given too dependent on further aid or external assistance;
8	Stresses that the EU's humanitarian action should be guided by the humanitarian principles enshrined in the Principles and Good Practice of Humanitarian Donorship (GHD):
9	Welcomes the Commission's initiative to launch a Good Humanitarian Partnership, enhancing global humanitarian reform by bringing together donors, implementing partners and beneficiaries in a joint platform and the adoption by the EU in 2005 of operational guidelines on the promotion of respect for IHL; wishes to see the EU play a leading role in monitoring the defence, promotion, dissemination and enforcement of respect for IHL, including by non-State actors, in order to preserve the humanitarian space; wishes to see all the Member States which have not yet done so subscribe without reservation to the above-mentioned Principles and Good Practice of Humanitarian Donorship (GHD); stresses the need for these principles to be translated into practice and for their observance to be assessed on a regular (biennial) basis by the EU institutions and Parliament's standing rapporteur on humanitarian aid;
10	Considers that more attention should be paid to the safety and protection of aid workers, who regularly have to venture into dangerous areas; deplores the fact that they are far too frequently the victims of senseless violence, imprisonment or hostage-taking; roundly condemns any action taken against aid workers;
11	"Notes the recognition of the concept of the 'responsibility to protect' in the above-mentioned UN Resolution 60/1 in response to the increase in violations of IHL and human rights and to the powerlessness or unwillingness of governments to protect their own citizens; recalls that humanitarian aid is one of the ways in which the international community can contribute to the protection of threatened peoples and stresses the EU's concern not to remain inactive in the face of such violations; calls for a thorough political debate in the Member States and EU institutions on the right, or indeed the duty, of intervention in cases of serious violation of IHL and/or human rights, taking also into account the conclusions and recommendations of the above-mentioned Report of December 2001 by the International Commission on Intervention and State Sovereignty on ""The responsibility to protect""; "
12	Believes that the EU should develop initiatives to make the concept of 'responsibility to protect' a reality, while giving precedence to preventive action, civilian means and support for third-country governments in fulfilling their obligations to protect their populations; stresses that coercive measures, including military intervention, may only be used as a last resort and strictly in accordance with international law; in particular, reiterates that, when considering the use of force, the Security Council should always take into account the five criteria of legitimacy proposed by the above-mentioned report of 21 March 2005 by the UN Secretary-General and supported by Parliament: seriousness of threat, proper purpose, last resort, proportional means and a reasonable chance of success; agrees that the principles relating to the use of force and its authorisation should be laid down in a resolution of the Security Council;
13	Considers that the Consensus should enshrine the principles of coordination, policy coherence, complementarity and harmonisation of procedures among the Member States, as already stated in the above-mentioned European Consensus on Development, and that the  Community should make full use of Article 10 of the above-mentioned Council Regulation (EC) No 1257/96 and exploit the capabilities of DG ECHO in its federating role; stresses, nevertheless, that EU coordination mechanisms must reinforce the international coordination efforts of the United Nations, particularly those of OCHA rather than duplicate them, and include national and local authorities; calls on the EU to establish an EU humanitarian aid donors' atlas, similar to the exercise undertaken for EU development aid;
14	Welcomes the recognition in the Presidency conclusions of the European Council held in Brussels on 21 and 22 June 2007 of the need for humanitarian aid policy to be fully recognised as an EU policy in its own right, and considers therefore that the Community and the Member States should foster strategic policy discussion of humanitarian action in an adequate Council forum through the creation of a specific Council Working Group (e.g	a COHUMA, i.e	a Council Working Group on Humanitarian Aid), which will allow cohesive methods ensuring swift and consistent action to be drawn up;
15	Considers that the Consensus should include a strong commitment by the EU to adequate provision of humanitarian aid as well as to adequate predictability and flexibility in funding, through adequate annual up-front budgetary provisions; stresses that the EU should prioritise those humanitarian crises which are underfunded, neglected or forgotten and that innovative mechanisms should be explored to better quantify the gap between needs and existing funds and to ensure that global humanitarian needs are met;
16	Considers that the EU should clearly position itself in the global humanitarian reform process, and in particular to support the Central Emergency Response Fund (CERF) as a useful supplement to a range of available financing instruments, where this represents additional financing that does not displace support to other humanitarian operations and partners, to welcome the 'clusters approach' and to promote the inclusiveness of a broad range of humanitarian actors; 
17	Welcomes the Commission's proposal to establish an EU common framework for the assessment of needs and sharing of expert analysis; recalls that the EU should give preference to local and regional sourcing whenever possible; 
18	Emphasises that in emergency situations, and especially in the case of emergencies caused by natural disasters, the first forty-eight hours are crucial in order to save lives, and that the international community has demonstrated that its immediate response is not efficient enough; considers that the EU should meet this challenge, on the one hand, by strengthening local prevention, preparedness and response capacity and, on the other , by improving coordination, early warning mechanisms and adequate pre-positioning of material and stocks at international level; calls on the EU to support and complement international efforts led by OCHA and the UN to strengthen rapid response capabilities, including instant access to funding as well as stand-by teams for emergency operations;
19	Considers that the EU should invest more in understanding and monitoring the vulnerability factors of the population; calls in particular on the EU to ensure that in all humanitarian operations emergency health needs are met, in particular as regards reproductive health, in line with the respective SPHERE standards;
20	Supports the efforts by the International Federation and National Red Cross and Red Crescent Societies to identify problems and make recommendations in the field of International Disaster Response Laws, Rules and Principles (IDRL), and looks forward to the results of the 30th International Conference of the Red Cross and Red Crescent, to be held in November 2007;
