A	"	whereas agriculture, together with the downstream food industry, is one of the biggest economic sectors in the EU, plays a decisive role in security of food supply in the EU and is also playing an increasingly important part in building EU energy security;"
B	"	whereas a common EU agricultural policy (CAP), based on an economic, ecological and social European agricultural model guaranteeing sustainability and security of food supply, will also be necessary in the future; whereas, however, the successful introduction of reforms must be continued, including further boosting rural development,"
C	"	whereas in future the CAP will need to remove the current obstacles to young people entering agriculture by establishing transfer from one generation to the next as one of its priorities,"
D	"	whereas reducing bureaucracy in the agricultural sector through the introduction of transparent, simpler and less cumbersome provisions would lead to both lower costs for agricultural holdings and producers and lower administrative expenditure, "
E	"	whereas the CAP must evolve to deal with very different agricultural and regional structures, while at the same time responding to new challenges such as climate change, soil and water protection, greater openness to the world market and the provision of biomass, raw materials and renewable energy; whereas it needs to be equipped with sufficient resources and to maintain the original objectives of the CAP, as recently reaffirmed in the Treaty of Lisbon, which may be summarised as the production of healthy food products of high quality, thereby guaranteeing supplies for all Europeans at reasonable prices and enabling farmers to maintain their income levels,"
F	Whereas any future changes to the CAP should take into account the specific situation of developing countries, in particular the least developed countries, and avoid endangering the production and commercialisation of agricultural products in such countries,
G	"	whereas the system of direct support has, largely successfully, undergone fundamental reform on three occasions since 1992, and all the major market organisations, with the exception of the dairy sector, have done so since 2004,"
H	"	whereas all developed countries have an agricultural policy; whereas new circumstances, such as the increasing world population, climate change, increasing demand for energy, a reduction in price support and greater openness to the world market are leading, on the one hand, to a rise in market prices for agricultural products in the EU and, on the other hand, to considerably wider fluctuations in yields and greater price volatility, and it is therefore more necessary than ever to continue with the common agricultural policy, "
I	"	whereas security of food supply (understood in both the quantitative and the qualitative sense) will remain one of the key aims of the CAP, alongside the preservation of ecosystems, without which there can be no sensible, sustainable production, and optimisation of land use throughout the EU,"
J	"	whereas the EU has made a considerable effort to reduce agricultural spending in relation to the total budget, as a proportion of which it has fallen from almost 80% in the 1970s to 33% by the end of the current financial perspective, while the total area given over to farming has increased by 37% since 2003, owing to the accession of new Member States,"
K	"	whereas the Heads of State and Government made commitments at the Berlin Summit regarding the guarantee of total expenditure for the first pillar of the CAP until 2013,"
L	"	whereas the 2004 Act of Accession provides derogations from the application of certain rules of the CAP to the new Member States in order to offset the lower level of direct payments,"
M	"	whereas there is, in some regions, no alternative to some traditional types of agricultural production, which often constitute key agricultural activities for the regions in question and must therefore be preserved and supported at all costs, on imperative environmental and regional policy grounds and in order to safeguard the economic and social fabric especially in view of the CAP's role in the so-called convergence regions, where agriculture and stockbreeding tend to be of major importance as an instrument of economic development and job creation, "
N	"	whereas farmers in the EU must be guaranteed stability so as to ensure that their expectations are met and that they are not defrauded of their investments, while in some sectors the regulatory systems need to allow for medium and long-term forecasts,"
O	"	whereas the EU legislator must avoid discrimination against EU farmers and stockbreeders both within the EU itself and vis-à-vis competitors from third countries, or use suitable instruments to create equal opportunities for EU farmers and stockbreeders (level playing-field); whereas, in particular, it should be ensured that the quality, health, environmental, animal welfare and other standards with which EU farmers are required to comply are also observed by anyone exporting agricultural products to the EU,"
P	"	whereas the aims of the CAP are formulated in Article 33 of the EC Treaty and, subject to the full ratification of the Treaty of Lisbon, all essential legal and budgetary decisions concerning the CAP will require the approval of Parliament,"
Q	"	whereas guaranteeing security of food supply for EU citizens is a priority, and whereas this can best be achieved through a combination of supporting EU food production and through imports within the framework of the WTO rules; such security of food supply also depends on the EU's contribution to the building up of world stocks (which today are dramatically low), allowing the EU not only to protect itself against shortages, but also to take responsibility with regard to global security of food supply, "
R	"	whereas there is a need for more detailed reflection on the evolution of the markets and its repercussions on the internal market, given the international context regarding raw material production and prices,"
1	Insists on upholding the concept of a sustainable, competitive and multifunctional agriculture, which maintains the specific character of each sector and area of production and whose basic objective is to supply the population with healthy and safe food products, in sufficient quantities and at reasonable prices for the consumer;
2	Believes that the 2003 CAP reform was, in key aspects, a great success as it markedly improved the transparency and efficiency of the CAP and the responsibility and market orientation of farmers, and believes that this process must be continued on the basis of respect for the undertaking given by the Heads of State and Government in December 2002 to maintain the first-pillar agricultural funds in full until 2013; points out that, in return, the administration of the CAP and the many EU Directives and Regulations which have an impact on farmers must undergo further, significant simplification so as to relieve the burden on farmers, although this simplification must not lead to a renationalisation of the CAP or to a larger cut in the aids received by farmers in the EU;
3	"Considers the scrapping of all form of regulation within the CMOs to be politically undesirable since, as the current situation shows, European and global reserves stand at dramatically low levels, which is having negative repercussions on consumer purchasing power and farmers"" incomes, while at the same time encouraging speculation; emphasises that, besides this, instruments are needed to combat a potential economic downturn and the risks posed by health incidents and increasingly frequent natural disasters arising from the unsettled climate;"
4	Welcomes, therefore, the technical adjustments arising from the above-mentioned Commission Communication aimed at ensuring that the 2003 reform works, and calls on the Commission to underwrite the basic economic principle of stability within the CAP;
5	Calls on the Commission, with a view to future reforms, to carry out a cost-benefit analysis of the CAP in terms of security of food supply, self-sufficiency of supply and the preservation of rural communities; calls on the Commission to undertake an analysis of the potential cost to the consumer of higher food prices arising from increased world demand vis-à-vis the expenditure represented today by agricultural policy for the public;
6	Believes that the challenge for the EU as regards the WTO negotiations is to match any future constraints in a way that maximises its domestic welfare; stresses that it is for the EU to make the best use of the available flexibility, e.g	"in the case of ""sensitive products""; stresses, however, that the condition for any WTO agreement on agriculture is to reach an agreement on intellectual property covering geographical indications and recognition of the Non-Trade Concerns as import criteria;"
7	Calls on the Commission, in the context of the current WTO negotiations, to take account of the specific characteristics of agricultural production as a food production sector and a structuring element for territorial balance, preservation of the environment and the safeguarding of adequate quantitative and qualitative levels of food safety;
8	Considers, however, that the EU must still have sufficient instruments to be able to safeguard against market and supply crises in the agricultural and health sectors in the future;
9	Stresses the need to proceed to the recognition, in an effective manner and by suitable means (financial and others), of agriculture's productive, environmental and rural functions;
10	Supports, in principle, the integration of general aims into the CAP, in particular those of security of food supply, territorial coherence, the protection of consumers, the environment, the climate, animals, renewable energy and biodiversity; points out, however, that this must form part of a sustainable development policy combining economic performance, the conservation of natural environments and resources, local development and social justice; points out, however, that the Heads of State and Government have confirmed the aims of the CAP by retaining the substance of Article 33 of the EC Treaty  in the Treaty of Lisbon signed on 13 December 2007; 
11	Stresses that the integration of general aims into the CAP should not call into question the production of agricultural and livestock products in the mountain, disadvantaged, remote and island regions of the EU, which use extensive production systems, produce agricultural and livestock products in large measure for the local market but also sell such products  on Member States' national markets; 
