A	 whereas the EU-China Strategic Partnership is of great importance for relations between the EU and China, and whereas a genuine strategic partnership must be based on shared common values,
B	 whereas the acceptance of the One China policy underpins the respect for a peaceful resolution of the Taiwan question through constructive dialogue,
C	 whereas, apart from democratic values, credibility, stability and responsibility should constitute the fundamental basis of the relationship between the EU and China,
D	 whereas the strengthening of the EU's relationship with China will be crucial in meeting global challenges such as climate change, security and the non-proliferation of arms,
E	 whereas China in itself constitutes the biggest challenge of trade globalisation and whereas it is experiencing a huge economic boom, with estimated growth rates of around 9% per annum,
F	 whereas China's vigorous economic development, coupled not least with its permanent membership of the UN Security Council and its membership of the World Trade Organization (WTO), compels the country to shoulder a growing international responsibility,
G	" whereas ""sectoral dialogues"" between the EU and China have grown considerably in recent years,"
H	 whereas the EU is China's biggest trading partner and the biggest investor in China and whereas China is the EU's second biggest trading partner; whereas trade and economic relations have overshadowed the question of democratic reforms, respect for human rights and the rule of law,
I	 whereas WTO membership creates a set of rights and obligations for both the EU and China; whereas, moreover, many of these obligations are still not being adequately applied and implemented by the Chinese, particularly those relating to the protection of intellectual property, national treatment and transparency,
J	 whereas 70% of all counterfeit goods seized on the European market come from China, and whereas every year nearly five million counterfeit garments and accessories are confiscated by the customs services,
K	 whereas Market Economy Status (MES) is an economic instrument rather than a political instrument; whereas China has to improve its performance in order to obtain MES,
L	 whereas trade relations between the EU and China require reciprocal market access founded on the legal basis of WTO rules and on equitable and fair competition,
M	" whereas the Chinese leadership, in its White Paper on the ""Construction of Political Democracy in China"" (2005), confirms the primacy of the Chinese Communist Party (CCP) in China's socialist system of government,"
N	 whereas the Middle Kingdom of today enjoys a nationwide compact network of courts, evidencing significant progress in comparison with the situation some three decades ago,
O	 whereas during the session of the 10th National People's Congress (5-14 March 2006) a spokesman for the Supreme People's Court declared that China will not abolish the internationally criticised death penalty because the People's Republic of China (PRC) is still a developing country in the early phase of socialism,
P	 whereas the number of executions carried out is a state secret in China, although, according to estimates given by Chinese jurists, about 8,000 people die in this way each year,
Q	" whereas in 2005 the Chinese security authorities registered 87,000 ""incidents with a massive turnout"", an increase of 6.6% over 2004,"
R	 whereas, according to warnings from indigenous social scientists, the Chinese leadership's policies for a harmonious society and the construction of new socialist villages reflect the current dangerous transition phase of the PRC to a market economy,
S	" whereas the PRC introduced a ""one-child"" policy in 1976, which is currently being debated under the intriguing title ""Will China grow old before getting rich?"","
T	 whereas China expelled the Friedrich Naumann Foundation from Beijing in 1996,
U	 whereas in March 2004 China included in its constitution a provision whereby human rights would be respected and guaranteed by the state; whereas China has signed but not ratified the International Covenant on Civil and Political Rights (ICCPR),
