A	whereas Parliament's views on the Commission's 2010 Green Paper ‘Towards adequate, sustainable and safe pensions’ were expressed in its resolution of 16 February 2011;
B	whereas the worst financial and economic crisis in decades has turned into an acute sovereign debt and social crisis that has severely affected the pension incomes of millions of EU citizens; whereas this crisis has shown that European economies are interdependent and that it is no longer possible for any country to guarantee, on its own, the adequacy, safety and sustainability of its social protection systems;
C	whereas pensions are the main source of revenue of older Europeans and are supposed to ensure that older people have a decent standard of living and enable them to be financially independent; whereas, however, around 22 % of women over the age of 75 fall below the European Union's poverty threshold, thus running the risk of social exclusion, and whereas women represent the majority of the population over 75;
D	whereas the first cohort of the so-called ‘baby boom generation’ has reached pensionable age, causing the demographic challenge to be no longer a future scenario but today's reality, and whereas the number of people aged 60+ will increase by more than 2 million per year;
E	whereas even set apart from the economic crisis, long-term demographic and productivity trends point to a low-growth economic scenario in most EU Member States, with economic growth rates significantly lower than those attained during previous decades;
F	whereas the European Council in March 2001 already endorsed the three-pronged Stockholm Strategy aimed at: reducing public debt at a fast pace, raising employment rates and productivity levels, and reforming pension, health care and long-term care systems;
G	whereas the negative influence of the economic and financial crisis in Europe on wages and employment will increase the future risk of poverty in old age;
H	whereas rising unemployment and disappointing financial markets returns have hurt both pay-as-you-go and funded pension schemes;
I	whereas the European Economic and Social Committee recommends that minimum pension levels should rise with a view to providing pension incomes above the poverty threshold,
J	whereas retirement systems are a key element of European social models, their fundamental and non-negotiable objective being to ensure an adequate standard of living for people in old age; whereas pension provision remains a Member State competence;
K	whereas the sustainability of pension policy goes beyond fiscal considerations; whereas private saving ratios, employment rates and projected demographic developments also play a significant role in ensuring sustainability; 
L	whereas, in the current European debate, pension schemes are too often considered a mere burden on public finance instead of an essential instrument to combat old-age poverty and allow a redistribution over an individual's lifetime and across society;
M	whereas pensioners are a major consumer category and any fluctuation in their spending habits has serious repercussions for the real economy;
N	whereas in many EU countries fertility rates remain low, leading to a drop in the number of people of working age in the future;
O	whereas, according to the OECD, there is a lack of mobility between the Member States and only 3 % of working-age EU citizens live in another Member State
P	whereas the study ‘Women living alone – an update’
Q	whereas OECD Social, Employment and Migration Working Paper No 116, entitled ‘Cooking, Caring and Volunteering: Unpaid Work Around the World’
R	whereas, in the EU, the employment rate among people aged between of 55 and 64 stands at a mere 47.4 % and among women at only 40.2%; whereas in some EU countries only 2 % of all job vacancies are filled by people aged 55 or above; whereas such low employment rates cause an intra-generational pension gap between men and women, as well as an inter-generational gap resulting in substantial disparities in financial resources between the generations;
S	whereas pension schemes within and across Member States differ significantly, e.g	regarding extent of funding, level of government involvement, governance structure, claim type, cost-efficiency, degree of collectiveness and solidarity, and a common EU typology is therefore not available;
1	Notes that national budgets are under severe pressure and that the lowering of pension benefits in many Member States is a consequence of the severe escalation of the financial and economic crisis; deplores the severe cuts in the Member States hardest hit by the crisis that have pushed many pensioners into, or at-the-risk of poverty;
2	Stresses the necessity for the EU and the Member States to assess the current and future sustainability and adequacy of pension systems and to identify best practices and policy strategies that can lead to the most secure and cost-effective delivery of pensions within the Member States;
3	Emphasises the likelihood of a long-term, low-growth economic scenario, which would require most Member States to consolidate their budgets and reform their economies under austere conditions, requiring sound management of public finances; agrees with the view expressed in the Commission's White Paper that it is necessary to build up funded, complementary occupational pensions, apart from the priority of safeguarding universal, public pensions that at least guarantee a decent standard of living for all in old age;
4	Stresses that first-pillar, public pension schemes remain the most important source of income for pensioners; regrets that in the White Paper the Commission does not properly address the importance of universal, at least poverty-proof, first-pillar public schemes; calls on the Member States – in line with the Europe 2020 strategy's targets on raising employment and combating poverty – to continue to work on more active and inclusive labour market strategies to decrease the economic dependency ratio between inactive persons and people in employment; calls on the social partners and the Member States to combine these reforms with constant improvements in working conditions and the implementation of lifelong training schemes which enable people to have healthier and longer careers until the statutory retirement age, thereby increasing the number of people paying pension premiums, this also to avoid increasing public pension costs jeopardising sustainable public finances; calls on Member States to implement reforms to their first-pillar systems in such a way that the number of contributory years is also taken into account; 
5	Calls on Member States to thoroughly evaluate the need to implement reforms to their first-pillar systems, taking into account changing life expectancies – and the changing ratio between pensioners, unemployed people, and economically active people – so as to guarantee a decent living standard and economic independence for people in old age, in particular those belonging to vulnerable groups;
6	Observes that the financial and economic crisis and challenges posed by ageing populations have revealed the vulnerability of both funded and pay-as-you-go pension schemes; recommends a multi-pillar pension approach, consisting of combinations of:
