A	whereas Parliament requested that the Commission submit a report on the possibility of introducing eurobonds, which was an integral part of the agreement between Parliament and the Council on the economic governance package (six pack);
B	whereas the Green Paper launched a broad public consultation exercise concerning the concept of stability bonds; whereas the Green Paper assesses the feasibility of common issuance of sovereign bonds by the Member States of the eurozone and discusses the required conditions;
C	whereas
D	whereas Article 125 of the TFEU prohibits Member States from assuming liabilities of other Member States;
E	Whereas monetary policy engaged by the European Central Bank (ECB) is not the solution to the fiscal and structural problems of Member States, and its non-standard measures have limits in their effectiveness;
F	whereas no federal state (including the United States and Germany) issues the equivalent of eurobonds such as foreseen in options 1 and 2 of the Green Book, something which elevates eurobonds to the level of a totally new concept that cannot be compared with the tried and trusted US Treasury Bonds and German Bundesanleihen;
G	whereas Member States face difficulties in accessing financing at reasonable rates as a result of the mistrust of the market with regard to public debt, the situation of European banks and the ability of European leaders to take definitive steps to defend and complete the single currency;
H	whereas the crisis has demonstrated not only the interdependence between eurozone Member States but also the need for a more robust fiscal union, with effective mechanisms to correct unsustainable fiscal trajectories, macroeconomic imbalances, debt levels and the upper limits of budget balance of Member States;
I	whereas credible commitments to growth-friendly consolidation measures are a prerequisite for any sustainable solution of the excessive debt and deficit situation of most of the eurozone Member States;
J	whereas the mutualisation of eurozone sovereign debt cannot per se compensate for the loss of competitiveness of the euro area;
K	whereas the common issuance of debt, with joint and several liabilities, and an enhanced fiscal integration, with budgetary discipline and control, are two faces of the same coin;
1	Takes note of the considerable crisis mitigation and resolution efforts, and underlines the new reinforced EMU governance framework, the latest agreements reached regarding the rescue funds and the decisions taken by the ECB; believes, however, that an agreement on a lasting solution is still needed in order to build a balanced approach that combines solidarity and responsibility within the euro area; recalls that three Member States outside the euro area have also received help to overcome their sovereign debt crisis;
2	Remains extremely concerned about the ongoing euro area crisis and the threat it represents to the well-being of millions of people experiencing poverty and unemployment across the EU; points out that, in order to preserve the integrity of the Economic and Monetary Union, while pursuing structural reforms and developing a fiscal capacity for the euro area that could help absorb country-specific economic shocks or facilitate such structural reforms, alternative ways to maintain access to the markets, or to reduce the cost of borrowing for Member States, need to be found that do not rely solely on rescue mechanisms such as the ESM and EFSF;
3	Welcomes the European Council's decision of 30 June 2012 to explore ways of improving the economic and financial architecture of the euro area while avoiding moral hazard and achieving sound and sustainable public finances; considers that a long-term vision for a stronger Union needs to be built on enhanced democratic legitimacy, based on the Community method and accompanied by a time-bound roadmap;
4	Notes that the European Financial Stabilisation Mechanism (EFSM), the European Financial Stability Facility (EFSF) and the European Stability Mechanism (ESM) are the most important firewalls designed so far by the EU; is mindful that the role of the ESM regarding solvency and ring-fencing issues should not be disregarded in the future; welcomes the commitment taken by the EU Council on 18-19 October 2012 that, when an effective single supervisory mechanism is established, involving the ECB, the ESM could, following a regular decision, have the possibility to recapitalise euro area banks directly;
5	Stresses that a credible strategy for fiscal consolidation and structural reforms throughout all Member States are necessary to restore fiscal credibility, and are essential to achieve a sustainable balance of payments and sound and sustainable public finances; sound state finances are necessary for the introduction and functioning of a common debt issuance system;
6	Welcomes the presentation of the Green Book, which fulfils a long-standing request of Parliament; considers that the introduction of stability bonds would be an operation at par in importance with the introduction of the single currency;
7	Welcomes the fiscal consolidation and structural reform efforts undertaken by the Member States, and acknowledges the difficult and demanding efforts that are being requested from the European citizens; urges the Member States to continue to comply with commitments and agreements concluded in terms of fiscal consolidation, while taking due account of the macroeconomic context, and to improve their efforts to reduce excessive macroeconomic imbalances;
8	Is deeply concerned, however, that despite the efforts at reform and consolidation made by Member States, investors and players on the financial markets fail to appreciate sufficiently the efforts made so far and continue to put speculative pressure on policies, which is reflected in widening spreads and high volatility;
9	Believes that there is an urgent need to take action with a view to endorsing a longer-term strategy for the euro area which ensures sound public finances, sustainable growth, social cohesion and high levels of employment, while preventing moral hazard and supporting convergence by moving towards fiscal union; is pleased to note that the report presented by the Presidents of the European Council, the Commission, the Euro Group and the ECB has launched a debate concerning a comprehensive, ambitious and credible strategy;
10	Recognises the signs of distress showing on sub-sovereign debt markets and how they link to stress in the respective Member States;
11	Calls on Member States with large sub-sovereign debts to put in place mechanisms to issue common stability bonds that, linked to fiscal discipline conditionality, relieves sub-sovereign debt stress to levels equivalent to that of their Member States;
