A	whereas EU Member States comprise a coastline of over 90 000 kilometres in length bordering two oceans and four seas, in addition to overseas territories and national security installations throughout other oceans; whereas EU Member States are responsible for the control, security and safety of the European coastal and territorial waters, Exclusive Economic Zones (EEZs), continental shelf, maritime infrastructure and marine resources; whereas Member States have the responsibility of being the principal security provider for seafarers on ships flying their flag and for their citizens; whereas States' inability to control their maritime space has consequences well outside their coastal and maritime zones;
B	whereas the maritime boundaries of the Member States form the external borders of the European Union;
C	whereas maritime spaces are open, vast and boundless, and are only limited by maritime jurisdictions; whereas maritime spaces are difficult to control, especially since international maritime law aims principally at facilitating trade and guaranteeing free movement;
D	whereas 90 % of the EU's external trade and 40 % of its internal trade is transported by sea; whereas the EU is the world's leading maritime shipping actor, with European ship owners managing 30 % of the vessels and 35 % of world shipping tonnage - inter alia 55 % of container vessels and 35 % of tankers, representing 42 % of the value of global seaborne trade; whereas taken together the EU Member States constitute the world's biggest EEZ (of around 25 million square kilometres);
E	whereas any EU maritime strategy should first and foremost promote the basic principles laid down in Article 21 TFEU such as democracy, the rule of law, the universality and indivisibility of human rights and fundamental freedoms, respect for human dignity, the principles of equality and solidarity, and respect for the principles of the United Nations Charter and international law; whereas States have a duty to endeavour to enforce and reinforce international law, particularly UNCLOS, and to guarantee the flow of maritime routes and the preservation of the Global Commons, and of commercial and environmental interests;
F	whereas the importance of global maritime flows for the Union has increased exponentially as a result of economic growth, globalisation and growing global interdependence; whereas the geostrategic maritime balance is fast changing, with emerging powers adopting access denial technologies and strategies to assert themselves in regional and global maritime areas, constraining US and European access; whereas a more complex and diffuse maritime security environment with a loose and varied application of international treaties makes effective multilateralism and international cooperation in regulating maritime affairs more difficult; whereas it is in the EU's interest to ensure maritime security not only in the waters off its coasts but throughout the world's oceans and seas;
G	whereas several factors such as poverty, lack of development, low levels of state control and law enforcement and the vulnerability of routes facilitate the proliferation of different types of threats to maritime security; whereas those threats can derive both from the behaviours of states interested in disturbing international maritime flows and from the illegal activities of non-state actors, such as transnational crime (e.g	arms or drugs trafficking), international terrorism or piracy, that exploit the weaknesses of a fragmented local, regional and global maritime governance system; whereas legal and illegal activities at sea have been growing in number and complexity as a result of this multiplication of actors present at sea making it increasingly difficult to distinguish legal activities from illegal ones; whereas this puts pressure on the EU to invest in a holistic approach in order to address the complexity of transnational challenges, which no Member State can meet alone;
H	whereas the global outlook on naval capabilities and power projection is fast changing, with emerging and established powers increasingly calling into question UNCLOS principles, international arbitration and regulation; whereas, most significantly, China pursues its String of Pearls policy, endeavouring to increase and extend its presence at sea for a multitude of stated and unstated reasons, from securing trade and energy routes to controlling marine resources and maritime critical infrastructure, clashing with the maritime interests of virtually all of its neighbours in the South and East China Seas;
I	whereas the EU and all its Member States are contracting parties to UNCLOS, and therefore the Convention constitutes part of the acquis communautaire;
J	whereas, as a global actor, the EU must consider security challenges and possible autonomous responses, especially with regard to the nearby Mediterranean Sea, the Horn of Africa and West Atlantic areas, but also the Pacific, via East and West, and from the Arctic to the Antarctic;
K	whereas illegal maritime non-state actors proliferate, threatening critical maritime routes and infrastructures and exploiting the weaknesses of states and their jurisdictions;
L	whereas the fight against these non-conventional threats often takes place in challenging and dangerous environments, thus requiring both civilian and military means; whereas the CSDP, with both a civilian and a military dimension, is an appropriate framework to use to combat dangerous threats at sea and along the coast;
