A	whereas the Customs Union with Turkey remains one of the most advanced and close commercial relationships that the EU has with any third country,
B	whereas Turkey is the seventeenth largest economy in the world, according to World Bank statistics, and the sixth largest economy in Europe, with industrial goods amounting to over 90% of its exports; whereas in 2008 Turkey ranked as the world's twentieth largest receiver of FDI and its FDI inflow amounted to 18 billion,
C	whereas Turkey has become the EU's seventh largest trade partner and the EU is Turkey's largest trading partner,
D	whereas in 2009 Turkey exported EUR 33.6 billion's worth of products to the EU and imported EUR 40.4 billion's worth of products from the EU,
E	whereas average unemployment in Turkey reached an alarming 12,5% in 2009 and decreased to 10,8% in April 2010 according to OECD data, youth unemployment stands at 25% and the 2010 Millennium Development Goals Report on Turkey indicates that the extreme poverty ratio is 17,1%,
1	Welcomes the fact that the EU's trade relations with Turkey are at an advanced level; calls on Turkey to simplify procedures and bureaucracy and remove remaining tariff and non-tariff barriers; stresses the importance of constructive dialogue between the two parties in order to further improve these relations;
2	Recalls that, according to the combined reading of Article 205 of the Treaty on the Functioning of the European Union and Article 21 of the EU Treaty, the Union's external action, including the common commercial policy, seeks to promote ‘(...) democracy, the rule of law, the universality and indivisibility of human rights and fundamental freedoms, respect for human dignity, the principles of equality and solidarity, and respect for the principles of the United Nations Charter and international law’ as well as to build partnership with third countries which share the principles referred to above;
3	Calls on the Commission to continue its engagement and dialogue with Turkey on trade, particularly within the Joint Consultative Committee and the EC-Turkey Customs Union Joint Committee; encourages both sides to use these platforms more effectively, by rapidly resolving outstanding issues such as Turkey's ban on imports of beef meat, live bovine animals and derivative products and some EU Member States' road quotas applied to vehicles registered in Turkey; 
4	Notes Turkey's long-term growth potential and demographic specificities; encourages both the EU and Turkey to pay due attention to their interlinked economies, to maintain open trade and investment regimes and their ability to withstand domestic protectionist pressures in line with their commitments in various international platforms, and to use trade defence instruments in compliance with the WTO; 
5	Is concerned about the low level of participation of women in the labour market and their employment in the informal sector; encourages Turkey to put women's employment at the core of its economic, social and employment policies; 
6	Stresses the severity of the youth employment situation and the lack of specific actions to tackle the problem; refers to a recent ILO study which describes employment creation in general and women's and youth employment in particular as the key labour-market challenge for Turkey's development; calls, therefore, for an employment strategy which targets youth employment in general and the situation of young women in particular;
7	Welcomes the establishment of the Customs Union (CU) in 1996, which has provided increased market access and allowed trade volumes between the EU and Turkey to reach EUR 100 billion per annum at their peak in 2008; 
8	Highlights the fact that the CU covers manufactured goods and processed agricultural products; looks forward to the inclusion of agricultural products in the CU as soon as possible; considers that the CU can be deepened to include coverage of other areas such as services and public procurement; 
9	Finds it regrettable that, according to the latest WTO review, the average tariff rate on agricultural products applied by Turkey is relatively high and in some cases extremely high (on corn, for example the duty applied is 130%); calls on the Turkish Government to substantially reduce these barriers;
10	Welcomes the alignment of the Turkish Customs Code with that of the EU and, in particular, the adoption of the Generalised System of Preferences (GSP); calls for greater alignment of Turkish legislation with the Community acquis as regards free trade, combating counterfeiting, and post-clearance checks and authorisations for duty-free shops;
