A	 whereas the disputed territory which constituted the former Princely State of Jammu and Kashmir is currently administered in separate parts by the Republic of India, the Islamic Republic of Pakistan and the People's Republic of China, and has a total population of 13.4 million,
B	 whereas much of Jammu and Kashmir, in particular Gilgit and Baltistan, suffers from extreme poverty and neglect, with enormous deficiencies in basic literacy and numeracy and in access to healthcare, a lack of democratic structures and major deficiencies in the rule of law and justice; and whereas the whole of Jammu and Kashmir suffers from exceptional economic decline,
C	 whereas the question of water resources is also a factor exacerbating the dispute between Pakistan and India over Jammu and Kashmir and is an important element of any definitive resolution,
D	 whereas Jammu and Kashmir has been a source of conflict for nearly 60 years, a period punctuated by armed conflicts between India, Pakistan and China; whereas this dispute has allegedly claimed more than 80,000 lives; whereas the conflicts between India and Pakistan now include international terrorism; and whereas China, India and Pakistan are nuclear powers, although India and Pakistan have not signed the Nuclear Non-Proliferation Treaty,
E	 whereas there is considerable evidence that over many years Pakistan has provided Kashmiri militants with training, weapons, funding and sanctuary and has failed to hold militants accountable for atrocities they have committed on the Indian-administered side; whereas, however, according to Indian government reports, since 11 September 2001 militant infiltration into Indian-administered Jammu and Kashmir has decreased noticeably, and whereas the Government of Pakistan should put a definitive end to any infiltration policy,
F	 whereas a ceasefire has been in place on the LoC since November 2003 and, despite a few breaches, has continued to hold,
G	 whereas the ceasefire has enabled India and Pakistan to engage in an ongoing dialogue on Jammu and Kashmir which is now starting to be modestly successful; whereas a number of Confidence-Building Measures (CBMs) are being implemented as part of the peace process; and whereas the Kashmiri population is striving to reap the benefits of those CBMs and is actually implementing them at a local level; whereas Kashmiris on the Chinese side remain outside that process, 
H	 whereas the India-Pakistan joint statement on Kashmir of 18 April 2005, issued at the conclusion of President Musharraf's visit to India, has helped to strengthen the process of rapprochement between the two countries, in particular by reaffirming the irreversibility of the peace process and focussing on a non-military solution to the Kashmir conflict, 
I	 whereas economic development is vital for building up the physical and social infrastructure and improving the productive potential of Jammu and Kashmir; whereas the EU-Pakistan Joint Declaration of 8 February 2007 is a positive new step in strengthening their relations, and whereas both sides are looking forward to moving ahead with the implementation of the 3rd Generation Cooperation Agreement, in the belief that it may help to promote socio-economic development and prosperity in Pakistan; whereas the EU and Pakistan have reaffirmed their commitment to the settlement of disputes by peaceful means, in accordance with international law, bilateral agreements and the principles of the UN Charter, 
J	 whereas the current wide-ranging EC-India 3rd Generation Cooperation Agreement, in existence since 1994, has as its institutional basis a joint political statement which fixed annual ministerial meetings, and opened the door to a broad political dialogue,
K	 whereas on the morning of 8 October 2005 an earthquake of magnitude 7.6 on the Richter scale, the most devastating international earthquake in living memory, struck a broad swathe of territory from Afghanistan through Pakistan and India, but with by far the greatest impact felt in Jammu and Kashmir, with exceptional losses in Azad Jammu and Kashmir (AJK) and Pakistan's North-West Frontier Province (NWFP),
L	 whereas in minutes the earthquake claimed over 75,000 lives in AJK, later rising to 88,000, and claimed 6,000 in Indian-administered Jammu and Kashmir, and left tens of thousands of people injured and millions entirely displaced, with minimal basic needs provision and without permanent shelter, employment, health care and education, on the Pakistani side; whereas dozens of towns and villages have been partially or totally destroyed, agriculture decimated and the environment contaminated, and whereas levels of development have been severely set back,
M	 whereas both state-armed forces and opposition armed groups in the Kashmir dispute should abide by the 1949 Geneva Conventions and customary international humanitarian law, which prohibit attacks against civilians, and serious violations of which constitute war crimes which states have a duty to prosecute,
N	 whereas more than 2,000 soldiers have died on the Siachen Glacier in the last ten years, and whereas the ceasefire in the Siachen region since November 2005 is welcome,
1	Stresses that India, Pakistan and China (to which Pakistan ceded the Trans-Karakoram Tract in 1963) are important EU partners, the first enjoying strategic partnership status; believes that a resolution of the continuing conflict along the LoC can best be achieved jointly by a constant engagement between the governments of India and Pakistan, involving the peoples of all parts of the former princely state; nevertheless thinks that the EU may have something to offer based on past experience of successful conflict resolution in a multi-ethnic, multinational, multi-faith context; therefore offers the present resolution and any meetings that may come out of it as part of a shared experience from which the EU can also learn; reiterates the importance of continued EU support to both India and Pakistan as they implement the 2004 peace process;
