A	whereas investing in actions for young people is crucial for the future of European societies, especially at times when the proportion of young people in the total population is constantly decreasing,
B	whereas all young people are an added value to society and have to be recognised as such,
C	whereas current generations, when shaping policies of today, have a strong responsibility towards young people and future generations; whereas policy-makers and researchers need to take young people's views into account to give them a say,
D	whereas the European Union possesses important tools relating to youth policies, yet these tools need to be fully exploited, communicated and integrated by Member States,
E	whereas employment means more than just paid work: it is an agent of socialisation and can be an important source of support, structure and identity formation,
F	whereas an insecure job situation may lead young people to refrain from or to postpone starting a family, thus having an impact on demographic developments,
G	whereas today's European youth is exposed to growing unemployment rates and is badly affected by the economic crisis, whereas in particular young people with poor qualifications are more likely to be unemployed, and whereas it is important, therefore, to ensure that young people receive the best possible training which guarantees them prompt access to and a long-term stake in the labour market,
H	whereas equal access for all young people to high-quality education and training at all levels should be supported and opportunities for lifelong learning should be further promoted,
I	whereas young people's transition between education and training and the labour market should be facilitated,
J	whereas absolute priority should be given as a matter of urgency to the problems of early school-leaving and illiteracy, in particular among adolescents and the youth prison population,
K	whereas issues relating to health, housing and the environment are of great importance for young people and can have a serious impact on their lives and future; whereas a favourable environment should be promoted in terms of education, employment, social inclusion and health,
L	whereas young people, while having to be able to rely upon a healthy family environment, require support in satisfying their need for autonomy and independence,
M	whereas environmental aspects are not explicitly included in the Commission communication and in the Council Resolution, although they are crucial for young people and have a serious impact on the health, quality of life and well-being of future generations; whereas, therefore, in an EU strategy for youth environmental issues should be clearly mentioned in the fields of action,
N	whereas active participation in society is not only an important means of empowering young people but also contributes to their personal development, to their better integration into society, to the acquisition of skills and to the development of a sense of responsibility,
O	whereas youth work is important for the EU's youth strategy, as a worthwhile leisure activity for and to be undertaken by young people, but also in order to acquire skills and achieve personal development, 
P	whereas learning and experiencing what it means to have a stake in society fosters an understanding of and active participation in democracy and its processes,
Q	whereas the existence of the European programmes which benefit youth should be better communicated to young people so as to enhance their participation,
R	whereas an effective youth policy can contribute to the development of a European mentality,
1	Welcomes the Commission Communication ‘An EU Strategy for Youth – Investing and Empowering’;
2	Welcomes the Council Resolution on a renewed framework for European cooperation in the youth field (2010-2018);
