A	 bearing in mind that there is a difference between the protection of minorities and anti-discrimination policies; noting that equal treatment is a basic right, not a privilege, of all citizens, and tolerance should be a general attitude in life, not a favour granted to some and not to others; considering, therefore, that all forms of discrimination must be fought with equal intensity; recalling that national minorities contribute to the richness of Europe,
B	 whereas every individual in the European Union has an equal right and duty to be a full, active and integrated member of society, equal before the law; whereas each person is first and foremost an individual and unique person, and being part of a minority will never justify or explain either exclusion or discrimination, or a decision to withdraw from the community,
1	Considers that it is of primary importance to the enlarged Union of 25 Member States and 450 million inhabitants:
2	Recalls that, pursuant to Article 191 TEC, political parties at European level are important as a factor for integration within the Union; is concerned, therefore, at the growing public acceptance of profoundly racist, anti-semitic, islamophobic and homophobic statements and actions by prominent politicians and Members of government; calls on all political parties to renew their commitment to the Charter of European political parties for a non-racist society, adopted on 5 December 1997, and therefore stresses that the fundamental prerequisites of the political parties for an inclusive minority policy are:
3	Takes note of the fact that, in general, minority issues in the Union have not been high enough on the agenda of the Union and now need to be given greater attention, in order to strengthen the effectiveness of the measures taken by the public authorities in this domain; considers that, in this context, the future Fundamental Rights Agency must play a key role;
4	Points out that recent and future enlargements have led and will lead to a greater number of Member States characterised by cultural and linguistic diversity; believes, therefore, that the EU has a particular responsibility in safeguarding the rights of minorities;
5	Emphasises the fact that minority rights are an integral part of basic human rights, and considers it necessary to draw a clear distinction between (national) minorities, immigrants and asylum seekers;
6	"Urges the Commission to establish a policy standard for the protection of national minorities, having due regard to Article 4(2) of the Framework Convention for the Protection of National Minorities (FCNM): ""The Parties undertake to adopt, where necessary, adequate measures in order to promote, in all areas of economic, social, political and cultural life, full and effective equality between persons belonging to a national minority and those belonging to the majority"	"In this respect, they shall take due account of the specific conditions of the persons belonging to national minorities"";"
7	"Points out the inconsistency of policy toward minorities - while protection of minorities is a part of the Copenhagen criteria, there is no standard for minority rights in Community policy nor is there a Community understanding of who can be considered a member of a minority; notes that nor is there a definition of minorities in the United Nations Declaration on the Rights of Persons Belonging to National or Ethnic, Religious and Linguistic Minorities, or in the FCNM; recommends that such an definition should be based on the definition, laid down in Council of Europe Recommendation 1201(1993), of a ""national minority"" as groups of persons in a state who:"
8	"Considers that, as is clear from the situations outlined above:
"
9	Notes that the Commission has already taken these standards into account in the context of the Copenhagen criteria
10	Points to the fact that, in implementing a policy of protecting minorities and of anti-discrimination, the Union must not seek to question the legal and constitutional structure of its Member States or the principle that all are equal before the law;
11	Notes with concern the unsatisfactory state of implementation of anti-discrimination policies; urges all Member States in particular to step up the implementation of anti-discrimination policies, in particular with regard to Directive 2000/43/EC and Directive 2000/78EC, and urges the Commission to include as one of the objectives of the 2007 European Year of Equal Opportunities for All the need to find an adequate solution to the problems relating to:
12	Notes the importance of developing mechanisms to collect data on racial discrimination in line with data protection legislation as an effective means of identifying, monitoring and reviewing polices and practices to combat racial discrimination and promote racial equality;
13	Notes that, in many instances, Community law is implemented to only a limited extent, which is mainly due to ignorance of social structures and mistrust and doubt on the part of citizens; considers that Member States should encourage, on the basis of legislation, collective agreements or practice, public and private sector employers to promote programmatically and systematically the principle of equality and non-discrimination at the workplace and in working conditions, access to employment, career development, pay and vocational training;
14	Advocates an integrated approach to equality and non-discrimination and the mainstreaming of these concepts in relevant EU policies; considers that the objective is to ensure that Member States deal effectively and appropriately with the increasing diversity of their societies;
