A	"	whereas the rule-based multilateral trading system, established through the World Trade Organisation (WTO), continues to represent the most suitable framework for regulating and promoting fair and equitable trade by developing appropriate rules and ensuring compliance with those rules,"
B	"	whereas the EU should continue to give priority to the achievement of a balanced outcome of the Doha Development Agenda (DDA), which would assist developing countries to play a full part in the international trading system,"
C	"	whereas bilateral and inter-regional trade agreements can nevertheless complement the WTO rule book by covering issues such as social and environmental standards where it is currently difficult to find multilateral agreement,"
D	"	whereas the agreement with Korea can also address questions of investment and trade in services, but should do so in a way which ensures that market opening does not compromise either European or Korean rules on the protection of public services and cultural diversity or the policy space needed to unilaterally enact sustainable social, economic and environmental policies in the EU as well as in Korea,"
E	"	whereas Korea is one of the world's leading economies with an income per head that is equivalent to a middle-ranking EU Member State,"
F	"	whereas poverty remains an unresolved and deepening problem in Korea which, according to OECD statistics, ranks among the three OECD members that have the biggest income gap and which are experiencing the greatest widening of the income gap; whereas Korea ranks last among OECD countries with less than 5 percent of tax income being spent on social security, compared to an OECD average of 43 percent,"
G	"	whereas Korea is the EU's fourth largest trading partner outside Europe, and the EU was the largest foreign investor in Korea in 2006,"
H	"	whereas Korea has signed Free Trade Agreements (FTAs) with the United States and a number of other leading trading partners and is currently negotiating additional agreements,"
I	"	whereas market access is being increasingly hampered by various types of non-tariff barrier (NTB), including a failure to adopt international norms and standards, that are partially responsible for the structural EU deficit in bilateral trade relations,"
J	"	whereas studies show that an EU-Korea agreement could produce substantial economic gains for both parties, but that, in any of the scenarios considered, Korea would receive two thirds of the benefits,"
1	Considers that a successful outcome of the DDA remains the EU's trade priority and would be concerned if bilateral negotiations with Korea or other partners were to distract from the achievement of this objective;
2	Believes that bilateral negotiations with major trading partners or regions can usefully supplement the multilateral rule book provided they produce ambitious, high quality agreements that go well beyond tariff reductions;
3	Considers that the size and rapid growth of the Korean economy makes it a suitable candidate for such an agreement but draws attention to the significant problems – including substantial NTBs – that will need to be addressed in order to reach a satisfactory agreement;
4	Believes that an agreement limited to tariff reductions would merely produce short-term benefits and therefore demands the dismantling of NTBs as well as the opening of the services sector in Korea;
5	Considers that any FTA with Korea should take account of the four so-called Singapore Issues (trade and investment, trade and competition policy, transparency in government procurement, and trade facilitation);
