A	whereas value added tax (VAT) evasion and fraud not only affect the financing of Member States' budgets, but also the EU own resources system insofar as reductions in the VAT own resource have to be compensated by an increase in the gross national income (GNI) own resource and thus distortions caused by VAT fraud affect the overall balance of the own resource system,
B	whereas the Commission, in its communication of 31 May 2006 concerning the need to develop a co-ordinated strategy to improve the fight against fiscal fraud (
C	whereas the Court of Auditors' analysis in Special Report No 8/2007 as to whether the information exchanges between Member States are carried out in a timely and effective manner and whether adequate administrative structures and procedures are in place to support administrative cooperation confirmed that the main objective of Regulation (EC) No 1798/2003, i.e	effective administrative cooperation to combat VAT evasion, has not been achieved,
1	"Welcomes the Court of Auditors' Special Report No 8/2007, which provides an independent assessment of administrative cooperation in the fight against VAT evasion and fraud and analyses Member States"" performance and the Commission's role in great detail; concludes, on the basis of the Court of Auditors' findings, that Regulation (EC) No 1798/2003 is not an effective tool for administrative cooperation as several Member States obstruct its implementation and the Commission's role is limited;"
2	Is aware of the fact that the actual volume of VAT evasion and fraud is difficult to assess, as many Member States either do not collect or do not publish data; notes that according to estimates quoted by the Court of Auditors, VAT revenue losses amounted to EUR 17 billion in Germany for 2005 and EUR 18,2 billion in the UK for the tax year 2005-2006; notes that the volume of VAT fraud could exceed the volume of the Community's total annual budget;
3	Welcomes the Commission's initiative to launch a study to obtain solid estimates of the amount of tax fraud, including VAT fraud, in the different Member States; invites the Commission to inform Parliament's competent committees of the findings of the study as soon as they are available;
4	Urges the Council and the Commission to give a higher priority to the development of a common approach in order to quantify and analyse VAT fraud, which should allow assessment as to whether measures taken by Member States against VAT evasion and fraud are successful, or whether they just trigger a displacement of VAT fraud to other economic sectors or Member States;
5	Requests the Council, the Commission and the Member States to fully take into account the recommendations of the Contact Committee of the Supreme Audit Institutions of the European Union of December 2007, which include proposals as to how Member States could improve their estimates and how a single model for the estimation of VAT fraud could be established;
6	Is concerned about the shortcomings identified by the Court of Auditors as regards administrative cooperation between Member States in the field of VAT;
7	Is worried at the Court of Auditors' observation that in some Member States basic requirements for effective cooperation were missing; notes the following deficiencies in particular:
8	Urges Member States to guarantee timely exchange of information on request; is convinced that the proposed amendments to the VAT Directive
9	Calls on the Council to address the discrepancy between the number of requests for information which a Member State claims to have received and the number of requests other Member States claim to have sent to it, and to solve this problem as a matter of urgency;
10	Recommends to the Commission that, within their national reform programmes under the Lisbon strategy, Member States report on the implementation of data requirements towards other Member States; considers it important, where data provision from one Member State to another is subject to systematic delay, that infringement procedures be initiated by the Commission against the Member State that delays the provision of data;
11	Calls on the Commission to facilitate further exchange of best practices and coordination between Member States as regards the organisational arrangements for administrative cooperation;
12	Invites Member States to fully exploit the possibility of delegating competences as regards information exchange to local tax offices in order to speed up and improve the quality of cooperation; notes that a secured electronic information channel between local offices in different Member States was made available by the Commission in 2007;
13	Recognises that administrative cooperation at EU level is an essential tool for combating tax fraud; encourages Member States to exploit fully the possibility of setting up effective administrative cooperation between local tax offices, including by means of electronic communication;
14	Notes that Belgium founded the Eurocanet (European Carousel Network) in order to improve the spontaneous exchange of information; notes that, meanwhile, 24 Member States participate in this exchange of information on companies suspected of being involved in missing trader fraud;
15	Notes that, according to experts, Eurocanet enables tax administrations to detect VAT fraud quicker as it provides for a comprehensive information exchange, uses the Belgian authorities as a central coordinating point and provides for the involvement of operational administrative anti-fraud services;
16	Observes however that the efficiency of Eurocanet is reduced by the fact that three big Member States, Germany, Italy and the UK, do not participate; calls on Germany, Italy and the UK to join Eurocanet;
17	Is worried at the Court of Auditors' detection of serious weaknesses in the VAT Information Exchange System (VIES) due to delays in collecting and capturing data and problems in correcting wrong data; requests Member States and the Commission to remedy these weaknesses as a matter of urgency by the end of 2008;
18	Fails to understand why Member States, despite the Commission's efforts to facilitate an agreement, still have not agreed on common criteria for the cancellation of VAT numbers, although the possibility for a quick withdrawal of a VAT number is an essential element in stopping and preventing VAT fraud;
19	Regrets that simultaneous, multilateral controls are not sufficiently used by Member States, although the Community provides for their funding and the Court of Auditors reports that good results can be achieved;
20	Regrets, particularly in the light of the above-mentioned shortcomings observed by the Court of Auditors with regard to Germany, that Germany did not comply with the Court of Auditors' audit request; supports the Court of Auditors' view that Germany's refusal constitutes a breach of its obligations under the EC Treaty; notes that the Commission has started infringement proceedings before the Court of Justice against Germany; invites the Court of Auditors to carry out the planned audit in Germany in the case of a finding of infringement by the Court of Justice;
21	"Notes that the Council's working party on tax questions discussed the Court of Auditors"" Special Report; invites the Council to adopt formal conclusions regarding the Court of Auditors"" findings, as it is done for the other Special Reports during the Commission discharge procedure, before December 2008;"
22	Welcomes the Commission's proposals for amendment of the VAT Directive
23	Invites the Commission to submit further proposals aimed at reinforcing Member States' ability to collect non-paid VAT by making traders jointly and severally liable for tax losses in cases where their non-compliance with reporting obligations facilitated the fraud;
24	Invites the Commission to submit further proposals on automated access by all other Member States to certain non-sensitive data held by Member States on their own taxable persons and on the harmonisation of procedures for the registration and de-registration of persons liable for VAT to ensure the swift detection and de-registration of counterfeit taxable persons;
25	Notes that, under Regulation (EC) No 1798/2003, the Commission evaluates the functioning of administrative cooperation and pools Member States' experience; notes the Commission's intention to set up a monitoring system with quantifiable indicators in order to assess whether Member States are able and actually do provide efficient assistance to each other; requests the Commission to inform Parliament of the state of play before the start of the forthcoming discharge procedure;
26	Notes that the Commission has no access to the content of information exchanged under Regulation (EC) No 1798/2003, but that its role is limited to the maintenance and development of the communication network; agrees with the Court of Auditors that this hampers the Commission's ability to detect the reasons for problems and to put forward solutions;
