A	Whereas some 90 parties to the United Nations Framework Convention on Climate Change, including emerging economies, which are collectively responsible for more than 80 % of global emissions, have made unilateral declarations of quantified economy-wide emission reduction objectives, albeit not legally binding;
B	whereas the European Parliament and the European Council have declared their ambition to secure an 80 to 95 % level of reduction in greenhouse gas emissions by 2050; 
C	whereas the European Union must agree specific targets for emission reductions to provide the basis and framework for the necessary legislative acts and other measures;
D	whereas the Roadmap demonstrates that the current 20 % climate target, of which more than half could be achieved through non-domestic offsets, is not on a cost-effective pathway towards a 80 % reduction in 2050 as compared to 1990; whereas 80 % is on the low end of the 80-95 % range which the IPCC considered necessary for industrialised countries, and which the European Council adopted as the EU target for 2050;
E	whereas industry needs to have a clear picture of the EU's low-carbon strategy, which must also be backed up by regulatory certainty, ambitious targets and well-designed funding mechanisms, with a view to making long-term green investments;
F	whereas it is in the interests of Member States to reduce their dependence on foreign energy suppliers, especially from politically problematic countries;
G	whereas the International Energy Agency has calculated that four-fifths of the total energy-related CO
H	whereas it is necessary to assess and act against the risk that, in the absence of sufficient global efforts, domestic action will lead to a shift in market share towards less efficient installations elsewhere, thereby resulting in increased emissions globally, i.e	in carbon leakage;
I	whereas the Stern report estimates that the costs of non-action in climate protection will be equivalent to losing at least 5 % of global GDP per annum;
J	whereas the production and consumption of biomass as an energy source are not, by definition, carbon-neutral;
K	whereas the social aspects need to be taken into account, by means of the ‘social impact assessment’ instrument,
1	Recognises the benefits to Member States,  and, where appropriate, to their regions, of developing a low carbon economy; therefore endorses the Commission's Roadmap to a competitive low carbon economy in 2050, together with its trajectory, the specific milestones for domestic emission reductions of 40 %, 60 % and 80 % for 2030, 2040 and 2050 respectively, and the ranges for sector-specific milestones, as the basis for proposing legislative and other initiatives on economic and climate policy; recognises that the trajectory and milestones are based on PRIMES modelling with a view to preparing the necessary legislative and regulatory instruments;
2	Calls on the Commission to set interim greenhouse gas emission reduction for 2030 and 2040, including concrete objectives for each sector, together with an ambitious timetable; 
3	Invites the Commission to bring forward within the next two years the measures necessary to achieve the 2030 objectives, taking into account particular national capacities and potentials, as well as international progress on climate action;
4	Considers that measures should be implemented in a coordinated, cost-efficient and effective way, allowing for the specific characteristics of Member States; 
5	Calls for greater consistency among Community programmes and policies in order to achieve the Roadmap's objectives and ensure that its priorities are fully integrated in the new 2014-2020 Multiannual Financial Framework; acknowledges that delivering the 20 % energy efficiency target would allow the EU to reduce its internal CO
6	Recalls that in the run-up to the Durban Climate Conference, the European Parliament called for the CO
7	Stresses that clear emissions targets will stimulate the early investments needed in R&D, demonstration and deployment for low-emitting technologies, and that defining a long-term strategy is paramount to ensuring that the EU is on track to achieve its agreed objective of reducing emissions by 2050; 
8	Calls on the Commission to present a cost-benefit analysis of meeting the proposed pathway at Member State level, taking into account national circumstances stemming from different technological development, as well as the necessary investments (and the attendant social acceptability) and the existence of a wider range of possible global conditions;
9	Underlines that moving to a low carbon economy would have significant potential for creating additional jobs, while securing economic growth and providing a competitive advantage for European industry;
10	Recalls that the transition to clean technologies would drastically reduce air pollution and thus ensure significant health and environmental benefits
11	Notes that the worldwide development and application of low carbon technologies is increasing rapidly, and that it is essential for Europe's future competitiveness to increase levels of investment in research, development and application in relation to these technologies;
12	Notes the shift in sustainable scientific and technological innovation away from Europe to other parts of the world, which may lead to the EU losing its technological leadership in the field and turn it into a net importer of these technologies and the related finished products; emphasises, therefore, the importance of European added value for the development and domestic production of technologies and products, in particular for energy efficiency and renewables;
13	Emphasises that China is the world leader in terms of installed wind farm capacity, that Chinese and Indian producers are among the top ten wind turbine producers, and that China and Taiwan currently manufacture most of the world's photovoltaic panels; calls on the Commission and the Member States to take steps to promote the eco-efficient development and production in the EU of these technologies and of the new and innovative technologies that are needed to achieve the ambitious targets for the reduction of greenhouse gas emissions;
14	Calls on the EU to continue to play an active role in the international negotiations to finalise an ambitious, comprehensive and legally binding agreement; notes the importance of the EU demonstrating its convictions and acting as a role model in demonstrating the benefits and viability of the low carbon economy; welcomes the outcome of the Durban conference in agreeing a clear timeline for drafting an international post-2012 agreement and the acceptance that large emitters, whether they be developed or developing economies, must adopt ambitious and sufficient targets for the reduction of greenhouse gas emissions;
15	Stresses that the EU must continue to act constructively in global climate negotiations, and that European climate diplomacy needs to be further developed under the umbrella of the EEAS; 
16	Points out that the main challenge for a sustainable low carbon economy is to ensure that climate change policies are integrated into all key fields of activity relating to energy, transport, agriculture, education, innovation, etc;
17	Stresses that delaying global and European climate action would result in higher costs, not only for achieving the 2050 target due to stranded investment in high-carbon capital stock and slower technological learning, but also in terms of losing an innovative leading role for the EU in research, job creation and guidance for a greener sustainable economy; points out, furthermore, that delayed action for 2020 will result in reduced abatement potential for 2030 and beyond;
18	Reiterates that cumulative emissions are decisive for the climate system; notes that even with a pathway of 30 % reductions in 2020, 55 % in 2030, 75 % in 2040 and 90 % in 2050, the EU would still be responsible for approximately double its per capita share of the global 2°C compatible carbon budget, and that delaying emissions reductions increases the cumulative share significantly;
19	Recalls that limiting the raise of global temperature to an average of 2°C does not guarantee avoiding significant adverse climate impacts;
20	Recognises that the EU Emissions Trading System (ETS) is the principal instrument, although not the only one, for reducing industrial emissions and promoting investment in low carbon technologies;  notes that further improvement of the ETS is necessary; calls on the Commission and the Member States to complement the EU ETS with a technology- and innovation-based approach in order to secure the significant reductions needed;
21	Notes that the EU ETS is functioning as designed, and that the lower carbon price is a result of reduced economic activity and available allowances far exceeding demand; expresses concern that the lack of stimulus for low carbon investments and greater energy efficiency risks putting the EU at a disadvantage towards its industrial competitors; acknowledges reports that the carbon price is not expected to increase in the absence of much higher growth or adjustment to the ETS;
22	Recognises the fact that current carbon price will not incentivise investments in low carbon technologies and thus will have a very limited role in driving emission reductions, while risking to lock the EU into carbon-intensive infrastructures for the decades to come;
23	Stresses that climate change mitigation and adaptation policies cannot rely solely upon market-based mechanisms;
24	Recognises that the ETS is experiencing problems not originally anticipated, and that the accumulating surplus of allowances will depress the incentive to promote low carbon investments for many years to come; notes that this endangers the effectiveness of the ETS as the EU's principal mechanism to reduce emissions in a manner that creates a level playing field for competing technologies, gives companies flexibility to develop their own mitigation strategy, and provides for specific measures to combat carbon leakage.
