1	Welcomes the fact that the reporting periods for the Commission's annual report on the protection of financial interests and for the OLAF activity report have finally been harmonised, thus improving their comparability;
2	Notes that in 2004, in the areas of own resources, agriculture and structural policy, irregularities and cases of fraud totalling some EUR 982,3 million were reported by the Member States (2003: EUR 922 million; 2002: EUR 1,15 billion); the figures forwarded to Brussels by the Member States can be broken down as follows:
3	Stresses that the importance of year-on-year fluctuations in losses reported should not be overestimated and that they may be affected by a wide variety of factors;
4	"Regards it as completely unacceptable that there are still 'old' Member States (Germany, Greece and Spain) failing to forward notifications on irregularities to the Commission electronically, that those notifications are incomplete and that they are forwarded with several years"" delay;"
5	Notes that, in the area of own resources, the value of reported losses has fallen from EUR 269,9 million (2003) to EUR 205,7 million (2004); cigarettes, television sets and sugar were particularly susceptible to fraud;  the number of cases in Belgium (+58%), Sweden (+36%) and France (+30%) has increased markedly; EUR 54,8 million (27%) has already been recovered;
6	Notes that, in the area of agricultural expenditure, reported losses have fallen by over 50% from EUR 169,7 million (2003) to EUR 82,1 million (2004); regrets the fact that the higher the amount of support concerned, the less willingness there is to report cases; yet again criticises the fact that Germany, Greece and Spain have still not introduced an electronic reporting system;  furthermore, Germany and the Netherlands in particular are failing to meet their obligation to communicate the identity of natural and legal persons involved in irregularities which have been established;
7	Highlights the fact, however, that taken over a longer period the trend in losses in the EAGGF area is clearly downwards, whereas in the area of the Structural Funds a substantial increase has been seen; in 2000, for example, the loss reported in the EAGGF area still totalled EUR 474,6 million, whereas the loss in the area of the Structural Funds in the same year totalled no more than EUR 114,2 million; since then, the proportions of the frauds statistics accounted for by the two areas have almost been reversed;
8	Stresses that falling figures in the area of agriculture are also the result of the effective operation of the integrated administration and control system (IACS);  therefore insists that that system be used in all Member States; regrets the fact that, according to paragraph 4.8 in the European Court of Auditors' 2004 annual report, more than seven years after the time limit for full implementation of the system, the IACS is still not fully implemented in Greece; notes that the government of Greece has refuted these claims and in November 2005 opened negotiations with the Commission in order to settle the issue;
9	Points out that Spain (EUR 35 million) and Germany (EUR 19 million) account for more than 65% of losses; direct aids (EUR 29 million: in particular as a result of the reporting of fictitious areas), export refunds (EUR 21 million: with frequent use of forged customs documents) and market support measures (EUR 20 million: particularly citrus fruits and fresh vegetables) are proving particularly susceptible to irregularities;
10	Points out that, in 2004, losses in connection with structural actions again greatly increased from EUR 482,2 million (2003) to EUR 694,5 million (2004, including EUR 163 million relating to the Cohesion Fund); as a rule, 86% of irregularities are not reported until two years after they are detected; of the EUR 532 million in losses relating to the Structural Funds, the European Regional Development Fund accounts for EUR 485 million; losses reported from Italy (EUR 194,9 million), Germany (EUR 127,5 million) and Greece (EUR 112 million) represent 81.6% of the aggregate loss reported; incorrectly carried out measures and infringements of Treaty provisions were the most common causes of irregularities;
11	Takes the view in this connection that, in the 2005 reporting period, particular attention should be paid to irregularities concerning structural actions;
12	Notes, and finds incomprehensible
13	Therefore expects a report from the Commission, before 1 November 2006, setting out the steps it has taken to prevail upon the Member States concerned to fulfil their Treaty obligations;
14	Points out that in the period from 2002 to 2004, in connection with the use of pre-accession aid, the amount corresponding to the total eligible cost of projects concerned by irregularities (all sources of financing from national funds, EU funds and other donors included) amounted to EUR 2,38 billion, and that these amounts concern the PHARE, ISPA and SAPARD programmes for EUR 1,118 billion, EUR 1,105 billion and EUR 158 million respectively; that measures involving eligible costs of between EUR 100 000 and EUR 1 million were particularly affected; and that irregularities were mostly detected as a result of administrative and financial checks;
15	Notes with concern that, in 90% of all reported cases concerning pre-accession aid, the Commission was unable to establish the nature of the irregularities detected, the amounts which could be recovered and the amounts which still have to be collected; the Commission ascribes this to a lack of experience on the part of the countries concerned; shares the view expressed in paragraph 8.9 of the European Court of Auditors' 2004 annual report that commitments should only be authorised if a country has effective management capacity;
16	Notes that OLAF registered 720 new cases in the reporting period and that the financial impact of all cases still under investigation on 31 December 2004 is put at EUR 1,225 billion; a total of 195 cases were still being assessed at the end of the reporting period, investigations had been initiated in 469 cases, and follow-up measures were necessary in 655 cases;
17	Notes further that the loss resulting from all cases in respect of which OLAF had initiated follow-up measures by the end of its reporting period (31 December 2004) totalled EUR 1,78 billion
