A	whereas the Commission defined resilience in its 2012 Resilience Communication as ‘the ability of an individual, a household, a community, a country or a region to withstand, to adapt, and to quickly recover from stresses and shocks’; 
B	whereas Disaster Risk Reduction (DRR) is a key component in achieving resilience; whereas DRR involves analysing and managing hazards in order to reduce vulnerability to disasters, and covers activities which support preparedness, prevention and mitigation at all levels from local to international;
C	whereas linking relief, rehabilitation and development (LRRD) is an important tool in the resilience approach, which helps overcome the operational and funding gaps between the relief and the development phases;
D	whereas the Hyogo Framework for Action is an invaluable instrument for advancing the DRR agenda worldwide and whereas it expires in 2015; whereas it is expected that the post-2015 framework for DRR will be adopted at the World Conference on Disaster Risk Reduction in Japan early in 2015; 
E	whereas the mid-term review of the European Consensus on Humanitarian Aid noted that progress has been made with DRR, but that further practical progress is essential;
F	whereas, according to the UN, since 1992 4,4 billion people have been affected by disasters, USD 2 trillion worth of damage has been caused and 1,3 million people have been killed; whereas the cost of disaster loss was over USD 300 billion in 2011; whereas one dollar invested in disaster risk reduction in a crisis-prone area saves at least four dollars in relief and rehabilitation costs in the future, according to Asian Development Bank estimates; 
G	whereas the interconnected supply chains of today’s globalised world mean that economic losses sustained in one region have global reverberations; it is estimated, for example, that the 2011 floods in Thailand set global industrial production back by 2,5 %; 
H	whereas the cost of disasters is increasing as climate change generates more severe weather-related events, in addition to rapid and inadequately managed urbanisation, population growth, land degradation and scarcity of natural resources; whereas food and nutrition crises are becoming more frequent in many regions of the developing world;
I	whereas DRR and resilience efforts must be in addition to, rather than replacing, efforts by developed countries to reduce their contribution to climate change;
J	whereas in times of financial consolidation there is a significant need to use resources effectively and efficiently; whereas funding for DRR needs to have a long-term perspective and should reflect real risks with a key focus on assisting those most vulnerable to shocks;
K	whereas China has spent USD 3,15 billion on reducing the impact of floods, thereby averting losses estimated at USD 12 billion; whereas other examples of success include Bangladesh, Cuba, Vietnam and Madagascar, which have been able to reduce significantly the impact of meteorological hazards such as tropical storms and floods through improved early warning systems, disaster preparedness and other risk-reduction measures;
L	whereas in most countries private-sector investment represents a high share of the overall investment and whereas national economic development and resilience to disasters depend on disaster-risk-sensitive investment by the private sector; 
M	whereas the UN predicts that the world’s urban population will increase by 72 % by 2050, and that most urban growth will occur in less developed countries, thereby greatly increasing the number of people exposed to disaster risk;
N	whereas disasters can contribute to a range of further problems such as extreme poverty, food insecurity and undernutrition;
O	whereas unsustainable development planning and practices of the past have led to increased vulnerability to disasters for many populations; whereas disaster risk assessment needs to be a precondition for development planning and programmes;
P	whereas lack of coordination between EU Member States and other donor countries in post-crisis situations reduces the impact of combined efforts; whereas increased donor coordination in both post-crisis situations and resilience-building efforts can generate significant savings and improved efficiency in development goals; 
Q	whereas the Global Assessment Report is now established as a credible global source for the analysis of hazard risks and vulnerability trends; whereas the lack of accurate disaster loss data nevertheless remains a major challenge; 
R	whereas regional integration leads to economic, political and social progress;
S	whereas the practice of land transfer should be governed by a regulation to ensure that it does not cause harm to the rural population;
1	Welcomes the Commission’s 2012 Resilience Communication and its objectives; encourages the Commission to actively pursue the proposals in the communication and to ensure that a long-term approach to resilience-building and DRR is developed further which includes both humanitarian and development streams and presents a clear link between the two; 
2	Welcomes the Action Plan for Resilience in Crisis-Prone Countries 2013-2020 and its priorities; urges the Commission, together with the European External Action Service (EEAS), to implement its proposals and priorities and to ensure that consistent progress is made on achieving its objectives;
3	Is concerned that resilience, and more specifically DRR, are mentioned only briefly in the Council conclusions on ‘The overarching post-2015 agenda’; believes that more emphasis needs to be placed on these issues in the post-2015 agenda;
4	Calls on the Commission to actively integrate resilience measures into both the humanitarian and the development sides of programming; stresses that there needs to be a stronger link between short-term humanitarian responses and longer-term development programming and that this should fit into the EU’s overall resilience approach; 
5	Considers that the main focus of the EU’s resilience approach must be the most vulnerable, poorest and most marginalised populations, who have high exposure to risks, notably natural disasters, and little protection against such shocks, including slow-onset events; emphasises that a long-term resilience approach needs to target the root causes of risk vulnerability and to significantly reduce underlying risk factors;
6	Stresses that the EU’s long-term resilience approach should address the deterioration of the ecosystem, particularly agriculture, water, biodiversity and fish resources, and calls on the EU to adopt a coherent policy to reduce vulnerability through its risk reduction strategy, which can be achieved by adopting sustainable agricultural production methods and systems, such as crop-rotation, agro-ecology, agro-forestry, organic agriculture and small-holder farming;
7	Calls on the Commission to target fragile and crisis-prone countries in its resilience agenda and to invest in strengthening local institutions in order to achieve stability and ensure that basic services are provided for vulnerable populations;
8	Stresses that the gap between the relief and the development phases can be overcome through LRRD, which seeks to ensure synergy between humanitarian and development work; takes the view that it is important to address in more detail transition strategies and parallel linkages between humanitarian aid and development cooperation, especially in disaster-prone countries, protracted crises and countries emerging from disasters;
9	Insists that disaster-prone countries should play a leading role and should be the main actor in defining their priorities and transition strategies from humanitarian aid to a long- term development strategy, as they are better placed to know the local reality, so as to define what is best for their own communities;
10	Stresses that climate change is exacerbating the underlying risk factors and therefore needs to be taken into account in resilience strategies, in particular climate adaptation;
11	Stresses that investing in DRR measures in advance of disasters is far more cost-effective than funding disaster response after the event; therefore encourages further investment in DRR and resilience strategies in developing countries, particularly in the most vulnerable areas, and its inclusion in national development plans; 
