A	 whereas the universality, individuality and indivisibility of human rights, meaning not only civil and political rights, but also economic, social and cultural rights, must be upheld and promoted, and whereas the European Union must continue to establish meaningful instruments to that end,
B	 whereas developing and consolidating democracy and the rule of law, and respect for human rights and fundamental freedoms, constitute a global objective of the Common Foreign and Security Policy and must be an integral part of the European Union's external policy,
C	 whereas efforts to promote respect for human rights and democracy as fundamental objectives of EU external relations policies will fail if the inherent principles are not given sufficient priority with regard to security-related, economic and political interests,
D	 stressing that the European Union must be able to respond rapidly and effectively in the event of serious and persistent violations of human rights and of democratic principles, and that on many occasions this has not happened, regardless of objective assessments of the state of human rights and democracy in third countries,
E	 whereas the legally binding character of the human rights and democracy clause should make it an important instrument in European policy on promoting fundamental rights, and whereas, 10 years after it was first drafted, it is now time to evaluate how it has been implemented and how it can be improved,
F	 whereas the clause has now been introduced into more than 50 agreements and applies to more than 120 countries; whereas, furthermore, the clause is not the only means that the EU has for promoting fundamental rights, and whereas the whole of European external policy, in its political, economic and trade dimension, should be based on the promotion of fundamental democratic principles,
G	 stressing the importance, in this connection, of the Cotonou Agreement, which has enhanced the human rights and democracy clause included by the European Community as an 'essential element' of all its agreements with third countries and which is now based on respect for human rights, democratic principles and the rule of law, as well as on good governance and sound management of public affairs,
H	 whereas the ACP-EU Joint Parliamentary Assembly is a unique forum for dialogue between ACP and EU parliamentarians, particularly on human rights and democracy issues,
I	 whereas many agreements with developed countries and sectoral agreements, such as agreements on textiles, agriculture and fisheries, still lack this clause,
J	 whereas human rights should be an important element in the negotiating mandate that the Council confers on the Commission for external agreements, and whereas the procedure for defining that negotiating mandate should be more transparent,
K	 whereas the European Parliament must give its assent before an agreement comes into force, but not for initiating consultation or partly suspending an agreement, and whereas this diminishes its political and institutional role,
L	 stressing that civil society and the international system of human rights NGOs have much to contribute to the whole procedure of drafting, implementing and assessing the human rights and democracy clause in agreements between the EU and third countries,
M	 convinced that the European Union must draw up new procedures and new criteria for applying the human rights and democracy clause, which must apply without discrimination between States or between their levels of development,
N	 whereas the human rights and democracy clause applies both to the European Union and to the third country in question, but whereas the reciprocal dimension of the clause has not been fully exploited,
