A	whereas, since the enlargement of the European Union in 2004, the Baltic Sea has become the EU's internal sea, which unites countries but also presents its own challenge, and whereas the countries of the Baltic Sea Region demonstrate interdependence and share the same problems,
B	whereas, the Strategy for the Baltic Sea Region is a pilot for future macro-regional strategies, and the Strategy's success can be a model for the way in which future strategies can be implemented, 
C	whereas the idea of creating functional regions, focused around joint objectives and development problems, can lead to an increase in the effectiveness of EU regional policy,
D	whereas in order to increase the effectiveness of regional policy, in particular in terms of its post-2013 reform, the idea of an integrated approach should be supported and developed, together with the creation of strategies for macro-regions that are strategies for the whole of the European Union, the implementation of which must not, however, lead to the renationalisation of cohesion policy,
E	whereas the Baltic Sea remains the most polluted sea in the European Union, and its environmental status should not worsen because of the implementation of the large-scale infrastructure projects in and around the Baltic Sea (including non-EU countries)
1	Welcomes the approval of the European Commission and the support of the Council for the Strategy for the Baltic Sea Region, which Parliament has been calling for since 2006;
2	Welcomes, in particular, the fact that the Strategy is the result of broad consultation with interested parties in the Member States, including not only national, regional and local authorities but also the academic and business communities as well as NGOs, showing that the consultation process and the inclusion of partners from the very beginning of work on the Strategy is an important factor in its success; in this regard welcomes the establishment of a civil society forum in the region such as the Baltic Sea Action Summit and calls for similar initiatives for future macro-regions that bring together public and private actors, enabling them to become involved in the development of macro-regional strategies;
3	Recommends, in this context, increasing the local communities’ involvement by setting up wider and more focused communication and consultation tools, including through the local media (local television, radio and printed and online newspapers); calls on the Commission to create a special web portal devoted to the Baltic Sea Strategy, which would act as a forum for the exchange of experiences regarding current and future projects undertaken by central and local governments, NGOs and other entities active in the Baltic Sea Region;
4	Welcomes the EU2020 Strategy, which is consistent with the goals set on the Baltic Sea Strategy and notes that EU2020 can act as an efficient framework for the implementation and strengthening of the Baltic Sea Strategy;
5	Believes that the establishment as part of the Strategy of a new framework for cooperation based on an integrated approach opens up the possibility for more rational and effective use of the financial resources available for environmental protection and the development of the Baltic Sea Region both from EU and national funds and from various financial institutions;
6	Draws attention to the disproportion in terms of economic development and innovation that exists in the Baltic Sea Region and the necessity to increase the potential of all areas, including the highly developed ones, as they can help in pulling forward the least advantaged regions; points out the need to promote new areas with development and innovation potential and to take the opportunity of using the added value of the Baltic Sea Strategy and other future macro-regional strategies to reach new level of synergy which can reduce existing disparities, in order to create a permanent area of common prosperity with a high level of competitiveness, which is crucial in the face of an aging population and new patterns in globalisation;
7	Emphasises that the prompt and consistent implementation of existing EU legal acts designed to strengthen the internal market, such as the Services Directive, is necessary to increase the attractiveness of the Baltic Sea Region as an economic area;
8	Calls on the Member States and regions to take advantage of the Structural Funds available for 2007-2013 in order to ensure maximum support for the Strategy, in particular to promote job creation and economic growth in areas most affected by the economic crisis, and, at the same time, recommends, where justified, making provision for changes to the Operational Programmes in the current programming period; highlights that exploiting the particular characteristics of regions could lead to much more effective use of the Structural Funds and the creation of added value at regional level;
9	Notes the deep impact the global financial and economic crisis has had on all countries in the region, in particular the Baltic States; calls on all stakeholders not to weaken their commitment to the EU Baltic Sea Strategy because of the crisis;
