A	"	whereas the primary objective of the above-mentioned Commission Communication entitled ""Towards an EU Strategy on the Rights of the Child"" is to promote the positive affirmation of children's rights, in particular the right to their own identity, the right to grow up in secure conditions/the right to care, the right to a family, the right to be loved and to play, and the right to health, education, social inclusion, equal opportunities, sport and a clean and protected environment and the right to obtain information on such issues, with a view to establishing a child-friendly society, in which children can feel protected and actively involved,"
B	"	whereas Article 24 (3) of the Charter of Fundamental Rights of the European Union (the Charter of Fundamental Rights) states that ""every child shall have the right to maintain on a regular basis a personal relationship and direct contact with both his or her parents, unless that is contrary to his or her interests"","
C	"	whereas, pursuant to Article 24 of the Charter of Fundamental Rights and Article 12 of the UN Convention on the Rights of the Child, it is important to guarantee all children the right of ""participation"" so as always to take account of their experience of and opinions on all matters affecting them, giving due weight in accordance with the age, maturity and intellectual development of the child; whereas that right is absolute and may not have limitations placed on it, and whereas ways must be found of communicating with all children, even children who express themselves in a way that is not easy for adults to understand, for example very young children, children with disabilities and children who speak a different language,"
D	"	whereas it is essential that children's rights be incorporated and protected (mainstreamed) in all EU policies affecting children directly or indirectly),"
E	"	whereas for children, the poverty and social exclusion of their parents represent serious obstacles to exercising their rights, and whereas there are also many other factors that prevent children from exercising their rights, such as parents who fulfil their parental role less than satisfactorily, the necessity for children to be represented by adults in legal matters, or the fact that the right to health care can  be exercised only with the consent of the person who has custody of the child,"
F	"	whereas adults should provide children with favourable conditions to enable them to have their say, so that they express their views and can be heard; whereas adults should promote children's gestures of peace and friendship and encourage them to associate with other children; whereas time is an important factor in creating conditions conducive to an open attitude and to giving children their say, and not merely at specific events, and whereas the funding of public programmes should take that into account,"
G	"	whereas the abuse of children's rights, violence against children and trafficking in children for illegal adoption, prostitution, illegal work, forced marriages, street begging, or any other purpose, remain a problem within the EU,"
H	"	whereas increasing numbers of children suffer from chronic illnesses such as neurodermititis and allergies, and from respiratory diseases and noise,"
I	"	whereas children's environmental rights are enshrined in the UN Convention on the Rights of the Child,"
J	"	whereas the family environment provides a favourable framework for protecting children's rights, ensuring the healthy development of their personalities, developing their skills and enabling them to acquire the necessary knowledge to exercise their rights and become aware of their duties, and, consequently, every effort must be made to support families by means of appropriate public policies, but whereas, in the absence of such a framework, all children, including orphans, the homeless and refugees should, in accordance with the UN Convention on the Rights of the Child, have access to protection within a replacement framework that allows them to grow up without being discriminated against in any way,"
K	"	whereas the EU strategy on the rights of the child should be rooted in the values and principles laid down in the UN Convention on the Rights of the Child,"
L	"	whereas the rights of children as autonomous legal beings should be recognised, yet, despite national and international legislation, girls and women are often victims of legal, social and economic inequalities, which affect the exercise of their positive and fundamental rights, such as equal access to education, training and healthcare, safe food and clean water and reproductive rights for adolescents,"
M	"	whereas fundamental rights and values, including gender equality, should be an essential component of education during childhood and should form the basis of all the other stages of life, "
N	"	whereas gender mainstreaming must be applied to all policies affecting children, since gender equality begins with the recognition of the equal rights of male and female children, starting from the first years of life,"
O	"	whereas human rights violations against immigrant women and girls in the form of so-called honour crimes, forced marriages, genital mutilation, or other violations cannot be justified on any cultural or religious grounds and should in no circumstances be tolerated,"
P	"	whereas children in Europe are exposed at an early age to depictions of horror, pornography and violence in the media, and this can have devastating psychological and social effects on children, such as anxiety, depression, increased aggressiveness and problems at school,"
1	Welcomes the Commission's initiative, which makes it quite clear that all conventions on fundamental human rights apply equally to children and adults, as do a series of additional rights, including those enshrined in the UN Convention on the Rights of the Child, which was drawn up with particular reference to the special situation of children and young people;
2	Welcomes the IGC decision of 19 October 2007 to incorporate children's rights as one of the objectives of the EU in the Treaty of Lisbon, thus providing a new legal framework for children's rights;
3	Welcomes the development of the Commission's Action Plan on Children in External Relations, which will come under the approved framework and commitments of the EU strategy on the rights of the child;
4	"Notes that a growing number of areas within the EU's competence affect children's rights directly or indirectly, and calls on the Commission to incorporate into the impact assessment provided for in its communication of 27 April 2005 entitled ""Compliance with the Charter of Fundamental Rights in Commission legislative proposals − Methodology for systematic and rigorous monitoring"" ("
5	Calls on the Commission to put forward a proposal to create a specific budget line for children's rights, in order to finance work to implement the above-mentioned Commission Communication entitled 'Towards an EU Strategy on the Rights of the Child', and child-specific projects, such as a European early warning system on child abductions, and a coordination body made up of representatives of the central authorities of Member States mandated to reduce the number of cases of child abduction; the budget line should also include subsidies for NGO networks working in this field and ensure children's participation in the work to implement that Communication and those projects;
6	"Calls for an effective monitoring system backed with financial means and annual reports to ensure the implementation of the commitments set out in the above-mentioned Commission Communication entitled 'Towards an EU Strategy on the Rights of the Child"" and the future strategy on the rights of the child;"
7	Recalls that the success of the future strategy requires long-term commitment and action, increased and effective monitoring of the implementation of children's rights through the development of indicators and the involvement of NGOs and parents' and educational associations and coordination with national and international children's rights initiatives and policies; 
8	Calls on the Commission to draw up a comprehensive European Union Child and Youth Report every two years, beginning in 2008;
9	Applauds the Commission's plan to introduce an EU-wide child helpline telephone number and points to the need for this service to be free of charge and available 24 hours a day; calls on the Member States to inform children, through informational measures, about the possibility of using this service;
10	Awaits with interest the Commission's report on the implementation by Member States of the above-mentioned 2003 Framework Decision on combating the sexual exploitation of children and child pornography;
11	Calls for the protection of children's rights, as laid down in the UN Convention on the Rights of the Child, to be included among the priorities Multiannual Framework of the European Union Agency for Fundamental Rights (the Agency), and for the Agency to set up a network for cooperation with international institutions, particularly ombudspeople for children and NGOs working in this area as soon as possible in order to take full advantage of their experience and the information available to them;
