A	whereas 71% of planet Earth is covered by oceans, which store 16 times as much carbon dioxide as the terrestrial world and play a fundamental role in the climate and life support systems of the entire planet, as well as providing a substantial portion of the global population with food, livelihoods, energy and transport routes;
B	whereas Illegal, Unreported and Unregulated (IUU) fishing has been reported to account for between 11 and 26 million tonnes a year, equivalent to at least 15% of world catches, making the economically, socially and environmentally sustainable management of the exploitation of the world's marine resources impossible;
C	whereas the agreement approved at the 10th Conference of the Parties to the Convention on Biological Diversity held in October 2010 in Nagoya established the international obligation to at least halve the loss of biodiversity by 2020;
D	whereas the world's oceans constitute 90% of the habitat for life on earth;
E	whereas two thirds of the world's oceans are beyond national jurisdiction, lacking comprehensive policies to govern international waters (the high seas), with current patchy laws mainly based on 17th century principles of freedom of the seas, ignoring many of the environmental principles that have long been applied for land and the atmosphere;
F	whereas one of the objectives of the FAO Agreement on port state measures to prevent, deter and eliminate illegal, unreported and unregulated fishing is to eliminate ‘ports of convenience’ that provide a safe haven for IUU vessels and serve as a port of entry for the trade in illegal catches;
G	whereas the new EU control package, consisting of the IUU Regulation, the Control Regulation and the Fishing Authorisations Regulation, constitutes a comprehensive set of instruments to combat this scourge of the oceans, since it specifies the flag, coastal, port and market State responsibilities of both the EU Member States and third countries;
H	whereas the EU is the world's largest importer of fisheries products and one of the world's major fishing powers, and it therefore has a major responsibility to play a key role in mobilising the international community in the fight against IUU fishing;
1	Believes that IUU fishing is one of the most serious threats facing the biodiversity of the world's oceans;
2	Is convinced that IUU fishing is a major environmental and economic problem worldwide, in both marine and freshwater fisheries, undermining fisheries management efforts, threatening the sustainability of fish stocks and food security as well as distorting the market, with incalculable social and economic repercussions on society as a whole, including in developing countries;
3	Emphasises that IUU fishing and associated commercial activities constitute unfair competition for fishermen and others who operate in a law-abiding fashion, and creates economic difficulties for fishing communities, consumers and the entire sector;
4	Highlights the world leadership role assumed by the EU with the new control package, consisting of the IUU Regulation, the Control Regulation and the Fishing Authorisations Regulation; considers that it constitutes a wide-ranging and comprehensive set of instruments to combat this scourge of the oceans, since it specifies the flag, coastal, port and market State responsibilities of both the EU Member States and third countries, as well as obligations with respect to the activities of their nationals; urges the firm application of these instruments;
5	Stresses the need to increase coordination among the Commission, the Community Fisheries Control Agency and the Member States in order to improve information gathering and exchange and assist in the rigorous and transparent application of Union fisheries legislation;
6	Considers that the responsibility for ensuring compliance of vessels with the relevant management and other rules, for collecting and reporting catch and effort data, and for ensuring traceability, including through the validation of catch certificates, must remain with the flag State, as delegation to another State would undermine the fight against IUU fishing;
7	Insists that the Commission and the control authorities in the Member States be provided with sufficient resources (human, financial, technological) enabling them to fully implement these regulations;
8	Stresses the need, in the interest of the EU's credibility, for the Commission and the Member States to identify and sanction EU operators who violate EU legislation, and considers in this context that there is still some way to go before the EU is satisfactorily combating IUU fishing on its own territory and by EU operators elsewhere;
9	Calls on the Member States and the Commission to ensure that illegal fishing is combated at sea and in inland waters and underlines the need to review the sufficiency of control mechanisms and their implementation;
10	Calls for the review of the common fisheries policy to be used to create incentives for legal fishing in the interests of the fish, the environment, consumers and producers in the EU;
11	Calls on the Commission to investigate – before the end of 2012 – whether recreational fishing in the EU exists on such a scale that it can really be classed as IUU fishing;
12	Calls on the Commission and the Member States to cooperate with a view to the creation of a ‘European coastguard’ in order to boost common monitoring and inspection capacity and to effectively combat current or future dangers at sea such as terrorism, piracy, IUU fishing, trafficking or even marine pollution;
13	Urges the Commission to continue its efforts to promote the exchange of information in order to integrate maritime surveillance, in particular information aimed at harmonising coastguard services at European level;
14	Believes that the EU's objectives in the fight against IUU fishing must be backed up by the necessary resources, above all financial, to ensure their promotion, with Member States being allocated sufficient resources to allow them to implement the regulations in force; stresses, equally, that any future adoption of new methods (e.g	electronic tracking systems, etc.) must ensure the availability at the level of the EU budget of the financial resources needed for their implementation;
