A	whereas the JPA members expressed their concerns about the latest developments in the EPA negotiation during their regular session debates in April 2009 in Prague (Czech Republic) and December 2009 in Luanda (Angola),
B	whereas the abovementioned Regulation (EC) No 1905/2006, which provides for thematic programmes also applicable to ACP countries and a programme of accompanying measures for Sugar Protocol countries, has been adopted,
C	whereas the Commissioner with responsibility for development and humanitarian aid gave an undertaking at the JPA session in Wiesbaden (Germany) in June 2007 to subject Country and Regional Strategy Papers for the ACP countries (2008-2013) to democratic scrutiny by parliaments; welcoming the fact that that undertaking has been fulfilled,
D	whereas the revision of the Cotonou Partnership Agreement in 2010 provides a valuable opportunity for strengthening the role of the JPA and its regional dimension as well as developing parliamentary scrutiny in ACP regions,
E	whereas the two JPA regional meetings held in Guyana and Burkina Faso in 2009 were a considerable success and resulted in the adoption of the abovementioned Georgetown and Ouagadougou communiqués,
F	whereas the situation in Niger, Guinea and Madagascar deteriorated in 2009, leading to the removal of parliamentary democracy in all three countries and to the downgrading of the status of their representatives to observers at the 18th session of the JPA in Luanda,
G	whereas the ongoing conflict in the Democratic Republic of the Congo (DRC) has resulted in grave, repeated human rights violations; whereas there is a need for effective humanitarian assistance and greater commitment from the international community,
H	having regard to the work of the Pan-African Parliament (PAP) and the establishment of formal relations between the European Parliament and the PAP, as well as the creation of the European Parliament inter-parliamentary delegation for relations with the PAP,
1	Welcomes the fact that in 2009 the JPA continued to provide a framework for an open, democratic and in-depth dialogue between the European Union and the ACP countries, and calls for an enhanced political dialogue;
2	Welcomes the new Commissioner for Trade's positive response to the request by several ACP countries and regions for a review of the contentious issues raised in the EPAs negotiations, in line with the statements made by the President of the Commission; underlines the need for close parliamentary monitoring of the EPAs negotiations and implementation;
3	Stresses in particular the crucial role of the ACP national parliaments, as well as local authorities and non-state bodies, in monitoring and managing the Country and Regional Strategy Papers and in the implementation of the EDF and calls on the Commission to guarantee their involvement; underlines also the need for close parliamentary scrutiny during the negotiation of EPAs;
4	Calls on the parliaments of the ACP countries to insist that their governments and the Commission involve them in the process of drafting and implementing the Country and Regional Strategy Papers relating to cooperation between the EU and their countries (2008-2013), and ensure their full participation in the EPA negotiations;
5	Calls on the Commission to supply all available information to the parliaments of the ACP countries and to assist them in exercising democratic scrutiny, in particular by means of capacity-building, and notably during the negotiation and implementation of the EPAs;
6	Draws attention to the JPA's concern at the repercussions of the current financial crisis, the adoption in Luanda of a resolution on the impact of the financial crisis on the ACP States and the resolutions on its impact and on addressing the crisis in the ACP States; encourages the JPA to continue to work on this area and to explore additional and innovative sources of financing for development, such as an international financial transaction tax; further calls on the JPA to address the question of the eradication of tax havens;
7	Welcomes the undertaking given by the previous Commissioner with responsibility for development and humanitarian aid, during the abovementioned JPA session in Kigali, to subject Country and Regional Strategy Papers for the ACP countries (2008-2013) to democratic scrutiny by parliaments; likewise, welcomes the work already done by certain ACP parliaments in examining such documents,, as well as the JPA's scrutiny of the RSPs ahead of the mid-term review, and calls for this input to be duly taken into account;
8	Draws attention, in this regard, to the need closely to involve parliaments in the democratic process and in the national development strategies; stresses their vital role in establishing, following up and monitoring development policies;
9	Reiterates its position that the European Development Fund (EDF) should be incorporated into the EU budget in order to increase the consistency, transparency and effectiveness of development cooperation policy and guarantee democratic scrutiny thereof; underlines that incorporating the EDF into the EU budget is also an appropriate response to the difficulties affecting the implementation and ratification of successive EDFs;
