A	whereas the youth unemployment rate is now 21 %, which is twice as high as the general rate of unemployment at EU level and is one of the most pressing challenges in Europe, and is thus one of the goals being pursued to reduce the school drop-out rate below 10 %; whereas another goal is to increase women's participation in the labour market by 70 % by 2020; and whereas education and training are key factors for successful participation in the labour market and the ability to make life decisions, given a situation where more than 5.5 million young Europeans are without work, are at risk of social exclusion and face poverty and a lack of opportunity after leaving school, and many young people are forced to accept precarious jobs, with low salaries and reduced social insurance cover, which affects their health and safety in the workplace,
B	"	whereas while 58,9 % of the university qualifications awarded in the European Union go to women, the corresponding figure at PhD level is just 43 % and it is lower again at full professor level, and whereas only 15 % of Grade A full professors are women,"
C	"	whereas the Commission's Communication entitled ‘A new impetus for European cooperation in Vocational Education and Training to support the Europe 2020 strategy’ ("
D	"	whereas the transition from education to work and between jobs is a structural challenge for workers all over the EU; whereas, therefore, transition security is an essential element to motivate workers for training outside the workplace; whereas quality apprenticeships have a largely positive impact on young people's access to employment,"
E	"	whereas early unemployment has lasting ill-effects, including a higher risk of future unemployment and lower lifetime earnings,"
F	whereas demography and longevity are such that working lives will, as a matter of course, be longer and more varied, and whereas inter alia lifelong learning, education, the new digital economy, the adaptation to new technologies and the implementation of the EU 2020 goals are ways to secure employment and a better standard of living,
G	whereas vocational education and training tailored to learners' individual needs is of decisive value, increasing the possibility for individuals to deal with competitive pressures, increasing the standard of living, and achieving socio-economic cohesion and better integration, in particular of specific groups such as migrants, people with disabilities, or early school-leavers and vulnerable women,
H	"	whereas small businesses have created historically more than 50 % of new jobs in Europe – jobs that are self-sustaining and have a multiplier effect,"
I	"	whereas the role of the Member States and the Commission should be primarily to help  create an environment where enterprises can succeed, develop and grow – to grow they need a reduced tax burden and predictability so they can plan and make investments,"
J	"	whereas, in view of the great differences in the levels of participation of pupils in vocational training in Member States, exchanges of best practices are important in order to increase the number and improve the quality of pupils who opt for technical training in Member States, which fares poorly as far as pupil numbers and quality are concerned,"
1	Recognises the importance of modernising vocational education and training, given that human capital is crucial for Europe's success;
