A	 whereas the number of women immigrants is constantly increasing in the EU, accounting for approximately 54% of the total number of immigrants and covering an increasingly broader range of categories (economic migration, immigration because of disasters, family reunification, political refugees or those fleeing armed conflicts, illegal immigration, asylum),
B	 whereas there is no proper organised and coordinated European immigration policy, and the Union and its Member States need to devise a policy for regulating immigration in collaboration with third countries
C	" whereas women immigrants, as a general rule, encounter significant problems in integrating, primarily in terms of difficulty in accessing the labour market, low employment rates and high rates of unemployment, employment in temporary or low-paid jobs, often without social and economic protection or in sectors of the ""grey"" economy and undeclared employment, limited linguistic skills, a low rate of participation in basic and, above all, tertiary education, limited participation in social, political, trade union and cultural life of the host country, poverty and social exclusion; whereas, nonetheless, a by no means negligible number of young woman graduates from the higher education systems of their countries come to take relatively unskilled jobs in the European Union, for example as domestic staff, as a consequence of the high rate of female unemployment in their countries and the low pay for the professions and jobs of their skills and qualifications,"
D	 whereas women immigrants often encounter severe discrimination as individuals dependent on their spouse's legal status, on the basis of Directive 2003/86/EC (non-autonomous status, restricted access to the labour market, insecure residential status in the event of widowhood, divorce, etc.) and because of the mentality, negative stereotypes and practices brought with them from their countries of origin and prevalent in the host society as well; notes, moreover, that in some immigrant communities, they face critical problems such as marginalisation, forced marriages, female genital mutilation and so-called crimes of honour,
E	 stressing that in very many cases the integration of immigrant women into society determines the integration of members of the second and third generations of citizens descended from immigrants,
F	 whereas women immigrants are more exposed to abuse, both psychological and physical, either because of their financial and legal dependence or because women immigrants with no legal status are more susceptible to abuse and sexual exploitation in the workplace and to human traffickers; whereas, in the case of immigrant women whose status is irregular, this lack of legal status within the territory of the State where they reside particularly exposes them to the risk that their fundamental rights may be denied, and for the same reason they are more frequently victims of discrimination and violence in everyday life,
G	 whereas integration is a two-way process which presupposes both a willingness on the part of immigrant women to take responsibility for integration into their host society and a willingness among EU citizens to accept and integrate immigrant women; whereas in this connection integrated measures to influence patterns of behaviour both of immigrants and of the host societies at all relevant levels and to mobilise resources on both sides must be planned and implemented; whereas this two-way process requires mutual commitment, consisting of rights and obligations for the host society and for immigrants,
H	 whereas it would seem, according to the latest reports evaluating national policies for the integration of immigrants, that the gender dimension has not been systematically taken into account either at the level of harmonised policies or at the level of data collection,
I	 whereas human rights violations against immigrant women and girls in the form of so-called honour crimes, forced marriages, female genital mutilation, or other violations cannot be justified on any cultural or religious grounds and should in no circumstances be tolerated,
J	 whereas the new Financial Framework for 2007-2013 provides not only for the strengthening of existing programmes and Funds for the integration of immigrants but also for new initiatives such as the Framework Programme on solidarity and the management of migration flows (which includes the Integration Fund for third-country nationals, the External Borders Fund and the Refugee Fund), which must incorporate the gender dimension and the best possible integration of women immigrants,
