1	Welcomes the Commission's proposal for a European Innovation Partnership which promotes a new paradigm viewing ageing as an opportunity for the future rather than a burden on society; furthermore emphasises that this opportunity should not be limited to technical (ICT) innovations and their potential for the internal market, for EU industries and enterprises, since  ICT solutions should be user-friendly as well as end-user-oriented, particularly towards older persons; believes it should also include a clear and unambiguous strategy with social objectives which promote and formally recognise the role of older people, and the value of their experience and of their contribution to society and the economy, free from stigmas and discrimination;
2	Notes that this strategy should also include research into new forms of occupation suitable and appropriate for older people; believes that the potential and added value of employing older persons should be researched in more detail, so as to develop guidelines including solutions applicable for and acceptable to all; stresses the scope for gaining great societal value from the demographic dividend of older generations;
3	Invites the Commission to formally include a gender dimension as well as an age dimension, and, therefore, to incorporate the work-life balance issue in its strategy for active and healthy ageing;
4	Notes that the ageing society is attributable to demographic change (declining birth rates);
5	Points out that the elderly are the fastest-growing age group in Europe; hopes, in that context and with a view to developing, as quickly as possible, infrastructure, services and instruments that are able to respond to this social transition, that the Commission will continue to involve national governments, local authorities, the WHO and the highest possible number of stakeholders in implementing awareness-raising measures on this issue;
6	Points out the very different demographic makeup of Member States and the significant national, political and cultural differences in perceptions of the demographic challenge and, especially, of ways of facing it and planning for it; notes the constant rise in life expectancy in every Member State and the significant increase in the numbers of people continuing to work after retirement, with employment rates among those aged 65-74 having risen by 15 % in the period 2006-2011;
7	Stresses the need to listen to elderly people in terms of providing companionship through social programmes through which young people would engage with elderly people and receive in return their values and experience; believes that civil society support for the EIP is necessary in terms of offering a more significant level of care through different foundations and associations;
8	Stresses that participation on equal terms is also a fundamental right of older members of society;
9	Points out that employment and voluntary work opportunities, as well as social protection measures, are essential to ensure active and healthy ageing;
10	Stresses that elderly people need different forms of support, and care and that services and solutions must therefore always be people-oriented and demand-driven;
11	Stresses the need to fight age discrimination in employment in order to ensure that older workers can keep their jobs or have access to job opportunities;
12	Underlines the important role of local and regional actors in modernising, improving and rationalising the delivery of health and social care services with a view to producing models that achieve better results for individuals on the labour market;
13	Stresses the need to create the appropriate framework conditions to enable people to participate in the labour market and remain productive, both by improving labour market flexibility through the introduction of lifetime time accounts and part-time possibilities and by making provision for different forms of employment contracts suitable for older workers, as well as flexible arrangements for retirement, for example by means of partial pensions or bonus years, taking care to ensure that there is always adequate social protection in place;
14	Endorses the Commission's proposal to adopt the definition of active and healthy ageing as formulated by the WHO; emphasises that active and healthy ageing encompasses the entire lifespan and that the particularities of the EU context should be part of the definition, including, more specifically, the EU priorities regarding healthy and ecologically sustainable environmental conditions, health awareness, health prevention and early screening followed by appropriate diagnosis and effective treatment, health literacy, eHealth, physical exercise, food safety and adequate nutrition, gender equality, social security systems (including healthcare and health insurance), and social protection schemes; notes that old age is not linked to disease and illness by default, and is therefore not to be associated or equated with dependence and handicap;
15	Supports the Commission's proposal to increase the average number of HLY (Healthy Life Years) by two years as part of the objectives of Horizon 2020, and welcomes medical progress which helps to increase life expectancy; however, emphasises that to achieve this ambitious goal a life-course perspective should be applied; stresses that access to prevention and primary care should be prioritised and that appropriate mechanisms should be developed to tackle the detrimental impact of chronic disease on active and healthy ageing over the entire life span;
16	Encourages the Commission and the Member States to consider health as a horizontal issue, by incorporating health issues into all relevant EU policies, including social security and social protection, employment and economic policy, gender equality, and anti-discrimination/non-discrimination policies;
17	Invites the Commission to monitor and provide evidence-based, complete, and open-access data on the incidence and prevalence of illness and (chronic) disease, and to incorporate those data into strategies and guidelines regarding best practice active and healthy ageing;
18	Urges Member States to develop efficient trajectories to assess and monitor elder abuse as well as its impact on victims' health and well-being, and to develop accessible procedures to assist and protect victims;
19	Stresses that health issues are to be integrated into all European Union policies including social security and social protection, employment and economic policies, gender equality and discrimination;
20	Encourages the Commission to further emphasize that increasing the average number of healthy life years of our citizens by two is the main objective and that all selected actions should measurably contribute to this objective;
21	Encourages the Commission's proposal to act as a facilitator and coordinator of the EIP-AHA, engaging with stakeholders representing both the demand and supply sides; points out that the Commission should ensure that the EIP benefits all EU citizens, notably those who are under-represented or at risk of exclusion; welcomes here the recognition in communication (2012)0083 of the role of the EIP in meeting the objectives of the Innovation Union, the Digital Agenda, the New Skills for New Jobs initiative, the European Platform against Poverty and Social Exclusion and the EU Health Strategy, inter alia, in terms of achieving the objectives of the Europe 2020 flagships;
22	Calls on the Commission to develop indicators that can provide data on chronic diseases and ageing which are comparable, comprehensive and easy to access, in order to develop more effective strategies and enable the sharing of best practice at both EU and national level;
23	Endorses the Commission's proposal to increase older people's participation in decision- and policy-making and to stimulate regional and local governance; stresses, however, that a bottom-up participatory approach in addition to their ongoing participation in social and cultural life requires more in-depth baseline assessments and regular monitoring of the actual and future needs and demands of older people and their informal and formal care providers;
24	Stresses that information and data collected at local level and through a bottom-up participatory approach will provide policy-makers with the knowledge required to formulate policies that are acceptable and appropriate to local communities; invites the Commission, therefore, to set as a requirement the use of a bottom-up participatory research approach, as well as the further development of relevant indicators and indexes, in order to map out and monitor the current needs for effective policies, programmes and services;
25	Reminds the Commission that the restrictions and limitations in regard to healthcare, care services, social protection and social security adopted and implemented by the Commission and/or the Member States in an effort to make financial and budgetary savings and cuts in public (health and social) expenditure in the wake of the current economic and financial crisis should in no way interfere with or negatively affect basic human needs and dignity; stresses that such savings and cuts, unless combined with carefully considered, patient-oriented reforms, may aggravate health and social inequalities and lead to social exclusion; stresses that such savings and cuts will aggravate overall health outcomes, health inequalities, social inequalities and social exclusion, consequently putting at risk inter- and intra-generational solidarity; invites the Member States, therefore, to develop a Generation Pact including a clear and unambiguous strategy to safeguard social cohesion, improve overall health outcomes and tackle health inequalities; emphasises that such a strategy should aim for optimal affordability, availability and accessibility of health and social care schemes;
26	Stresses, in this context, the need for adequate funding at local, regional, national and EU level to support SMEs and social enterprises; questions the sufficiency of the available resources of the partnership EIP-AHA originating in stakeholders and encourages the Commission to make the necessary funding available; welcomes the foreseen alignment of EU funding instruments to optimise the impact of funding, and encourages the take-up and continuation of projects such as CASA, ‘More Years, Better Life’ and others promoting the interoperability and exchange of knowledge, data and best practice; believes that the decision to identify ‘Innovation for healthy living and active ageing’ as a priority theme for the Knowledge and Innovation Communities (KICs) wave in 2014-2015 of the European Institute of Innovation and Technology (EIT) is a step in the right direction which needs to be complemented with concrete financial instruments, for example funding under the Multiannual Financial Framework for 2014-2020, including the ESF, the ERDF, the EPSCI programme, the programme for research and innovation and Horizon 2020;
27	Is convinced that various financial instruments, such as the Social Entrepreneurship Fund, the European Venture Fund and the European Angels Fund (EAF), are necessary to improve access for social enterprises to the financial markets;
28	Expects the Member States, when using the Structural Funds, to devote more attention to the living and working conditions of the older generation, to jointly create a generation-friendly Europe by 2020, and to expand their social infrastructure so that they can combat poverty among older people;
29	Welcomes the Commission's approach with regard to prevention of frailty and functional decline; encourages the Commission to apply a holistic approach in regard to prevention; points out the systematic correlation between socio-economic status and health outcomes throughout life; invites the Commission and the Member States to tackle structural issues, including health illiteracy and to address socio-economic inequalities (which lead to health inequalities); further, while accepting that individual responsibility has a role to play in improving health status, challenges the pressure put on individuals to improve their health status without appropriately tackling structural issues; therefore invites the Commission and the Member States to create structural conditions which tackle structural and health inequalities, including health illiteracy, and to provide the necessary funding for further research into the role local communities can play in dealing with these inequalities;
