A	"	whereas soil is a key component of the geographical environment, is the interface between the earth (lithosphere), the air (atmosphere) and the water (hydrosphere) and is the basis for essential functions for life on earth; whereas several Community policies aim at protecting these functions and the impact assessment by the Commission demonstrates that, despite these policies, soil destruction, erosion and degradation are increasing, while efforts designed to restore the fertility and  productive functions of soil are not achieving the desired effects, resulting in a growing impact on other environmental areas, as well as on human and animal health,"
B	"	whereas overall protection of the soil and its environmental, economic, social, ecological and cultural functions is a precondition for addressing the main international environmental challenges, such as the mitigation of and the adaptation to climate change, the safeguarding of sufficient and clean water, combating falling groundwater levels, preventing natural and man-made disasters, the protection of biodiversity and the fight against desertification, steppe formation and deforestation, as well as actions designed to prevent soil pollution and halt processes leading to wholesale soil degradation or destruction,"
C	"	whereas soil structure and characteristics are the product of soil formation, geomorphological and geological processes occurring over thousands of years, thus making it a non-renewable resource; whereas, therefore, it is far more cost-effective to prevent any kind of damage to soil strata (erosion, destruction, degradation, salinisation, etc.) and soil contamination than to try to restore soil functions,"
D	"	whereas voluntary national initiatives and existing national measures are important for achieving the objective of greater soil protection,"
1	Welcomes the Commission's thematic strategy for soil protection, following on from its 2002 communication on the subject (
2	Notes that soil degradation has local and regional causes and impact, and that occasional transboundary effects are caused by regional geomorphological factors and consequently require intergovernmental measures;
3	Points out that human activity affects soil functions and use in various ways and that a Community strategy must therefore help to protect those pieces of farmable land that are under greatest threat, for example in connection with land use changes, contaminated industrial sites, soil sealing and erosion;
4	Is concerned at the consequences of  soil degradation, whether natural or the result of  human activity; stresses the need for a European strategy to identify and remedy the problems linked to the degradation of soils;
5	Firmly believes that the huge diversity in terms of types of soil (320, with numerous sub-types) necessitates, in addition to national bottom-up approaches, a European strategy based on prevention, public awareness, information and the identification of risk areas to deal with this problem at European level; calls on Member States without soil protection legislation to shoulder their responsibilities for soil protection, taking also into account the responsibilities of owners; considers, in particular, that regional and local authorities should play a major part in formulating objectives and plans for soil protection;
6	Considers that the thematic strategy needs to be strengthened in all Member States, and that much more dynamic progress will be made in implementing the strategy if it is complemented by financial aid measures financed from available budget appropriations for cohesion regions;
7	Notes that soil is a shared resource; stresses that, unlike water, air and biodiversity, that do have specific Community legislation, soil, which is a crucial factor in the long-term, sustainable production of food, feed, fibres, and, increasingly, of biomass, has no such legislation;
8	Stresses that, in accordance with the principles of better lawmaking, an EU framework directive is fully justified given that the evaluation of existing EU legislation, which should first be supplemented, and of voluntary options based on the transfer of know-how still reveals gaps in soil protection;
9	Calls for new European rules to be considered, if still deemed necessary, only on the basis of such measures, and in that case to lay down binding standards for improvements; 
10	Agrees with the Commission that there is a need for a framework directive on soil protection, because of the important role of the soil in addressing international challenges such as the decline of soil productivity, ecosystem services and biodiversity, caused by deforestation, deteriorating water quality, steppe formation, continued soil erosion, recurring floods and landslides, and in ensuring sufficient and safe food production ;
11	Believes that a framework directive is an adequate measure for soil protection, having due regard for the subsidiarity principle (Article 5, second paragraph, of the EC Treaty), and subject to proportionality (Article 5, third paragraph, of the EC Treaty), and could enable Member States that have not yet done so to develop soil policies without creating distortion of competition; believes that the framework directive should recognise the already existing national and Community legislation and should not add any unnecessary administrative burden on Member States, regional and local authorities, and land owners;
12	Points out that the high degree of soil diversity, the regionally differentiated problem areas and the existing national soil protection blueprints must be taken into account by ensuring that Member States retain a considerable degree of flexibility when designing the legislative framework; states emphatically that soil is a policy area which, by virtue of its great diversity, requires tailor-made solutions that need to be developed at local and regional levels;
13	Concludes that a clear demarcation is needed between this directive and other European legislative standards relating to soil protection in order to avoid regulatory duplication; 
14	Proposes that an in-depth evaluation and analysis be carried out of directives already introduced in the European Union, such as the Groundwater Directive and the Nitrates Directive, and that the extent to which Member States are meeting the cross-compliance conditions applicable to farmers be evaluated and analysed; considers that, on the basis of this analysis, binding measures may, if necessary, be drawn up to promote soil quality; notes that it will also be possible, on the basis of this analysis, to carry out an exchange of information within the EU in order to promote soil quality;
15	Calls on the Commission to examine the implementation in Member States of relevant soil protection provisions in other Community legislation on air, water, waste, climate change, biodiversity, desertification, agriculture, energy, products, industry, transport and regional development, and to report to the European Parliament before the end of 2008 on how such legislation can be better used for increased soil protection;
16	Endorses the Commission's view that soil conditions need to be improved in many European regions, but believes that the Commission should make greater efforts to ensure consistency with current legislation;
17	Stresses the need to avoid overlapping, contradictions and inconsistencies in relation to existing EU rules;
18	Supports the Commission in its actions and its time schedule to review the Sewage Sludge and the Integrated Pollution Prevention and Control Directives and to assess possible synergies between soil protection measures and measures under inter alia the Water Framework Directive; further calls on the Commission to assess possible synergies with the Waste Directive; 
19	Calls again on the Commission to develop as soon as possible a directive on the sound management of biowaste with the objective of reducing the amount of biowaste that is landfilled or incinerated and of promoting instead the production of compost and biogas; points out that compost and treated residues from the production of biogas which are of suitable quality can greatly support the preservation and increase of soil organic matter;
