A	whereas Parliament's resolution of 16 December 2010 on a new strategy for Afghanistan identified several issues of concern in relation to the budgetary control of EU financial assistance to Afghanistan,
B	whereas, according to the Integrity Watch organisation, bribes of over $1billion were paid in Afghanistan in 2009, 
C	whereas the Committee on Budgetary Control is responsible for monitoring the cost-effectiveness of the implementation of the EU General Budget,
D	whereas the principles of accountability and transparency of public money are fundamental to democracy,
E	whereas Afghanistan is amongst the recipient countries receiving the most civilian aid from the EU General Budget,
F	whereas the European Commission has committed over EUR 2 billion and disbursed over EUR 1.8 billion in development and humanitarian aid to Afghanistan since 2002,
1	Reiterates that the Commission can consider different funding channels when spending EU funds in Afghanistan; recalls that the Government of the Islamic Republic of Afghanistan (GIRoA) does not receive direct (sectoral) budget support from the EU General Budget;
2	Notes that each of the funding channels carries its own specific benefits and drawbacks with regard to specific spending objectives as displayed in the table in the explanatory statement;
3	Takes the view that none of the funding channels should be excluded as all of them bear their specific benefits and drawbacks; considers it necessary to diversify aid in order to address individual needs through the appropriate funding channel;
4	Calls on the Commission to consider introducing direct budget support in Afghanistan under rigorous and well-defined conditions, as soon as the necessary macroeconomic stability and sufficiently reliable financial management have been shown to exist, as it is the best instrument for building capacity in the Afghan administration; believes this could achieve sustainable, long-term-oriented results;
5	Takes the view that the Commission should assess the capacity of the ministries of the GIRoA, and believes that budget support could start with limited amounts applied under rigorous and well-defined conditions; notes the example of other donor countries in introducing sectoral budget support for those Afghan ministries for which the benchmarks on accountability and transparency are met; asks the Commission to consider introducing budget support under rigorous and well-defined conditions not only at central level but also at provincial and local level, as soon as the necessary conditions and criteria have been met, as this would increase capacity building at all governmental levels; believes that coordinated diversification of budget support for the different administrative levels would also strengthen the Commission's position vis-à-vis those entities and make the Commission more independent of its relations with a single entity; notes that this diversification must not undermine the central government's role and responsibility, and that it therefore requires the latter's approval;
6	Calls on the Commission, at the same time, to make potential future budget support dependent on rigorous and well-defined conditions which are clear and measurable; takes the view that these objectives must aim to achieve results which can be evaluated by way of indicators and pre-defined benchmarks on accountability and transparency; underlines that baselines assessing future progress need to be defined from the outset; considers mechanisms to fight corruption and fraud to be of the utmost importance in this context; states that the effectiveness of development policy measures in the partner countries must also be checked on the basis of local criteria; stresses in this connection the paramount importance of training for public servants, particularly the security forces and the police;
7	Reiterates the oversight role of Parliament and therefore demands of the Commission that it introduce these steps in a transparent way by making publicly available:
8	Notes the recent audit report of the European Court of Auditors (ECA) on EU funds, channelled through the United Nations Organisations in conflict-affected countries, which also covers Afghanistan; deplores the weaknesses in project management in Afghanistan identified by the ECA amongst which are:
9	Is concerned about reports by other audit entities such as the United States Special Inspector General for Afghanistan Reconstruction (SIGAR), the United States Government Accountability Office (GAO)
10	Takes the view that the Commission should also take into account shortcomings identified by the US and other non-European auditors which also indicate risk factors for EU-funded projects, as many are the same or at least similar in nature;
11	Acknowledges the difficult circumstances under which the Commission has to deliver aid in a country which has been affected by war for decades; underlines that on-the-spot checks have to be also carried out under difficult security conditions; calls on the Commission to apply alternative audit and control checks which can still be carried out on the spot under current security conditions; calls, furthermore, on the Commission to address the weaknesses identified and to fund projects if they meet the following criteria:
12	Asks the Commission to identify the risk factors involved with regard to corruption, fraud, project sustainability, cascades of sub-contractors and other source of waste and misuse of funds; asks the Commission, furthermore, to continue to address these adequately in grant agreements and commercial contracts and to monitor closely the application of these rules;
13	Underlines the crucial importance for democracy of having a Supreme Audit Institution which is financially and operationally fully independent of the executive branch and which has sufficient capacity and funding to carry out financial, compliance and performance audits in line with international audit standards;
14	Is concerned about reports from various reliable and independent sources that Afghan authorities at the highest level obstruct anti-corruption investigations by Afghan prosecutors against officials such as governors; 
15	Deplores the fact that the new draft legislation on the Control and Audit Office would still not establish full independence given that, for example, the Auditor-General and his deputy would be appointed by the executive branch instead of the legislative branch; points out that this is not compliant with the Mexico Declaration on Supreme Audit Institutions' Independence; calls on the Commission, therefore, to insist on the establishment of full financial and operational independence of the Control and Audit Office of Afghanistan in the legislation and on strengthening capacity; reminds the Commission that full independence, sufficient capacity and funding of the Control and Audit Office should be considered essential conditions for introducing direct budget support;
16	Invites the Commission to consider the idea of carrying out control and monitoring visits jointly with the Control and Audit Office of Afghanistan; suggests in this connection intensifying mutual exchange of auditing knowledge and training skills among the responsible bodies; views this as a chance to improve mutual understanding and to build capacity;
17	Recalls that some of the most important projects funded by the EU General Budget in Afghanistan are managed and implemented by the United Nations Development Programme (UNDP);
18	Recalls that under Article 287(3) of the Treaty on the Functioning of the European Union the European Court of Auditors has the right, if necessary, to perform its audit on the spot in the premises of any body, office or agency which manages revenue or expenditure on behalf of the Union;
19	Recalls furthermore that Parliament has repeatedly asked the Commission to improve the transparency and accountability of UN-managed projects, especially multi-donor trust funds, e.g	by introducing a Statement of Assurance;
20	Notes the recent decision of the Executive Board of the United Nations Development Programme (UNDP), the United Nations Population Fund (UNFPA) and the United Nations Office for Project Services (UNOPS), adopted at its 2011 annual sessions (6 to 17 June 2011), to grant intergovernmental donor organisations such as the institutions of the European Union similar rights to access internal audit reports as are granted to UN Member States; believes, however, that further progress is needed in order to improve reporting on the use of EU funds by providing information about results rather than actions; urges the Commission, furthermore, to invite other UN agencies to adopt the same policy as UNDP, UNFPA and UNOPS; notes with satisfaction that the United Nations Children's Fund (UNICEF) has taken a decision to follow suit;
21	Is, furthermore, of the opinion that a more far-reaching approach is required for the future in order to comply fully with Parliament's repeated requests for enhanced transparency and accountability combined with effectiveness and efficiency; calls on the ECA to seek an understanding with the UN agencies to agree on common audit standards which fully respect international audit standards and which would result in a Statement of Assurance;
22	Draws attention to the current efforts of the Working Group on ‘Accountability for and Audit of Disaster-related Aid’ established in the context of the International Organization of Supreme Audit Institutions (INTOSAI) and led by a Member of the European Court of Auditors
23	Welcomes the efforts of the INTOSAI Working Group, and encourages the Working Group to fulfil its mandate within the set timeframe; is of the opinion that the results could also be applied in a more general context, as many of the challenges in disaster-related aid are also true for development aid in conflict-affected areas;
24	Views this as an appropriate way of dealing with accountability challenges such as that experienced with United Nations agencies;
25	Invites the ECA and the relevant UN offices, therefore, to enter into a dialogue with a view to finding a solution for the remaining issues; emphasises the benefits of a single audit regime in this context, as this would increase the efficiency of the audit work; judges the work of the INTOSAI Working Group to be highly relevant in this context and invites the ECA to seek an understanding with the UN offices on this basis;
26	Recalls in this context that Parliament has long been asking for a European multi-donor trust fund, and draws attention to the Commission's proposal that the revised Financial Regulation (
27	Notes that aid effectiveness and coordination of donor actions in Afghanistan are structurally hampered by the fact that many donors have a tendency to aim for short-term results without sufficient alignment with the needs of the GIRoA and the people of Afghanistan; notes that the strict geographical preference linked to troop presence and regional segmentation by donor countries does not promote donor coordination, and increases the risk of duplications and inefficient use of financial assistance;
28	Notes the Council's conclusions on ‘Strengthening EU Action in Afghanistan and Pakistan’, the related biannual reporting, the European Commission's Blue Book 2009, which includes all aid coming from the EU General Budget and the Member States' national budgets, and the recent appointment of the double-hatted Head of the EU Delegation/EU Special Representative; judges these to be good steps towards better coordination of the efforts of the EU and its Member States;
29	Anticipates that the creation of the EEAS (European External Action Service) will result in better coordination and interaction, as well as greater transparency in the implementation of EU projects and the more sustainable and efficient use of EU funding in Afghanistan;  expects also that responsibilities within the EU Delegation will be clearly established;    
30	Calls on the Commission to pursue further efforts to coordinate the aid not only with the Member States but also with other international donors, for example by adopting joint sector-wide approaches to complement the geographical approach; underlines the important role of the United Nations Assistance Mission in Afghanistan (UNAMA) and the Afghan Ministry of Finance in this context;
31	Underlines the fact that investments by the international community in Afghanistan must be aligned with the needs of the GIRoA and the people of Afghanistan;
32	Reminds the Commission that Parliament has called on the Commission
33	Sees the need to increase the transparency and accountability of the use of EU funds and to help EU Member States and other donors to avoid common pitfalls; calls, therefore, on the Commission to make publicly available the reports of its Results-Oriented Monitoring Missions, verification missions carried out on EU funds channelled through UN Agencies and other audit and evaluation reports;
34	Notes the recent announcement by the President of the United States of America to withdraw about one third of American troops by the summer of 2012 and to hand over responsibility to Afghan security forces by 2014; recalls the importance of a stable security situation for proper oversight of EU funds, the deterioration of the security situation in Afghanistan having already made it increasingly difficult for the Commission and other organisations to undertake on-the-spot control visits in Afghanistan;
35	Underlines the fact that a withdrawal of troops could have a negative effect on the economy of Afghanistan; recalls that the vast majority of the Afghan budget and Afghanistan's gross domestic product derives from foreign aid; notes that economic recovery is crucial to the overall development of Afghanistan; considers that civilian aid to Afghanistan will gain in importance as a result of the decrease in military aid;
36	Is of the opinion that this could also provide an opportunity to allocate the scarce resources to those projects which are most likely to achieve long-term results; reiterates the need for more economic sustainability of projects, and believes that this would avoid pressure on the donors to disburse the funds available at the current moment and on the recipients to implement projects that lack a long-term perspective;
37	Is of the opinion that civil society and parliamentarians must be involved throughout every stage of implementation, monitoring and the evaluation of results, and that this requirement must be a decisive eligibility criterion for budget support;
38	Considers a continuing and increased effort on the part of the international community to improve the capacity and independence of the judiciary to be essential for the future of Afghanistan; calls on the Commission and the Member States to increase their efforts in this regard and to engage in a constructive and strong dialogue with the GIRoA in order to ensure that an efficient and independent judicial body remains a shared objective of all actors involved in the development of Afghanistan; 
39	Stresses that measures to combat corruption are a very important part of the peace process in Afghanistan, given that corruption causes funding to go astray, restricts access to basic public services such as health or education and creates an enormous obstacle to the socio-economic development of the country; furthermore corruption undermines confidence in the public sector and the government and gravely jeopardises national stability; urges the EU accordingly to devote particular attention to combating corruption in channelling aid to Afghanistan;
40	Is greatly concerned at the large proportion of  international aid going astray during the distribution process and notes that there are four causes for this: waste, excessive intermediary and security costs, overbilling and corruption; urges the EU accordingly to monitor the cost and effectiveness of all EU aid to Afghanistan, with a view to ensuring that it is used more efficiently;
41	Considers the development of the security situation in Afghanistan to be a major future challenge for the reconstruction of Afghanistan and calls on the Commission to develop, together with the international community, a strategy on how to ensure security for Afghanistan and to stimulate a self-sustainable economy, inter alia with a view to being able to exercise proper control over aid;
42	Stresses that gender equality and women's rights are considered to be crucial issues both in the Afghan Government's national development strategy and the 2007-2013 national strategy document, which refers to future gender mainstreaming; 
43	Reiterates the EU's commitment to continuing to support Afghanistan; stresses that the overall objective of EU development assistance to Afghanistan should be to assist in the long-term sustainable development of the country, including improvement of socio-economic standards, facilitating job creation and proliferation of SMEs, strengthening the educational sector and ensuring gender equality; underlines the fact that the aid should further facilitate capacity-building in the public administration, strengthen the rule of law and reduce corruption, thus facilitating the transfer of security to the Government of the Islamic Republic of Afghanistan (GIRoA); recommends that part of the financial assistance to Afghanistan be allocated to the five-year plan to phase out opium cultivation and replace it with alternative crops; stresses the need to facilitate sub-regional cooperation by means of assistance for issues of a cross-border nature;
44	Reiterates the urgent need to increase the efficiency of aid, as many development indicators still show no significant improvement, and corruption and the long distribution chain of international aid remain major obstacles to the provision of essential services to the people; calls on the European Union and the Member States to use available financial measures, including the future EU Trust Funds when established, in an efficient way which guarantees the provision of essential services to the population;
45	Notes that the majority of resources for socio-economic development in Afghanistan are channelled through international mechanisms, but that a significant proportion of this aid does not reach the intended beneficiaries, the people of Afghanistan; points out that the EU and, in particular, the Commission/EEAS should have a leading role in improving donor coordination, in close cooperation with other key donors such as the US and Japan, and calls for detailed evaluations of aid efficiency in order to improve the transparency and donor accountability of the aid;
46	Takes the view that the European Union, as one of the major donors of official development and humanitarian assistance to Afghanistan (more than EUR 2 billion between 2002 and the end of 2010), has a particular responsibility to evaluate whether those funds reach the intended recipients and improve their living conditions;
47	Insists that, when using international organisations as an aid delivery channel, the EEAS and the Commission should pay close attention to eliminating waste, excessive intermediary costs, inefficiency, overbilling and corruption, and should insist on timely and adequate information on results and use of funds;
48	Reiterates its call on the EU to set up a centralised database on, and to analyse the costs and the impact of, all EU aid to Afghanistan, as the lack of up-to-date and reliable data undermines aid efficiency and transparency;
49	Is of the opinion that the Commission should consider introducing sectoral budget support; stresses, however, that such aid should be strictly conditional, with measurable impact indicators, and can only be used together with capacity-building measures and in administrations whose organisational structures and financial management capabilities have been properly assessed and considered adequate and transparent;
50	Stresses that directing aid towards conflict-affected countries implies the acceptance of a substantial level of inherent risk in terms of results; underlines that cooperation with the UN has made it possible to obtain development results in an extremely difficult operational environment; emphasises, however, that more progress is needed in terms of enhanced accountability and transparency vis-à-vis the EU as a major donor to the UN system;
