A	whereas sport contributes to achieving the EU's strategic objectives, as it highlights fundamental educational and cultural values and is a vector of integration, since it is open to all members of the public, regardless of their sex, ethnic origin, religion, age, nationality, social situation or sexual orientation;
B	whereas the specific nature of sport should take precedence in the judgement of the ECJ and the Commission's decision on sports matters;
C	whereas all stakeholders, including policy makers, must take into account the specific nature of sport, its structures based on voluntary activity and its social and educational functions;
D	whereas the specific nature of sport arises from the sum of sport's individual and essential aspects which make it different from all other sectors of  activity, including economic activities; whereas it should however  be subjected to European Union law where appropriate and necessary, and on a case-by case basis;
E	whereas EU action in the field of sport should always take the specificity of sport into account respecting its social, educational and cultural aspects;
F	whereas sport is a competence of the EU under the Treaty of Lisbon aiming to promote fairness and openness in sporting competitions, cooperation between the bodies responsible for sport, protecting the physical and moral integrity of sportspeople, and enhancing the health, social, cultural and economic benefits of sport, and requires appropriate financial and policy support;
G	whereas sport makes a huge contribution to positive values such as fair play, respect and social inclusion;
H	whereas billions of people throughout the world play sports invented, codified and disseminated in Europe and notes additionally that the modern Olympic movement was created in France by Baron Pierre De Coubertin;
I	whereas EU Sports Policy must be developed to address and support the aims and objectives of both professional and amateur sports;
J	whereas the support and promotion of sport for people with intellectual or physical disabilities should be a priority in the EU considering its important role in delivering social inclusion, public health and volunteerism across borders;
K	whereas volunteering is the cornerstone of most amateur sport in Europe;
L	whereas 35 million amateurs assist the development of mass-participation sport and the dissemination of sporting ideals, as do clubs and charitable sports associations;
M	whereas sport is a key factor for health in modern society and, through its role in formal and non-formal education, is an essential part of a high-quality education, and contributes to senior citizens' personal fulfilment;
N	whereas promoting physical activity and sport makes for significant savings in terms of public expenditure on health;
O	whereas a key motivating factor behind citizen involvement in sport and physical activity is to improve personal health and well-being;
P	"	whereas doping in sport infringes the values of sport and places sportspeople at serious risk, causing serious and permanent damage to health;"
Q	whereas high-level sport is a showcase for certain core sporting values and conveys those values to society generally, encouraging participation in sport;
R	whereas many top-level athletes face an uncertain future at the end of their sporting career;
S	whereas it is essential to prepare such athletes for their career change by enabling them to receive general education or vocational training alongside their sports training;
T	whereas sportspeople's fundamental rights must be safeguarded and protected;
U	whereas verbal and physical violence and discriminatory behaviour may potentially occur during sports competitions;
V	whereas women's participation in sport is not sufficiently valued, and women are under-represented within the decision-making bodies of sports organisations;
W	whereas sporting activities require specific and appropriate facilities, equipment and apparatus and whereas schools too should have suitable facilities to promote physical education;
X	whereas sport plays an important part in the European economy, as it directly or indirectly employs 15 million people, i.e	5.4% of the working population, and represents an annual added value of approximately EUR 407 billion, or 3.65% of Europe's GDP, and an economically flourishing sports sector thus contributes to achieving the aims of the Europe 2020 strategy;
Y	whereas the violation of sports organisations' intellectual property rights and the upsurge in digital piracy, especially the unlicensed live transmission of sports events, puts the economy of the entire sports sector at risk;
Z	whereas sport does not function like a typical sector of the economy because of the interdependence between opponents and the competitive balance needed to preserve the uncertainty of results;
AA	whereas sport does not behave like a typical economic activity because of its specific characteristics and its organisational structures, underpinned by federations, which do not operate as commercial companies, and whereas a distinction must be made between sporting and commercial interests;
AB	whereas European social dialogue can play an important role and should therefore be promoted;
AC	whereas sport plays an important role and brings joy to many citizens whether they are participants, supporters or spectators;
AD	whereas major events and participation in sport provide extraordinary opportunities to exploit the potential of tourism development in Europe, which can spread the values and principles linked to sport;
AE	whereas the European model of sport is based on a federation for each sports discipline, and whereas mechanisms for sports and financial solidarity, such as the principle of promotion and relegation and open competitions involving both clubs and national teams, are organised on an autonomous, democratic and territorial basis and in a pyramid structure, as the result of a longstanding democratic tradition;
AF	whereas transparency and democratic accountability at sports clubs can be improved by the involvement of supporters in the ownership and governance structure of their clubs;
AG	whereas traditional and grassroots sporting organisations play a key role in strengthening culture, promoting social inclusion and enhancing communities;
AH	whereas national teams have a key role to play, international competitions continue to constitute a reference model and action should be taken against ‘naturalisations of convenience’;
AI	whereas the very nature of competitions between national teams implies that sports federations and clubs can enhance the training of their national sportspeople;
AJ	whereas professional and grassroots sport are vulnerable to and seriously affected by financial instability and it is the responsibility of the relevant federations to encourage clubs to adopt a culture of planning and sensible investment;
AK	whereas international transfers can be dangerous for young athletes, since sporting failure, family disruption and social marginalisation are some of the consequences that can result when young athletes leave home too early;
AL	whereas sports federations do not have the structural or legal means to take effective action against match-fixing;
AM	whereas gambling services are excluded from the scope of the Services Directive (2006/123/EC) and the new Consumer Rights Directive (2011/83/EU), due to their specificity;
AN	whereas funding for grassroots sport is only secured if holders of the necessary national gambling licences, who pay taxes and finance other public interest objectives in Member States, are legally obliged to pay ‘public interest’ levies and are effectively protected against illegal competition;
AO	whereas the regulation of players' agents requires concerted action between sports governing bodies and public authorities so that effective sanctions can be imposed against agents and/or intermediaries who break the rules;
AP	whereas sport can play a part in various areas of the EU's external relations, among others by means of diplomacy;
1	Urges the Commission to propose a dedicated and ambitious budget for sports policy under the future MFF given the public health, social, cultural and economic benefits of sport;
2	Calls on the Member States to ensure that sport becomes a subject in the curriculum of schools of all kinds, and underlines the importance of encouraging participation in sports at all levels of education, from early years onwards, including schools, universities and local communities which should be encouraged to have sports facilities with suitable equipment;
3	Urges Member States to establish clear guidelines to integrate sport and physical activity into all levels of education across the Member States;
4	Highlights the importance of education through sport and the potential of sport to help get socially vulnerable youngsters back on track and asks the Member States, national associations, leagues and clubs to develop and support initiatives in this respect;
5	Calls on the Member States to promote and support the cooperation of schools and sports clubs; in this context, the Commission should make use of its coordinating function in sport to gather examples of best practice from the Member States and make these available to all interested parties throughout Europe in a central database;
6	Recommends that the Commission encourage the practice of sport among senior citizens as it helps to promote social interaction and high rates of good health;
7	Underlines that sports at all ages is an important area of great potential for increasing the overall health level of Europeans and therefore calls on the EU and on Member States to facilitate engagement in sport and to promote a healthy lifestyle fully exploiting the opportunities of sport, thereby reducing spending on healthcare;
8	Calls on the Commission and Member States to support more strongly the role of health professionals in the promotion of sports participation and to examine how health insurance providers could offer incentives as a way of encouraging people to take up sporting activities;
9	Underlines the importance of making sport available to all citizens in many different settings, whether at school, at work, as a recreational activity or through clubs and associations;
10	Acknowledges the work done by organisations delivering sporting activities for persons with intellectual or physical disabilities across the EU; calls on the Commission, the Member States and sports organisations to promote and develop, with appropriate funding,  sport activities and competitions for people with disabilities, notably by making available and giving to them equal access to sport and free-of-charge sports facilities tailored to their needs;
11	Stresses the great socially-integrating power of sport in many areas, including civic commitment and the conception of democracy, the promotion of good health, urban development, social integration, the job market, employment, skills training and education;
12	Encourages the Member States and the Community institutions to increase their grants to organisations that seek to integrate through sport people at risk of social exclusion or that promote sport for physically or mentally disabled people;
13	Encourages Member States to permanently include sport in programmes and services for a real integration of all groups at risk of discrimination and calls on sport organisations to adopt appropriate training programmes for professionals and volunteers to prevent and fight against any form of discrimination or racism;
14	Highlights the exemplary function of sport for society and urges sports governing bodies to take leadership in countering institutional discrimination;
15	Recalls that gender discrimination should not occur in sport, and calls for application of the Olympic Charter to be extended to all sporting events, particularly European ones;
16	Calls on the Council, the Commission, the Member States and national governing sports bodies to commit to tackling homophobia and transphobia and to implement legislation and anti- discrimination policies especially for lesbian, bi-sexual, gay and transgender athletes properly;
17	Calls on Member States to place greater emphasis on the importance of quality physical education for both genders and suggests that they develop the necessary strategies to address this issue;
18	Emphasises that the composition of sports organisations' decision-making bodies must reflect that of their AGMs as well as the gender balance among their licensed players, thus affording men and women equal access to administrative roles even at transnational level;
19	Encourages the Commission and the Member States to acknowledge the importance of sport as a means of promoting peace, economic growth, intercultural dialogue, public health, integration and the emancipation of women;
20	Calls on the Commission and the Member States to urge the International Olympic Committee to impose their own rule in the Olympic Charter forbidding all demonstrations or political, religious or racist propaganda at sports events and at the same time to ensure that political pressure is not put on women to violate this rule and that it is not evaded by women not being sent by their countries to compete;
21	Calls on sport organisations to further encourage women's participation in sport and in the governance bodies of sports organisations by guaranteeing equal access to sporting activities, in particular for girls and women from disadvantaged backgrounds, by promoting female participation in sport and giving women's and men's sports and results equal prominence and visibility; encourages Member States to develop measures enabling female athletes to reconcile their family and professional sports life and to promote gender equality into governmental policies on sport; calls on the Commission to encourage the exchange of information and good practices with regard to equal opportunities for people of both genders in sport;
22	Calls on the Commission and Member States to support European organisations for the promotion and implementation of the recommendations of the European Charter of Women's Rights in Sports;
