A	whereas the economic, financial and fiscal crisis in the EU has significantly broadened economic and social disparities among Member States and regions, resulting in an uneven distribution of inward and outward investment across the European Union;
B	whereas it is necessary to establish a consistent framework of stability within monetary and fiscal and trade policy, in order to facilitate the flow of direct investment in all Member States and EU regions, thereby contributing to correcting the EU's macroeconomic imbalances;
C	whereas the informal meeting of the members of the European Council on 23 May 2012 has highlighted the need to mobilise EU policies to fully support growth, step up efforts to finance the economy through investment and strengthen job-creation;
D	whereas, according to the latest Commission Interim Forecast, the EU suffers from weak growth and expected growth rates will significantly differ across the Union, undermined by continued uncertainty and lack of consumer and market confidence;
E	whereas the Union should further exploit its strengths, such as the high standard of consumption, education and quality of life, its research and innovation capacity, high labour efficiency and productivity as well as a friendly and motivational business environment in order to tackle the fiscal crisis and enhance growth and employment;
F	whereas the financing of the Member States' public debt has the effect of absorbing resources for investment, growth and employment, while capital flight from certain Member States to certain other Member States as well as to certain third countries may contribute to a worsening of the EU balance of payments situation;
G	whereas bank lending – as the most important source of finance in the euro area, accounting for more than equity and bond finance put together, while in the USA and other regions of the world bank credit accounts for a smaller percentage of total finance – has been strongly affected by the recent developments;
H	whereas the growth potential provided by sectors such as green technologies, health and care, education and social economy can ignite and drive investment through increasing mutual demand, thereby boosting investment;
I	whereas there is need to monitor and review the impact and implementation of EU financial regulations to ensure that it is not creating unnecessary administrative burdens and stifling foreign direct investment in the EU;
J	whereas the latest UNCTAD report shows that the EU still has a strong capacity for attracting foreign direct investment;
K	whereas internal investment within the Union can significantly expand the markets for foreign direct investment through improvements in sustainable infrastructure for business, education, research and development;
L	whereas investment consists of two pillars – public investment and private investment – and whereas the private pillar is composed of domestic and foreign investment;
M	whereas combating over-dependency on imports of oil, gas and other non-renewable resources requires major investment in renewable energy, energy and resource efficiency;
N	whereas the European sovereign debt and roll-over risks, as well as deficiencies and barriers to trade and to the completion of the internal market, including non-tariff barriers and data restrictions, may limit the EU region's ability to attract both European and international investors;
O	whereas, in terms of competitiveness and entrepreneurship, the main challenges that Union enterprises continue to face are difficulties in accessing finance for SMEs; weak entrepreneurial spirit (only 45 % of European citizens would like to be self-employed compared, for example, to 55 % in the United States); a business environment not conducive to start-ups and growth, characterised by persistent regulatory fragmentation and red tape; limited capacity of SMEs to adapt to an energy- and resource-efficient economy and to expand to markets beyond their home country, both within the Single Market and beyond;
P	whereas, according to the latest World Bank ‘Doing Business’ index, EU Member States represent only 40 % (and euro area members just 26 %) of the top 35 countries in terms of entrepreneurship at global level;
Q	whereas, as shown in the Commission's Alert Mechanism Report (
R	whereas well-targeted social investments are crucial to securing a high employment level in the long run, stabilising the economy, enhancing human capital and raising the competitiveness of the EU;
S	whereas foreign direct investment trends are one of the key indicators used by the Commission in the scoreboard for the surveillance of macroeconomic imbalances;
T	whereas studies conducted by UNEP and the ILO reveal that investment in human capital formation is crucial to attracting investment in green economic sectors and exploiting their high growth potential;
