A	whereas, although the treaties have repeatedly undergone thorough revision in the light of new needs and challenges, the Euratom Treaty has been amended only once in its 50-year history
B	whereas, although the Euratom Treaty has been modified only slightly in the last 50 years, it has given rise to a substantial volume of secondary legislation over the same period and has been the subject of a considerable number of judgments handed down by the Court of Justice of the European Communities, which have, for example, substantially broadened the original scope of the Euratom Treaty,
C	"whereas the Euratom Treaty introduced stringent safety standards for the handling of radioactive fuel elements and waste in the European Union, lays down uniform safety standards for protecting the health of workers and of the public as well as procedures for the implementation of those standards, and opposes any proliferation of nuclear material for military purposes
,"
D	whereas the Euratom Treaty offers a comprehensive and coherent legal framework for the use of nuclear energy in Europe under safe conditions for the benefit of all the Member States,
E	whereas several Member States have never developed the nuclear option, others have an active phase-out policy and others continue to support their nuclear sector,
F	whereas, in its draft Treaty establishing a Constitution for Europe (the Constitutional Treaty), the Convention proposed that the Euratom Treaty should be separated from the legal structure of the future Constitution; whereas the Convention, in its work on the future of the European Union and the signing of the Constitutional Treaty, has maintained the provisions of the Euratom Treaty in their present state in the form of an annexed protocol,
G	"whereas Germany, Ireland, Austria, Hungary and Sweden have annexed to the Constitutional Treaty a declaration noting that the core provisions of the Euratom Treaty need to be brought up to date and calling for a revision conference to be convened ""as soon as possible"","
H	whereas the recent round of enlargement has increased the diversity of the European Union's landscape in the area of nuclear energy and the need for Community action in the nuclear domain,
I	whereas the 50th anniversary of the Euratom Treaty provides Parliament with an opportunity of considering its content and relevance and expressing its concern that the main provisions of the Euratom Treaty have not been amended since it entered into force 50 years ago,
J	whereas these reflections on the permanence of the Euratom Treaty are indissociable from the aims that the Commission is pursuing in favour of a European policy for a safer, more sustainable and more competitive form of energy, contributing to the fight against climate change, as set out recently in the abovementioned Commission Communication of 10 January 2007,
1	Points out that, since 1957 and the signing of the Euratom Treaty, the European Union has become the world leader in the nuclear industry and one of the main actors in nuclear research in the fields of controlled thermonuclear fission and fusion; notes that the European industry is present throughout the nuclear fuel cycle and has developed local technologies, some of which, such as enrichment through ultracentrifugation, are the fruit of partnerships at European level;
2	Notes that the European Union's nuclear industry's almost total command of the fuel cycle offers the Union, at this time of debate on energy dependence, guarantees of industrial and technological independence, particularly as regards fuel enrichment;
3	Points out that, thanks in particular to the Euratom Treaty, nuclear energy was in late 2006 producing, from 152 reactors spread across 15 Member States, 32 % of Europe's electricity, that is, the largest share of non-carbon electricity in the European Union and one of its most competitive sources, such as to contribute to the aims of an energy policy for Europe, as set out in the above Commission Communication of 10 January 2007;
4	"Points out, as regards combating climate change, that the Commission, in its Green Paper ""Towards a European strategy for the security of energy supply"" ("
5	Notes that the founder countries of Euratom laid down a series of provisions in ten chapters with the aim of strictly containing the development of nuclear energy within the Community, and that those provisions are still applicable and are continually enriched as legislation is adopted on the basis of the Euratom Treaty and make an important contribution to the safe operation of nuclear facilities in Europe;
6	Notes that the 1957 consensus on nuclear energy no longer exists among the Member States;
7	Notes that expectations with regard to nuclear energy, to which the Euratom Treaty gave expression five decades ago, have changed; notes that those expectations now relate more to the need to have, in the form of the Euratom Treaty, a sound legal framework to govern the supervision of the use of nuclear energy in the European Union and to provide a framework for the integration into the European Union of countries which use nuclear power, through the transposition of the Euratom acquis communautaire; acknowledges that significant chapters in Title II of the Euratom Treaty have made it possible to protect the public, workers and the environment against ionising radiation (Chapter III), to develop research in the areas of waste management and plant safety (Chapter I) and to implement safeguards in respect of fissile materials in Europe (Chapter VII);
8	Points out that initial research activities were first developed under the Euratom Treaty's framework (Chapter I), and that this also led to the creation of the Joint Research Centre, the first EU research establishment; urges the inclusion of a nuclear research and development programme in the general research framework programme budget, subject to the same scrutiny and duty of public accountability as all other research programmes;
9	Considers that the legislation developed under Chapter III of the Euratom Treaty (on health protection) must remain under the responsibility of the European Union in order to ensure that basic standards for the protection of workers and the general public are applied and extended to include the environment, and that it takes account in an evolutionary way of the results of international scientific studies;
10	Points out that the scope of such legislation is not confined to the regions where nuclear plants operate but now also includes the protection of neighbouring Member States and countries outside the European Union, as a result of the constant checks on discharges of radioactive waste and the adoption of rules on the transfer of spent fuels and radioactive waste, on protection of the food chain, and on radiological emergencies;
11	"Notes that Chapter IV of the Euratom Treaty (on investment) was designed to obtain detailed information, at Community level, on the Member States"" investment plans;"
12	Notes, however, that when publishing its Illustrative Nuclear Programmes (PINCs) the Commission did not really assess nuclear investment needs with particular regard to the problems of security of energy supply, the fight against climate change and the European Union's competitiveness in the light of the worldwide revival of the nuclear industry;
13	Welcomes, however, the existence in the Euratom Treaty of the requirement to provide details of any new investment in Europe in the nuclear domain, thus making it possible to have a complete cartography of the European Union's nuclear activities – a requirement specific to the European nuclear industry;
14	Considers that joint undertakings (Chapter V of the Euratom Treaty) will have been valuable instruments for implementing public policies, particularly in the research field, where this legal instrument has been used on a number of occasions, particularly with the establishment of the Joint European Torus at Culham in 1978 and, more recently, the introduction of the European Legal Entity to implement the International Thermonuclear Experimental Reactor (ITER);
15	Considers that the Euratom Treaty has at its disposal, with the creation of an Agency (Chapter VI) responsible for supplying users within the Union in accordance with the principle of equal access to materials, an instrument that is essential in these times of preoccupation with the security of the energy supply;
