A	whereas transport flows are expected to increase and inland waterways still offer a lot of free capacity and can contribute to competitive transport solutions using a combination of modes of transport,
B	whereas greater ambition is needed in Europe in order to fully exploit more of the free capacity on inland waterways and the market potential of inland navigation in isolation and as a part of multi-modal transport chains across Europe, including by involving public and private parties at national and Community level, and in order to raise the volume of transport on inland waterways, incurring relatively low infrastructure costs,
C	whereas close cooperation among the Commission, the River Commissions, the Member States and all interested private parties is of essential importance to improving competitiveness and developing waterway transport,
1	Recognises that the European transport system is increasingly confronted with capacity problems, leading to congestion and delays, and that inland waterway transport (IWT) can help reduce congestion, improve freight transport safety, contribute to better energy efficiency and protect the environment;
2	Supports, therefore, the initiative of the Commission to establish an integrated European action programme for inland waterway transport: NAIADES (Navigation and inland waterway action and development in Europe);
3	Invites the Member States to further develop national policies to stimulate IWT, taking into account the European Action Programme, and to encourage regional, local and port authorities and industries to do likewise;
4	Emphasizes that existing markets should be consolidated, in particular by making infrastructure more reliable and better integrated across the whole supply chain;
5	Stresses that links with the new Member States in Eastern and Central Europe and also with Romania and Bulgaria must be developed and brought into line with current technology, which means that additional infrastructure measures must be considered and measures relating to intermodality and interoperability taken;
6	Stresses the need to develop opportunities for innovative multi-modal services in order to build new markets in which cooperation among IWT operators and users and national and regional authorities will be essential;
7	Calls on the Commission and the Member States, in view of the fact that the sector consists mainly of small businesses, to improve access to finance, and especially risk capital, for start-ups, fully taking into account, when planning and carrying out relevant measures, the specific structure of the sector;
8	Fully supports in this regard the Commission's initiative to provide sources of information on the subject of financing, for example a funding handbook containing a list of European, national and regional aid instruments for IWT, covering, if appropriate, funding from the European Investment Fund;
9	Asks the Commission to publish as soon as possible State aid guidelines for IWT support schemes and to adopt de minimis rules that take due account of the needs of the inland navigation sector;
10	Welcomes the Commission's plan to screen existing bottlenecks at national and European level that hamper the development of IWT; calls for all public and private parties involved to contribute to this screening, to examine potential solutions and look for best practices, with the results of the screening being taken into account when drafting future legislation or taking new measures;
11	Stresses that administrative bottlenecks should be removed and procedures simplified, in particular by making optimal use of e-communication and by establishing one-stop-shops; believes that specific attention should be paid to procedures in sea and inland ports as well as to legislation on the environment, waste and food safety that leads to the disruption of logistics processes;
12	Points out that the reliability of the waterway network and the availability of multi-functional (inland) ports are the most important conditions for the further development of IWT, above all as a part of multimodal freight transport chains, and for the sector in technical and economic respects and emphasizes the particular responsibility of Member States to increase their efforts to ensure adequate and reliable infrastructure, whilst taking into account environmental risks and aspects;
13	Stresses that particular attention should be paid to the development of waterways in the new Member States and the acceding countries, as more attention needs to be paid to waterways in these countries than in other Member States;
14	Points to the importance of River Information Services (RIS) to contributing to a more efficient and safer use of the inland waterway network and its links with other modes of transport; calls upon the Commission and the Member States to include RIS as part of the multi-annual indicative programme of TEN-T and fully to tap the potential of RIS for achieving sustainable logistics;
15	Points to the need to integrate the waterway system with maritime navigation by developing access to the sea, improving interfaces between inland waterway and maritime systems, and investing in new combined inland waterway and seagoing vessels, including vessels of innovative design;
16	Calls on the Commission, in cooperation with Member States and any third countries involved, to draw up a European Development Plan which should contain an up-to-date inventory of the infrastructure on European inland waterways and to provide more information on waterways in need of maintenance and other improvements to infrastructure; calls also on the Commission, in doing so, to make use of the existing findings of scientific studies and expert reports in the Member States;
17	Calls upon the Commission to designate as soon as possible, and by the end of 2006 at the latest, a European TEN-T coordinator for IWT to support the implementation of the IWT TEN-T priority projects, drawing on experience with existing coordinators;
18	Calls on the Member States and the Commission to give a higher preferential rate of at least 20% to all inland waterway projects of common interest and to give greater priority to inland waterways projects of common interest in the multi-annual TEN-T program;
19	Calls upon Member States to consider the IWT potential in land use planning and in economic policies at federal, regional and local levels so as to actively encourage the development of waterside commercial and logistic sites, taking into account sustainable transport and job creation in industry and distribution, and to pay special attention to small waterways which have an unexploited potential to enhance freight mobility;
