1	Recalls that the European Security Strategy (ESS) and the report on its implementation highlight the key threats and challenges facing the European Union:
2	Emphasises that, through the Common Foreign and Security Policy (CFSP) and the Common Security and Defence Policy (CSDP), the Union is taking steps to address the challenges and threats identified in the ESS, thereby helping to improve the security of European citizens;
3	Stresses that the Union must enhance its strategic autonomy through a strong and effective foreign, security and defence policy, so as to preserve peace, prevent conflicts, strengthen international security, protect the security of its own citizens and the citizens concerned by  CSDP missions, defend its interests in the world and uphold its founding values, while contributing to effective multilateralism in support of international law and advancing respect for human rights and democratic values worldwide, in accordance with the objectives stated in Article 21(2)(e) of the TEU, with the purposes and principles of the United Nations Charter, with the principles of the Helsinki Final Act and with the aims of the Charter of Paris, including those relating to external borders;
4	Stresses that primary responsibility for maintaining peace and security in the world lies with the UN Security Council and reiterates the need for a reform of the United Nations Organisation in order to make it more capable of exercising its functions and providing effective solutions to global challenges and threats;
5	Acknowledges the need for the Union to pursue these objectives by enhancing its own institutional capacity to respond to these challenges and by means of multilateral cooperation with and within international organisations – in particular the United Nations – and regional organisations – in particular the OSCE and the African Union –in accordance with the Charter of the United Nations;
6	Reiterates its support for the Union's efforts to address these threats and challenges by developing a comprehensive and proactive approach synergising the various means of action – both civil and military – available to the Union and its Member States: conflict prevention and crisis management, financial assistance and development cooperation, social and environmental policies, diplomatic and trade policy instruments and enlargement; emphasises that such coordination of civil and military means gives genuine added-value to the Union's crisis management policy;
7	Calls on the Member States, in this context, to coordinate more effectively their national strategies and means of action with those of the Union with a view to ensuring coherence, effectiveness and a greater impact and a higher profile on the ground;
8	Supports, in connection with action to combat terrorism, the pursuit of the approach based on the EU's counter-terrorism strategy and the EU strategy for combating radicalisation and recruitment, in particular in relation to the use of the Internet for the purposes of terrorism and radicalisation; proposes to stimulate debate on the protection and promotion of human rights, with a special focus on the victims;
9	Recognises that energy security is crucial to the functioning of EU Member States and therefore encourages Member States to cooperate closely on this element of security policy;
10	Welcomes the efforts of Member States to counter cyber threats; urges the Council and the Commission to come forward with an analysis of the challenges of a cyber nature and measures for an efficient and coordinated response to such threats based on the best practices, resulting, in the future, in a European cyber security strategy;
11	Reiterates its recommendation for a regular review of the ESS, every five years, coinciding with the beginning of a new parliamentary term and after due consultation with the European Parliament;
12	Emphasises that a White Paper – providing scope for a wide-ranging public debate – would raise the profile of the CSDP and step up security and defence cooperation by defining the Union's security and defence objectives and interests more clearly in relation to the means and resources available, thereby making the implementation of the ESS and the planning and conduct of EU crisis management operations more effective and better defined;
13	Calls on the Council to enter into a substantial debate with the European Parliament and the national parliaments in 2010 on the implementation of the new provisions in the Lisbon Treaty concerning the CSDP, including:
14	Calls, after the introduction of a clause on mutual assistance, as formulated in Article 42 (7) of the Treaty on European Union, on those European Union Member States belonging to the Western European Union (WEU) to terminate the Modified Brussels Treaty of 1954, including the WEU Parliamentary Assembly;
15	Calls, after the introduction of a solidarity clause into the new treaty, on the Council to reopen the debate on establishing a European civil protection force – inter alia on the basis of the May 2006 Barnier report – that would pool the Member States‘ resources in order to generate an effective collective response in the event of natural or man-made disasters; takes the view that the military CSDP should also provide scope for responding to civilian hazards;
16	Stresses, in the light of the progress made possible by the Treaty of Lisbon in relation to the CSDP, the legitimacy and value of setting up a Defence Council within the Foreign Affairs Council, which would comprise the defence ministers, be chaired by the Vice-President/High Representative and play a special role in stepping up cooperation and in harmonising and integrating military capabilities;
17	Takes the view that the Vice-President/High Representative should act very rapidly to make the Union's various external policies more coherent, and that this coherence should be reflected on the ground by special representatives/heads of delegation under her authority vested with the necessary authority vis-à-vis the parties concerned and the international community;
18	Supports the establishment of a civil-military Crisis Management and Planning Directorate (CMPD) to take responsibility for crisis management and strategic planning of the Union's civil and military operations and help develop the CSDP, particularly in terms of civil and military capabilities; deprecates, however, the extremely lengthy delay in setting up this new structure; calls for close coordination within the EEAS between, on the one hand, the CMPD and the other CSDP structures and, on the other hand, the crisis platform and other relevant services of the Commission, which should be included in the EEAS, in order to build up a coordinated strategic planning capacity so as to develop a comprehensive European approach;
19	Calls on the High Representative/Vice-President of the Commission, the Council and the Member States to overcome the imbalance between civilian and military planning capabilities and ensure that adequate and sufficient expertise in fields such as justice, civilian administration, customs and mediation can be provided for ECDP missions;
20	Calls once again for the establishment of a permanent EU operations centre overseen by the Vice-President/High Representative, which would be responsible for operational planning and the conduct of military operations; calls for this operations centre to be attached to the EEAS; stresses that the division of the existing system into seven headquarters makes it less effective and responsive and generates huge costs, and that a permanent interlocutor in the military sphere is essential for civil and military coordination on the ground; takes the view that the permanent operations centre could therefore be classed as a form of military planning and conduct capability, and located in the same place as the CPCC in order to allow the necessary synergies for effective civilian and military coordination; reiterates that the EU operations centre would facilitate cooperation with NATO, without compromising the decisional autonomy of both organisations;
21	Stresses the urgent need to put in place permanent structured cooperation based on the most inclusive criteria possible, which should enable the Member States to increase their commitments under the CSDP;
22	Stresses that the progress and development of the CSDP must fully respect and not undermine the neutrality and non-alignment of some of the EU Member States;
23	Stresses the importance of these reforms in order to achieve the level of ambition set for the CSDP, which was renewed in December 2008 and approved by the European Council, to boost the effectiveness and added-value of the CSDP in a context in which it is increasingly being enlisted;
24	Welcomes the achievements of the ESDP/CSDP on the occasion of its tenth anniversary, and notes that the Union launches civil and military operations under the CSDP in response to threats to international and European security; notes that the majority of these missions have been in the field of civilian crisis management; commends the 70 000 or so personnel involved in the 23 missions and operations currently in progress or already completed in the context of the ESDP; commends Mr Javier Solana, hitherto Secretary-General of the Council and High Representative for the Common Foreign and Security Policy, for his work on developing the ESDP; calls once again on the Member States to define the criteria for the deployment of ESDP missions and to consider the subject of national ‘caveats’;
25	Welcomes the successful contribution made by the European Union's naval operation EU NAVFOR Somalia – Operation Atalanta in combating piracy in the Gulf of Aden and off the coast of Somalia, notably in an effort to ensure that humanitarian aid reaches all the people in need in this country; emphasises that Operation Atalanta has established itself as a key player in the fight against piracy, inter alia through the Maritime Security Centre (Horn of Africa); welcomes the Council decision to extend the mission for another year until December 2010 and takes note of the broadening of the mandate of this operation designed to address a security issue directly affecting the EU (security of citizens and supplies, protection of vulnerable vessels) and respond to a humanitarian and operational emergency (by escorting ships chartered by the World Food Programme to deliver food to the Somali population and ships delivering logistical support to the African Union's military observation mission in Somalia (AMISOM)); praises, at the same time, its contribution to the reinforcement of naval cooperation in Europe and the further development of the maritime dimension of the CSDP; also welcomes the involvement of non-EU countries (Norway, Croatia and Montenegro) and the operation's constructive cooperation with the other naval forces present in the region, particularly in the context of the SHADE (Shared Awareness and Deconfliction) processes; regrets, however, the continuing problems with the prosecution of suspected pirates and armed robbers apprehended in the operation area, which undermine the credibility of the international anti-piracy efforts;
