A	whereas it is one of the primary objectives of the European Union to create an area of freedom, security and justice without internal borders, in which crime is prevented and combated (Article 3 of the TFE), and to ensure a high level of security through measures to prevent and combat crime and measures for coordination and cooperation between police and judicial authorities and other competent authorities, as well as through the mutual recognition of judgements in criminal matters and, if necessary, through the approximation of criminal laws (Article 67 TFEU);
B	whereas organised crime has a substantial social cost, in that it violates human rights, undermines democratic principles, diverts and wastes financial, human and other resources, distorting the free internal market, contaminating businesses and legitimate economic activities, encouraging corruption and polluting and destroying the environment;
C	whereas alarming evidence that has emerged from the courts and from investigations by police and journalists indicates that, in some Member States, organised crime has infiltrated, and become solidly entrenched in, political circles, the public sector and legitimate economic activities; whereas it is conceivable that similar inroads have also been made, thereby strengthening the position of organised crime, in the rest of the European Union;
D	whereas the purpose and basis of organised crime is to make an economic profit and consequently if action to prevent and combat the problem is to be effective, it must focus on identifying, freezing, seizing and confiscating the proceeds of crime; whereas the legal framework which currently exists at EU level does not appear to be an adequate basis for serious action to tackle the problem and there is a need for legislation which would, for example, allow so-called ‘extended confiscation’ and action targeting assets registered in the name of front persons and organisations; whereas, moreover, the re-use of confiscated assets for social purposes fosters a positive attitude to strategies aimed at tackling organised crime, since confiscating an asset is no longer regarded solely as a means of depriving a criminal organisation of resources but is doubly constructive in that it both helps to prevent organised crime and has the effect of boosting economic and social development;
E	whereas criminal organisations are concentrating their activities on a large number of ever-expanding fields including, for example, international drug trafficking, trafficking in and the exploitation of human beings, financial crime, international arms trafficking, counterfeiting, cybercrime, environmental crime, the diversion of public funds, fraud and extortion, most of which activities are trans-national and pan-European by nature; whereas a large proportion of the proceeds of these criminal activities is laundered;
F	whereas illegal immigrant women and girls are more vulnerable to organised crime, for example through prostitution and trafficking, than women and girls who are EU nationals;
G	whereas, although no comprehensive study exists, the mafia-style criminal organisations operating in Europe have an impressively large turnover, particularly in the case of Italian organised crime groups, which, as found by many studies (including the Eurispes study) and confirmed by the joint Eurojust, Europol and Frontex report in 2010, are conservatively estimated to have revenues of at least EUR 135 billion, a figure which is higher than the combined GDP of 6 EU Member States, the foremost example being the ‘Ndrangheta, the most deeply entrenched mafia group in the EU countries and in the world, which has an estimated annual turnover of at least EUR 44 billion;
H	whereas the threat to the European Union from organised crime goes beyond the borders of the Union and must, therefore, be addressed with due regard to the need for a global and international approach requiring close cooperation with third countries and with international organisations such as, for example, Interpol and the United Nations Office on Drugs and Crime (UNODC);
I	whereas corruption is the standard means by which organised criminals employ blackmail or dispense rewards in order to divert public resources and worm their way into local politics, government and the private sector;
J	whereas money laundering is one of the most insidious channels enabling legitimate activities to be contaminated by illicit activities and an indispensable transition process, without which the purchasing power acquired through crime would remain merely potential, usable within illegal circles but incapable of translating into real economic power; whereas cooperation and international collaboration are essential in order to tackle money laundering effectively;
K	whereas international drug trafficking is the main source of profit for organised criminals and mafias, providing the basis for them to establish themselves economically and socially; whereas the EU is both one of the largest markets for drug trafficking (heroin, cocaine, and cannabis) and a producer (more often than not of synthetic drugs); whereas the trafficking also extends to many clearly identifiable non-European production and transit countries, especially in Latin America, West Africa and Asia;
L	whereas extortion, racketeering and usury are among the ways in which organised criminals infiltrate the legal economy, severely distorting any form of free market and curtailing the rights of citizens, entrepreneurs, workers and professionals; whereas, as was shown by the 2008 Commission-funded Transcrime study entitled ‘Study on Extortion Racketeering: the Need for an Instrument to Combat Activities of Organised Crime’, this phenomenon is assuming alarming proportions in at least half of the EU Member States and exists on a significant scale in the other half; whereas the spread of extortion racketeering stands in a direct relationship to the extent of the control of a country and its economic/business and political activities exercised by organised criminals; whereas the first essential steps to take to combat extortion racketeering effectively are to encourage victims to report offences and to ensure that official authorities maintain a strong presence;
1	Welcomes the measures to curb organised crime proposed in the Stockholm Programme, in the relevant action plan and in the internal security strategy and hopes that under the new trio Presidency combating organised crime will be included among the political priorities and tangible results achieved;
2	Is convinced that organised crime, whether or not of the mafia type, is among  the key threats to the internal security of the EU and the freedom of its citizens; considers that, although there is a risk that criminal organisations may cooperate increasingly frequently with terrorist organisations, organised crime  should be treated separately from terrorism, and calls for a specific, horizontal EU strategy on the issue, including legislative and operational measures, the allocation of funds and a strict implementation timetable; endorses the Council conclusions of 8-9 November 2010 on the EU policy cycle for organised crime and calls on the Council to revise the decision and make provision for Parliament's involvement in determining priorities, discussing the strategic objectives and assessing the outcome of the policy cycle;
3	Supports Member States in their actions to combat organised crime and encourages them to strengthen their judicial authorities and police forces on the basis of the best current experience, including by comparing the legislation and resources designed to support their activities, and to assign adequate human and financial resources for that purpose; calls on the Member States to pursue a proactive approach to investigation, draw up national plans to combat organised crime, and provide for central coordination of activities by appropriate specific structures, taking their cue from the most successful experiences of some Member States; calls for the COSI to organise an annual meeting attended at least by Member States, the Commission, the Council, the European Parliament, Europol and Eurojust where the results achieved and the future plans for combating organised crime at EU and national level can be presented;
4	Stresses that all measures to counter organised crime must respect fundamental rights in full and be proportionate to the objectives pursued and that these objectives must be necessary in a democratic society
5	Noting that Article 222 TFEU establishes the legal obligation of the European Union and its Member States to implement the solidarity clause, expresses deep concern at the attempts by organised crime to infiltrate the sectors of politics, government at all levels, the economy and finance; calls on the Commission, the Council and the Member States to focus their dissuasive action on attacking criminal assets, including those which are often hidden behind a network of front men and supporters, political institutions and lobby groups; stresses that efforts to combat organised crime must take full account of ‘white collar’ crime;
6	Given that international criminal networks are highly active and that organised crime is growing in scale and sophistication, calls on Member States to improve cooperation and coordination and to approximate their legislation, especially with reference to the development of common, standard procedures and types of criminal offence, drawing on the good practices of  the legal systems that are the most highly developed in terms of countering organised crime; calls on the Member States to ensure the timely and effective ratification and/or transposition of all European and international legal instruments relating directly or indirectly to action to combat organised crime; 
