A	whereas the expiry of milk quotas will affect the entire European milk market and  particularly dairy farmers in mountain areas and outermost regions, where it will not be possible to take advantage of the growth opportunities generated by deregulation, due to the natural and permanent handicaps of these regions;
B	whereas, according to Article 33 of Regulation (EU) No [...] [RD], areas north of the 62nd parallel and certain adjacent areas shall be regarded as mountain areas, and whereas the definition and status of the outermost regions is defined under Article 349 of the Treaty on the Functioning of the European Union;
C	whereas the decisions made by young farmers in these areas about their future will depend on the size of the farms and their financial resources, taking into account the fact that farms which have recently invested in the quota system will, once the quotas are exhausted, face a more acute liquidity crisis and be under a greater financial burden;
D	whereas there are serious cost disadvantages associated with milk production in mountain areas and in the outermost regions, owing to the locations involved and that given the additional constraints and, in particular, restrictions on land-use, farmers must be guaranteed economically viable and profitable work once quotas have expired;
E	whereas the expiry of quotas may also place parts of other less favoured areas at a competitive disadvantage, endangering the sustainability of production in these areas, partly because production density is so low that collection and processing enterprises could relocate to more competitive areas where, in particular, the cost of milk collection is lower or the cost of transporting the products to market is lower;
F	whereas one of the main objectives of the new CAP is to maintain productive agriculture in mountainous and less favoured areas or the outermost regions;
G	whereas the costs of production, collection, transport and commercialisation of milk and dairy products outside the region of production are substantially higher in these areas than in more favourable locations;
H	whereas the formation of producer associations can help to cut production costs and give dairy farmers greater bargaining power, particularly where the setting of milk prices is concerned;
I	whereas existing framework conditions mean that it is often not possible to process dairy products close to where they are produced; notes the need to take infrastructure into account and to allow specific designations such as ‘mountain produce’ to be used for products which are processed within a certain distance of the mountain area concerned; considers it essential for this measure to be applied to all products made from milk from mountain areas;
J	whereas in many of these areas milk production is the most important and most widespread sector of agricultural activity and is key to production of high-quality dairy products with EU-recognised designations; whereas it is important to maintain production bases in all territories of the Union in order to be able to supply each consumption region without incurring unreasonable transport and environmental costs;
K	whereas in many Member States and regions, milk production is a key pillar of the regional economy and a key contributor to agricultural added value;
L	whereas the development and promotion of high-quality dairy products is one possible way of addressing increased milk production;
M	whereas in many regions, milk production is broadly the domain of small and medium-sized family farms;
N	whereas 59 % of farmland in mountain areas is permanent grassland or dairy pastureland, no other agricultural activity generally being possible or viable; whereas 9.5 % of milk is produced in mountain areas; whereas orography and climate limit agricultural alternatives and agricultural diversity is very limited;
O	whereas in some outermost regions there can be no substitute for milk production as one of the main motors of the economy, social stability environmental quality and land-use; whereas in these regions the POSEI programmes constitute the best instruments for channelling increased aid to maintain production levels;
P	whereas stockbreeding in these regions is not just an economic activity and a means of livelihood for their inhabitants, but also a key component of their traditional cultures and social structures, closely linked with the life and traditions of the local populations;
Q	whereas, in mountain areas, outermost regions and parts of other less-favoured areas, the abandonment of stockbreeding and related dairy production frequently leads to the abandonment of agriculture, the neglect of good farmland and subsequent depopulation and migration from rural to urban areas;
R	whereas, in these areas, agriculture frequently helps to conserve the landscape and biodiversity and limit natural hazards, making it a cornerstone of successful regional development, without which other sectors such as tourism are unable to grow; whereas the abandonment of farming in such areas is likely to have a severe knock-on effect on those sectors;
S	whereas in many disadvantaged areas, milk production ensures economic and social cohesion, and this must not be put at risk by the expiry of quotas; whereas preservation of the agricultural landscape, the tourism industry, local production-processing-marketing circuits, jobs and long-term perspectives for young people must be safeguarded and promoted;
T	whereas the removal of milk quotas will lead to Europe-wide competition amongst production regions; whereas product differentiation is vital to maintaining market access for mountain areas and for those outermost regions which produce milk or dairy products;
1	Notes that, in many Member States, direct payments from the first agricultural policy pillar are, even under the current CAP reform, based on historic reference amounts, which can seriously disadvantage grassland areas and milk production in these regions; calls on Member States affected by such situations accordingly to introduce without delay a system  correct the disadvantage suffered by these regions when implementing agricultural reforms at national level;
2	Notes that mountain milk accounts for around 10 % of milk from the EU-27, but constitutes two thirds of milk production, involving three quarters of producers, in Austria, Slovenia and Finland, and that the corresponding figures also remain very significant in a further 10 or so countries; also notes that in most of these humid mountain regions and also in outermost regions, grasslands are mainly used as grazing for dairy herds, keeping landscapes accessible and inhabited and thereby benefiting tourism, biodiversity and the environment;
3	Takes the view that permanent grassland and pastureland, which can generally be used for no other purpose than cattle, sheep and goat breeding in these areas, must never be treated as inferior to other types of farmland for the purpose of calculating direct payments from the first pillar;
4	Considers it essential that a stock grazing premium be earmarked under the first pillar of the CAP and under the POSEI in the outermost regions for farms with grazing and forage areas for livestock; rejects any new requirements regarding the feeding of ruminants which might lead to a breakdown in existing agricultural practice;
5	Stresses the important role of coupled payments under the first agricultural policy pillar; points out that the Member States in these areas should be given additional possibilities to couple payments, whether national or EU-funded, as agreed in the current CAP reform;
6	Stresses the need for CAP provisions to give due attention to small farms in these areas, given that they are structurally more labour intensive, are obliged to pay higher prices for inputs and make a valuable contribution to sustaining employment levels and rural development;
