A	whereas the EU and the Member States share responsibility for the protection of the EU's financial interests and the fight against fraud, and whereas close cooperation between the Commission and the Member States is essential,
B	whereas the Member States have the primary responsibility for implementing some 80 % of the European Union budget as well as for the collection of own resources, inter alia in the form of VAT and customs duties,
C	whereas in 2010 the overall financial impact of irregularities detected by control systems amounts to EUR 2 193 million, as compared to EUR 1 757 million in 2009,
D	whereas according to the European Court of Auditors (ECA) the payments underlying the accounts were affected by material error, with an estimated error rate of 3.7 % for the EU budget as a whole; whereas the control systems were found to be only partially effective in ensuring the regularity of payments, and whereas the main sources of errors relate to eligibility and public procurement errors,
E	whereas in the majority of cases, the ECA considers that the Member States' authorities had sufficient information available to have detected and corrected at least some of the errors before payments were made, and whereas the ECA considers there is still room for improving Member States' correction mechanisms and audit activities,
1	Stresses that the global financial crisis, and in particular the euro area crisis, which the EU is now facing, call for special measures to be put in place in order to ensure adequate protection of EU financial interests in terms of revenue, which are directly linked to the financial interests of the Member States; is of the opinion that a more rigorous implementation of fiscal policy has the potential of leading Europe out of the crisis, in particular by decreasing the size of the EU's shadow economy, estimated to be at around one fifth of the official GDP(9);
2	Emphasises the potential for e-government to increase transparency and combat fraud and corruption, thereby safeguarding public funds; underlines that Europe is lagging behind its industrial partners, inter alia due to a lack of interoperability of systems(10); stresses that, especially in a time of crisis, Europe must step up its efforts to achieve a new generation of e-government which would provide more transparency in public finances;
3	Draws attention to the fact that electronic, non-cash transactions are documented and therefore make participating in the shadow economy more difficult, and that a strong correlation appears to exist between the proportion of electronic payments in a country and its shadow economy(11); encourages the Member States to lower their thresholds for compulsory non-cash payments;
4	Stresses the need for reliable statistical data on the extent of fraud and corruption, and in particular on the extent of tax and customs duty evasion and misuse of EU funds by organised crime; deplores the fact that the Commission has not been in a position to provide such data, despite repeated calls from the Parliament;
5	Stresses that fraud is an example of purposeful wrongdoing and is a criminal offence, and that an irregularity is a failure to comply with a rule, and regrets that the European Commission's report fails to consider fraud in detail and deals with irregularities very broadly; points out that Article 325 of the Treaty on the Functioning of the European Union (TFEU) relates to fraud, not irregularities, and calls for a distinction to be made between fraud and errors; calls for corruption to be tackled at the same time as fraud;
6	Notes that in 2010 the financial impact of irregularities in the area of expenditure rose and amounted to EUR 1,8 billion (or 1,27 % of allocations), as compared to EUR 1,4 billion (or 1,13 %) in 2009; the financial impact in the area of revenue is also higher: EUR 393 million (or 1,88 % of total collected traditional own resources, gross) as compared to EUR 357 million (or 1,84 %) in 2009.
7	Deplores the fact that large amounts of EU funds are still wrongly spent and calls on the Commission to take decisive action in order to recover more erroneous payments, to hold Member States more accountable for the amount in irregularities that have yet to be recovered, to improve the prevention and detection of irregularities and cases of fraud, and immediately to suspend payments and apply effective sanctions in cases of misuse of EU funds;
8	Notes that for 2010 the number of irregularities reported has increased for all sectors except pre-accession funds and traditional own resources and that the increase is related to the closure of the 2000-2006 implementing period of the cohesion funds and to the improvements made to the Irregularities Management System (IMS);
9	Stresses that, although the Irregularities Management System (IMS) has been modernised and improved, and there has been an increase in the volume of reporting by the majority of Member States, which has led to an improvement in the quality and reliability of reports, there are still differences in the Member States' approaches to reporting irregularities and, consequently, there are doubts about the adequacy of national reporting systems; calls on all the Member States to fully implement the IMS and to further improve their reporting compliance, and to improve the speed with which irregularities are reported;
10	Is further concerned that some Member States are not yet using the electronic reporting system fully; calls on these Member States to remedy the situation as a matter of urgency;
11	Reiterates its regret, given the serious doubts about the quality of the information provided by the Member States, and notes that some Member States continue to report a very low number of detected irregularities and cases of fraud, and calls on the Commission to inform the European Parliament whether the national control systems in those Member States are effective;
12	Recalls that Union legislation requires the Member States to report all irregularities no later than two months after the end of the quarter in which an irregularity has been subject to a primary administrative or judicial finding and/or new information about a reported irregularity becomes known; calls on the Member States to make all the necessary efforts, including the streamlining of national administrative procedures, to meet the required deadlines and reduce the time gap between the moment a irregularity is identified and that when it is reported; calls on the Member States to act primarily as a protector of taxpayers' money in their efforts to combat fraud;
13	Stresses the need for reliable statistical data about the scale of fraud and corruption, particularly related to tax and customs evasion and the organised activities of criminals misusing EU funds; regrets that, despite repeated requests from the European Parliament, the Commission has been unable to provide such data;
14	Is disappointed that the Commission is unable to assess the actual scale of irregularities and fraud and that consequently it is not possible to evaluate the overall scale of irregularities and fraud in individual Member States or to identify and discipline those Member States with the highest level of irregularities and fraud, as called for by the European Parliament back in 2009;
15	Points out that over the past few years new techniques have been developed for measuring corruption and fraud and urges the Commission, without any further delay, to initiate efforts to apply these new measurement tools and provide an assessment of the extent of corruption and fraud in the use of EU funds and in the embezzlement of EU revenues; this will permit an evaluation of the effectiveness of the protection of EU funds from misuse and the protection of EU revenues from embezzlement;
16	Calls for the responsibility for the development of the measurement tools of fraud and corruption related to the EU funds to be taken by the Commission in close cooperation with the European Parliament, the European Court of Auditors and other EU auditing and control bodies;
17	Notes that the so-called 50/50 rule(12) applicable in the agricultural sector is an effective incentive for Member States to speed up and complete recovery procedures; calls on the Commission to assess whether this claw-back mechanism could also be applied in other (cohesion and pre-accession) sectors, and also whether pursuant to this rule it would be appropriate to reduce by half the time limit for recovery actions, i.e	to two and four years respectively;
18	Notes that the 2010 Annual Report of the European Court of Auditors (ECA report) states that payments indicated in financial statements for 2010 affected by a large amount of errors amounted to 3.7 % of all EU budgetary spending, i.e	approximately EUR 4.5 billion;
19	Notes that the ECA report further states that, prior to approving payments, the authorities of the Member States had sufficient information to detect some of the errors, and remedy or prevent them;
20	Recalls that proper collection of VAT and customs duties influences directly both the economies of the Member States and the EU budget; underlines that improving the systems for collecting revenue should be the utmost priority for all Member States, in particular those facing the biggest difficulties in the current economic climate;
