A	whereas the present and future health and wellbeing of the population is determined by diet and the environment and hence by farming, fishing and livestock breeding methods;
B	whereas the WHO’s Global School Health Initiative sees educational centres as important spaces for the acquisition of theoretical and practical knowledge about health, nutrition, food and gastronomy;
C	whereas a poor diet may have disastrous consequences; whereas, at the WHO European Ministerial Conference in July 2013, European health ministers called for coordinated action 'to tackle obesity and poor diets’, which are the causes of an epidemic of non-communicable diseases, such as heart complaints, diabetes and cancer;
D	whereas the stereotypical ideas about body image and food which are prevalent in society can cause serious eating and psychological disorders, such as anorexia and bulimia; whereas it is important to talk openly about these issues, in particular with adolescents;
E	whereas, according to the European Food Information Council, in 2006 some 33 million people in Europe were at risk of malnutrition; whereas the situation has worsened since the start of the crisis;
F	whereas childhood is a decisive period in terms of providing education in healthy behaviour, and knowledge leading to the adoption of a healthy lifestyle, and whereas school is an area in which effective action can be taken to shape healthy long-term behaviour in future generations;
G	whereas educational centres offer spaces and instruments that can promote the knowledge and preparation of foodstuffs and help to establish dietary patterns which, together with the regular practice of moderate exercise, can create the basis for a healthy lifestyle;
H	whereas information, education and awareness-raising form part of the EU strategy to support Member States in reducing alcohol-related harm (COM(2006)0625), and whereas this strategy recognises appropriate consumption patterns; whereas the Council issued a recommendation on 5 June 2001 on the drinking of alcohol by young people, in particular children and adolescents, which envisaged fostering a multisectoral approach to education;
I	whereas the need to include food in school curricula, in terms of both nutritional aspects and gastronomy, was recognised by the European Nutrition Foundations (ENF) network at its meeting on ‘Nutrition in schools across Europe and the role of foundations’, which unanimously agreed to convey this concern to bodies such as the European Parliament and the Commission;
J	whereas different countries have, through various domestic bodies, pushed through recognition of the Mediterranean diet as part of UNESCO’s Intangible Cultural Heritage of Humanity, resulting in the promotion and establishment of patterns of behaviour that ensure a healthy lifestyle thanks to a holistic approach that takes into account aspects relating to education, food, school, family life, nutrition, territory, landscape, etc.;
K	whereas the Mediterranean diet offers a balanced and healthy combination of eating habits and lifestyle that is directly related to the prevention of chronic illnesses and to health promotion in both the school and the family environment;
L	whereas European ‘food at school’ programmes seek to ensure that the food served in school canteens includes all the necessary elements of a high-quality, balanced diet; whereas education in the broadest sense of the term, including in the area of food, consolidates the concept of a healthy lifestyle based on a balanced diet among schoolchildren;
M	whereas serious education in nutritional matters ensures public awareness of matters such as the correlation between foods, food sustainability and the health of the planet;
N	whereas increases in the prices charged in school canteens and for food in general are denying many households, and in particular children, access to a balanced, high-quality diet;
O	whereas media reporting and advertising have a bearing on consumption patterns;
P	whereas if people are to have the chance to acquire a detailed knowledge of the products used and their intrinsic quality and taste, it is essential to develop suitable labelling schemes which provide all consumers with clear information about the composition and origin of products;
