A	whereas in 2007 and early 2008 the Council has taken important operational decisions in the field of ESDP and on the implementation of the ESS, including:
B	whereas in 2007 and early 2008 further developments in the field of ESDP capabilities and the implementation of the ESS have been achieved, including:
C	whereas 2007 and early 2008 have also witnessed continued shortfalls in the fields of ESDP and the implementation of the ESS, including:
D	whereas the Treaty of Lisbon will introduce major innovations in the field of ESDP,
E	whereas continuous efforts need to be made to avoid duplication and to increase interoperability within the EU, and whereas the most cost-effective way of doing this is to share and pool defence assets in order to maximise Europe's defence capability,
1	Reaffirms the conclusions of Parliament's previous resolutions concerning the ESS and ESDP;
2	"Welcomes the signature of the Lisbon Treaty, which will introduce major innovations in the field of ESDP, in particular by strengthening the office of High Representative, establishing a European External Action Service and introducing an article on mutual defence assistance, a solidarity clause, permanent structured cooperation in the field of defence and an extension of the ""Petersberg tasks""; hopes that the ratification process will be completed successfully and in a timely fashion in all Member States; congratulates those Member States that have already ratified the Lisbon Treaty; points out that Parliament will fulfil its responsibilities under the current Treaty and will closely monitor the implementation of any new innovations;"
3	Asks the Member States concerned to investigate the possibilities and possible impact of bringing under permanent structured cooperation, as envisaged in the Lisbon Treaty, existing multinational forces such as Eurocorps, Eurofor, Euromarfor, the European Gendarmerie Force, the Spanish-Italian amphibious force, the European Air Group, the European Air Coordination cell in Eindhoven, the Athens Multinational Sealift Coordination Centre and all relevant forces and structures for ESDP operations;
4	Invites the High Representative to assess in a White Paper the progress made, and any shortcomings, in the implementation of the ESS since 2003, including lessons learned from ESDP operations; the link between external and internal aspects of security (fight against terrorism); the protection of borders and critical infrastructure including protection against cyber-attacks; the security of energy supply as a challenge for civilian, economic, technical and diplomatic efforts; unresolved regional disputes in the EU's neighbourhood, i.e	Transnistria, Abkhazia, South Ossetia and Nagorno-Karabakh; humanitarian and security challenges on the African continent; and the consequences of climate change and natural disasters for civil protection and human security, as well as proliferation of weapons of mass destruction; invites him further to evaluate whether those threats, risks and challenges are directly relevant to a broad understanding of European security or whether they merely possess a security dimension;
5	Invites the High Representative to include in that White Paper proposals for improving and complementing the ESS, such as the definition of common European security interests and criteria for the launching of ESDP missions; invites him further to define new targets for civilian and military capabilities (including structures for command and control, and transportation for all European actors in crisis management for both ESDP and disaster relief purposes) and to reflect on the implications of the Lisbon Treaty with regard to ESDP and proposals for a new EU-NATO partnership;
6	"Also urges the High Representative to tackle the issue of the ""caveats"" in the White Paper; although this is a matter for the national sovereignty of each Member State, considers that they should be harmonised to protect the safety of the various Member States"" forces deployed on the ground;"
7	Is of the opinion that such a White Paper should be the basis for a wider political debate conducted in public, mainly because the ESS defines the Union's fundamental values and objectives and illustrates what it stands for; underlines that a future assessment of the ESS has to be carried out with greater democratic accountability and therefore made in close consultation with all EU institutions including the European Parliament and national parliaments;
8	Highlights that NATO is the transatlantic forum in which security concerns are to be addressed by most of the EU Member States, the United States and Canada; nevertheless encourages the Council and the High Representative to take initiatives for a direct security dialogue with the incoming US administration and the Canadian government in fields where the EU has competences; proposes that such a dialogue should concentrate on concrete issues such as increasing the credibility of Western values in the fight against terrorism and stabilisation and reconstruction;
9	Welcomes the new Civilian Headline Goal 2010 launched on 1 January 2008, which takes account of lessons learned from previous civilian ESDP missions;
10	Welcomes the establishment within the Council secretariat of the CPCC, which will serve as the civilian equivalent of an EU Operational Headquarters and will provide assistance and support in the planning and implementation of civilian ESPD missions, thus ensuring a civilian chain of command; calls for such a balance to be reflected in the role and administrative structure of the Civil-Military Cell;
11	Calls on the Council and the Commission to examine the possibilities for a more appropriate organisational setting, such as a specialised unit within the European External Action Service, so as to ensure a more coherent and comprehensive approach to civilian crisis management, bridging institutional divides and thus allowing for better coordination of internal EU instruments as well as cooperation between the EU and external organisations and non-governmental organisations;
12	Requests the Council, against the background of unsatisfactory planning and deployment of EUPOL Afghanistan, to carry out an immediate review of the decision-making, financing and deployment aspects of civilian ESDP missions and to put forward concrete proposals designed to avoid any repetition of this situation in the future;
13	"Acknowledges Member States"" efforts to make personnel available for civilian ESDP missions in the areas of civil protection, monitoring, support to EU special representatives and mission support; notes, however, continued shortfalls in the areas of police, the rule of law and civilian administration; stresses the importance of providing competent and highly skilled staff for ESDP missions;"
14	Calls on the Council and the Commission to increase their cooperation in the area of ESDP civilian missions and EU border missions where the division of competences between the two institutions is blurred; is of the view that the European External Action Service envisaged in the Lisbon Treaty should facilitate this task; believes, however, that conflicts in respect of competences could still occur even under the Lisbon Treaty, thus necessitating decisions by the High Representative;
15	Urges the Member States to regularly review the availability of personnel for civilian ESDP missions and to bring their competent national authorities together in order to set up national action plans with regard to possible contributions, as is the case in Finland, including the creation of procedures to secure the career prospects of participants in such missions and appropriate consideration of UN Security Council Resolution 1325 (2000) concerning the representation of women in mechanisms for the prevention, management and resolution of conflict; further urges that specific training be devised with regard to the protection of children, in line with the EU Guidelines on Children and Armed Conflict;
16	Regards it as important to strengthen the conflict resolution civil capacity; therefore calls on the Council and the Commission to establish an EU Civil Peace Corps for crisis management and conflict prevention as requested by the European Parliament;
17	Notes the lack of use of the valuable Civilian Response Team (CRT) instrument and regrets that the CRT experts have been deployed almost exclusively on an individual basis rather than, as envisaged, in the team format for which they were trained;
18	Welcomes Council Decisions 2007/779/EC, Euratom of 8 November 2007 establishing a Community Civil Protection Mechanism(4) and 2007/162/EC, Euratom of 5 March 2007 establishing a Civil Protection Financial Instrument(5), designed to improve the mobilisation and coordination of civil protection assistance in the event of major emergencies inside or outside the EU;
19	Reminds the Council of its responsibility under international law to ensure that all civilian and military personnel are fully trained in accordance with international humanitarian standards and that adequate guidelines are reviewed and developed to ensure respect for local populations, cultures and gender;
20	Recalls the importance of human rights and gender mainstreaming, and calls for the nomination of more female candidates for Common Foreign Security Policy (CFSP) and ESDP senior management positions, including for positions as EU Special Representatives as well as for ESDP operations in general;
