1	Welcomes the inclusion of a chapter on direct expenditure, but stresses that it expects it to be further improved with more comprehensive data in the following reports;
2	Reiterates its call for the annual reports for the protection of the Communities' financial interests (annual PIF reports) and the corresponding resolutions by Parliament to be included on the Council's agenda, and for the Council subsequently to forward its observations to Parliament and the Commission; is deeply disappointed that the Council has not done yet done so, despite the call by Parliament and the insistence of the Commission;
3	Notes that in the areas of own resources, agricultural expenditure, structural actions and direct expenditure, irregularities notified in 2007 totalled EUR 1 425 million (compared to EUR 1 143 million in 2006); the amounts notified by the Member States to the Commission in 2007 can be broken down as follows:
4	"Welcomes the fact that after last year's parliamentary report, the Commission has defined the differences between an irregularity and fraud in its report; however, the definition of ""suspected fraud"" still causes difficulties for the Member States;"
5	Welcomes the efforts already made by the Member States but stresses once again that they should ensure the adequacy of their financial control mechanisms and emphasises the importance of preventive action by the Member States in order to increase the detection of irregularities before any payment is effectively made to the beneficiaries; underlines the fact that fighting fraud and corruption is an ongoing responsibility of all Member States and also that a concerted effort is needed in order to achieve real improvements;
6	Emphasises the need for greater harmonisation of methods for collecting and using information, with the aim of providing a standardised framework for evaluating more efficiently the risk of fraud as part of an intensified prevention strategy;
7	Welcomes the national management declarations issued by some Member States regarding European funds managed at national level; calls on the other Member States to carry out similar initiatives, and on the Commission to do all in its power to ensure that such national management declarations are introduced throughout the European Union;
8	Notes that the estimated amount affected by irregularities rose by 6%; the products most affected by irregularities were, as in previous years, televisions and cigarettes;
9	Deplores the delay in adopting the proposal for a regulation on mutual administrative assistance for the protection of the financial interests of the European Community against fraud and any other illegal activities (COM(2006)0473) and therefore invites the Council promptly to adopt the regulation;
10	Welcomes the fact that, following its Communication concerning the need to develop a co-ordinated strategy to improve the fight against fiscal fraud (COM(2006)0254), the Commission adopted a Communication on a coordinated strategy to improve the fight against VAT fraud (COM(2007)0758), and follows with special attention both the  Commission proposal for a Council directive concerning mutual assistance for the recovery of claims relating to taxes, duties and other measures (COM(2009)0028) and the Commission proposal for a Council directive on administrative cooperation in the field of taxation (COM(2009)0029);
11	Insists that new political impetus is needed in order to achieve substantial improvements in cooperation in the fight against VAT fraud;
12	"Deplores the fact that since OLAF has no access to the content of the data exchange between the Member States under Council Regulation (EC) No 1798/2003 of 7 October 2003 on administrative cooperation in the field of value added tax(5), it cannot provide added value in the field of anti-VAT fraud intelligence, prevention and support of Member States"" anti-fraud operations; regrets in this context the fact that OLAF had no case on VAT fraud in 2007;"
13	Reminds Member States to be aware of the considerable number of transnational VAT fraud cases;
14	Regrets the increase in cases of fraud involving the origin of products, relating not only to the preferential tariff arrangements, but also to the GATT tariff quotas;
15	Invites the Commission to undertake a specific assessment of the potential for fraud, by product and by country, taking into consideration the possibility of carrying out systematic, targeted and, where appropriate, permanent, checks both in the country of origin and the country of destination, paying particular attention to the phenomenon of carousel fraud;
16	Recalls that as from 1 January 2007, Member States are obliged to inform the Commission of irregularities involving more than EUR 10 000, the threshold introduced by Commission Regulation (EC) No 1848/2006 of 14 December 2006 concerning irregularities and the recovery of sums wrongly paid in connection with the financing of the common agricultural policy and the organisation of an information system in this field(6); observes that the number of cases of irregularities reported was down 53% (1 548 cases, compared to 3 294 in 2006); points out that this relatively low number of irregularities can be explained by the higher threshold for reporting;
17	Notes that the estimated amount affected rose by 44%, an increase relating in part to cases with a significant financial impact which arose or were discovered in previous years, but were reported only in 2007; notes that the sectors most affected were milk and milk products, fruit and vegetables, sugar, rural development, beef and veal;
18	"Points out that the milk, fruit and vegetable, sugar and rural development sectors taken together account for about 77% of the total amount of irregularities and that rural development represents alone about 38% of all irregularities reported; further notes that the highest amount in irregularities within rural development is reported for the support measure ""forestry"" and the highest number of irregularities is reported for the support measure ""agri-environment""; therefore asks OLAF to pay special attention in its next annual report to the irregularities affecting rural development;"
19	Points out that the reporting compliance rates, in particular timely reporting, vary greatly between Member States; deplores that for Austria and Sweden the time gap between the detection and the reporting of the irregularities is far beyond the average time gap (1,2 years): 3,4 and 2,3 years respectively;
20	Agrees with the statement of the European Court of Auditors (ECA) at paragraph 5.20 of its above-mentioned annual report that the Integrated Administration and Control System (IACS) continues to be an effective control system which limits the risk of irregular expenditure where properly implemented and if accurate and reliable data are entered into it; advocates extending the application of the system into new areas presently not covered by it; notes however that the quantity and quality of the checks made under it should be stepped up in order to reinforce fraud deterrence;
21	Calls on the Commission to take a firm political decision should the Greek authorities fail to comply with the deadlines set by the action plan for setting up a new operational Land Parcel Identification System-Geographical Information System;
22	Reiterates its call on the Commission to evaluate the efficiency and transparency of monitoring systems relating to payment of farmers in the context of its next annual report;
23	Welcomes the simplified and clarified rules of Council Regulation (EC) No 1083/2006(7) and the implementing Commission Regulation (EC) No 1828/2006(8); however, is concerned by the statement of the ECA at paragraph 6.31 of its above-mentioned annual report that the management and supervisory systems of the Member States as well as the supervision of their operation by the Commission are only partially effective;
24	Acknowledges that irregularities in the use of EU funds relating to mismanagement and sometimes even fraud occur in a large number of Member States; notes that the Member States reported 3 832 irregularities in 2007 (which is an increase of 19.2% in relation to 2006), that the total financial amount affected in 2007 was about EUR 828 million (equivalent to slightly less than 1.83% of commitment appropriations), that suspected frauds as a percentage of the total number of reported irregularities represent around 12-15% in 2007 and that the total irregular amount for the European Regional Development Fund has risen by 48% in comparison to 2006;
25	Stresses the importance of the Action Plan adopted by the Commission on 19 February 2008 to strengthen supervision under shared management for structural actions, which aims to reduce errors in payment claims from Member States; is confident that this new Action Plan will significantly improve the situation, not least by assisting Member States in developing their ability to check the eligibility of project expenditure; notes that the first progress report relating to this Action Plan presents some positive initial results;
26	Endorses the Commission's position in taking corrective action in the event of the detection of irregularities of a serious nature, including the suspension of payments and the recovery of undue or erroneous payments; recalls that the Commission should report four times a year on the progress achieved in the implementation of its Action Plan; nevertheless, calls on the Commission to intensify its efforts to support the Member States in preventing irregularities and transferring the necessary expertise to the competent national and regional authorities;
27	Welcomes the quality of the results achieved in virtually all projects and, in order not to adversely affect the monitoring and proper implementation of the Structural Funds, emphasises the need to draw a distinction between:
28	Acknowledges that effective absorption of the Structural Funds has posed significant challenges, especially for the new Member States, as they are called upon to comply with strict and often complex requirements for their utilisation; welcomes, therefore, the efforts made by these Member States to improve their implementation capacity and invites them to step up that work so as to be able to show tangible results within an acceptable timeframe;
29	Calls on the Commission to take account of the administrative cost borne by Member States' national, regional and local administrations in applying the often complex and expensive requirements involved in monitoring and checking co-financed projects;
30	To this end, calls on both the Commission and the Member States to work methodically to provide advice on ways of avoiding irregularities and administrative errors and failings;
